Group	SubGroup	Protein	Protein ID	Entry Name	Gene	Length	Percent Coverage	Organism	Protein Description	Protein Existence	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
1763	a	sp|Q9CQ19|MYL9_MOUSE	Q9CQ19	MYL9_MOUSE	Myl9	172	50.60	Mus musculus OX=10090	Myosin regulatory light polypeptide 9 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	0	1	0	0	     0	     0	     0			
1764	a	sp|Q9CQ54|NDUC2_MOUSE	Q9CQ54	NDUC2_MOUSE	Ndufc2	120	50.80	Mus musculus OX=10090	NADH dehydrogenase [ubiquinone] 1 subunit C2 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0			
1771	a	sp|Q9CQA3|SDHB_MOUSE	Q9CQA3	SDHB_MOUSE	Sdhb	282	56.00	Mus musculus OX=10090	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	4	4	4	     0	     0	     0	1M(15.9949)		
1773	a	sp|Q9CQC7|NDUB4_MOUSE	Q9CQC7	NDUB4_MOUSE	Ndufb4	129	43.40	Mus musculus OX=10090	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1774	a	sp|Q9CQD1|RAB5A_MOUSE	Q9CQD1	RAB5A_MOUSE	Rab5a	215	46.50	Mus musculus OX=10090	Ras-related protein Rab-5A 	1:Experimental evidence at protein level	1.0000	0.9990	3	1	1	3	1	1	     0	     0	     0			
1780	a	sp|Q9CQH3|NDUB5_MOUSE	Q9CQH3	NDUB5_MOUSE	Ndufb5	189	31.20	Mus musculus OX=10090	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1782	a	sp|Q9CQJ8|NDUB9_MOUSE	Q9CQJ8	NDUB9_MOUSE	Ndufb9	179	53.10	Mus musculus OX=10090	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	7	7	7	     0	     0	     0	2M(15.9949)		
1785	a	sp|Q9CQN1|TRAP1_MOUSE	Q9CQN1	TRAP1_MOUSE	Trap1	706	22.70	Mus musculus OX=10090	Heat shock protein 75 kDa, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	2	0	0	2	0	0	     0	     0	     0			
1786	a	sp|Q9CQQ7|AT5F1_MOUSE	Q9CQQ7	AT5F1_MOUSE	Atp5pb	256	57.80	Mus musculus OX=10090	ATP synthase F(0) complex subunit B1, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	12	12	12	     0	     0	     0	10M(15.9949), 11M(15.9949), 8M(15.9949)		
1787	a	sp|Q9CQR2|RS21_MOUSE	Q9CQR2	RS21_MOUSE	Rps21	83	42.20	Mus musculus OX=10090	40S ribosomal protein S21 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0	1M(15.9949)		
1788	a	sp|Q9CQR4|ACO13_MOUSE	Q9CQR4	ACO13_MOUSE	Acot13	140	56.40	Mus musculus OX=10090	Acyl-coenzyme A thioesterase 13 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1790	a	sp|Q9CQV8|1433B_MOUSE	Q9CQV8	1433B_MOUSE	Ywhab	246	68.30	Mus musculus OX=10090	14-3-3 protein beta/alpha 	1:Experimental evidence at protein level	1.0000	0.9990	9	3	3	25	10	10	     0	     0	     0			
1792	a	sp|Q9CQW2|ARL8B_MOUSE	Q9CQW2	ARL8B_MOUSE	Arl8b	186	39.20	Mus musculus OX=10090	ADP-ribosylation factor-like protein 8B 	1:Experimental evidence at protein level	1.0000	0.9990	2	0	2	2	0	2	     0	     0	     0	1M(15.9949)		
1795	a	sp|Q9CQZ5|NDUA6_MOUSE	Q9CQZ5	NDUA6_MOUSE	Ndufa6	131	52.70	Mus musculus OX=10090	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0			
1796	a	sp|Q9CQZ6|NDUB3_MOUSE	Q9CQZ6	NDUB3_MOUSE	Ndufb3	104	41.30	Mus musculus OX=10090	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1800	a	sp|Q9CR57|RL14_MOUSE	Q9CR57	RL14_MOUSE	Rpl14	217	14.30	Mus musculus OX=10090	60S ribosomal protein L14 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0			
1802	a	sp|Q9CR62|M2OM_MOUSE	Q9CR62	M2OM_MOUSE	Slc25a11	314	59.20	Mus musculus OX=10090	Mitochondrial 2-oxoglutarate/malate carrier protein 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	4	4	4	     0	     0	     0			
1804	a	sp|Q9CR68|UCRI_MOUSE	Q9CR68	UCRI_MOUSE	Uqcrfs1	274	61.30	Mus musculus OX=10090	Cytochrome b-c1 complex subunit Rieske, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	5	5	5	     0	     0	     0			
1805	a	sp|Q9CR95|NECP1_MOUSE	Q9CR95	NECP1_MOUSE	Necap1	275	26.50	Mus musculus OX=10090	Adaptin ear-binding coat-associated protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1808	a	sp|Q9CRB9|MIC19_MOUSE	Q9CRB9	MIC19_MOUSE	Chchd3	227	44.50	Mus musculus OX=10090	MIC	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1816	a	sp|Q9CVB6|ARPC2_MOUSE	Q9CVB6	ARPC2_MOUSE	Arpc2	300	63.00	Mus musculus OX=10090	Actin-related protein 2/3 complex subunit 2 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	12	12	12	     0	     0	     0	1M(15.9949), 5M(15.9949), 9M(15.9949)		
1819	a	sp|Q9CWK8|SNX2_MOUSE	Q9CWK8	SNX2_MOUSE	Snx2	519	29.50	Mus musculus OX=10090	Sorting nexin-2 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	0	1	0	0	     0	     0	     0			
1821	a	sp|Q9CWS0|DDAH1_MOUSE	Q9CWS0	DDAH1_MOUSE	Ddah1	285	51.60	Mus musculus OX=10090	N(G),N(G)-dimethylarginine dimethylaminohydrolase 1 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	7	7	7	     0	     0	     0	N-term(42.0106)		
1822	a	sp|Q9CWZ7|SNAG_MOUSE	Q9CWZ7	SNAG_MOUSE	Napg	312	46.20	Mus musculus OX=10090	Gamma-soluble NSF attachment protein 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	8	8	8	     0	     0	     0	7M(15.9949), 8M(15.9949)		
1825	a	sp|Q9CX56|PSMD8_MOUSE	Q9CX56	PSMD8_MOUSE	Psmd8	353	16.10	Mus musculus OX=10090	26S proteasome non-ATPase regulatory subunit 8 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1826	a	sp|Q9CX86|ROA0_MOUSE	Q9CX86	ROA0_MOUSE	Hnrnpa0	305	33.10	Mus musculus OX=10090	Heterogeneous nuclear ribonucleoprotein A0 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	0	3	0	0	     0	     0	     0			
1828	a	sp|Q9CXS4|CENPV_MOUSE	Q9CXS4	CENPV_MOUSE	Cenpv	252	53.20	Mus musculus OX=10090	Centromere protein V 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	5	5	5	     0	     0	     0			
1835	a	sp|Q9CXZ1|NDUS4_MOUSE	Q9CXZ1	NDUS4_MOUSE	Ndufs4	175	40.60	Mus musculus OX=10090	NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
1836	a	sp|Q9CY27|TECR_MOUSE	Q9CY27	TECR_MOUSE	Tecr	308	28.90	Mus musculus OX=10090	Very-long-chain enoyl-CoA reductase 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
1845	a	sp|Q9CYT6|CAP2_MOUSE	Q9CYT6	CAP2_MOUSE	Cap2	476	53.40	Mus musculus OX=10090	Adenylyl cyclase-associated protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	2	7	6	6	     0	     0	     0	2M(15.9949)		
1846	a	sp|Q9CYW4|HDHD3_MOUSE	Q9CYW4	HDHD3_MOUSE	Hdhd3	251	26.30	Mus musculus OX=10090	Haloacid dehalogenase-like hydrolase domain-containing protein 3 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1849	a	sp|Q9CZ13|QCR1_MOUSE	Q9CZ13	QCR1_MOUSE	Uqcrc1	480	53.80	Mus musculus OX=10090	Cytochrome b-c1 complex subunit 1, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	8	8	8	     0	     0	     0	8M(15.9949)		
1851	a	sp|Q9CZ30|OLA1_MOUSE	Q9CZ30	OLA1_MOUSE	Ola1	396	52.50	Mus musculus OX=10090	Obg-like ATPase 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0			
1854	a	sp|Q9CZB0|C560_MOUSE	Q9CZB0	C560_MOUSE	Sdhc	169	27.80	Mus musculus OX=10090	Succinate dehydrogenase cytochrome b560 subunit, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1855	a	sp|Q9CZC8|SCRN1_MOUSE	Q9CZC8	SCRN1_MOUSE	Scrn1	414	41.80	Mus musculus OX=10090	Secernin-1 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	     0	     0	     0			
1857	a	sp|Q9CZJ2|HS12B_MOUSE	Q9CZJ2	HS12B_MOUSE	Hspa12b	685	12.30	Mus musculus OX=10090	Heat shock 70 kDa protein 12B 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	0	1	0	0	     0	     0	     0			
1858	a	sp|Q9CZM2|RL15_MOUSE	Q9CZM2	RL15_MOUSE	Rpl15	204	50.00	Mus musculus OX=10090	60S ribosomal protein L15 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1863	a	sp|Q9CZW5|TOM70_MOUSE	Q9CZW5	TOM70_MOUSE	Tomm70	611	56.30	Mus musculus OX=10090	Mitochondrial import receptor subunit TOM70 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0	2M(15.9949)		
1867	a	sp|Q9D051|ODPB_MOUSE	Q9D051	ODPB_MOUSE	Pdhb	359	62.40	Mus musculus OX=10090	Pyruvate dehydrogenase E1 component subunit beta, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	14	14	14	     0	     0	     0	7M(15.9949), 8M(15.9949)		
1870	a	sp|Q9D0I9|SYRC_MOUSE	Q9D0I9	SYRC_MOUSE	Rars1	660	26.70	Mus musculus OX=10090	Arginine--tRNA ligase, cytoplasmic 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0	8M(15.9949)		
1872	a	sp|Q9D0K2|SCOT1_MOUSE	Q9D0K2	SCOT1_MOUSE	Oxct1	520	58.80	Mus musculus OX=10090	Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	7	7	7	     0	     0	     0	12M(15.9949), 2M(15.9949), 6M(15.9949), 8M(15.9949)		
1876	a	sp|Q9D0M3|CY1_MOUSE	Q9D0M3	CY1_MOUSE	Cyc1	325	74.20	Mus musculus OX=10090	Cytochrome c1, heme protein, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	5	5	5	     0	     0	     0			
1877	a	sp|Q9D0M5|DYL2_MOUSE	Q9D0M5	DYL2_MOUSE	Dynll2	89	40.40	Mus musculus OX=10090	Dynein light chain 2, cytoplasmic 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	2	3	1	3	     0	     0	     0			
1878	a	sp|Q9D0R2|SYTC_MOUSE	Q9D0R2	SYTC_MOUSE	Tars1	722	21.30	Mus musculus OX=10090	Threonine--tRNA ligase 1, cytoplasmic 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1881	a	sp|Q9D1A2|CNDP2_MOUSE	Q9D1A2	CNDP2_MOUSE	Cndp2	475	30.10	Mus musculus OX=10090	Cytosolic non-specific dipeptidase 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
1882	a	sp|Q9D1E6|TBCB_MOUSE	Q9D1E6	TBCB_MOUSE	Tbcb	244	29.50	Mus musculus OX=10090	Tubulin-folding cofactor B 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
1893	a	sp|Q9D2G2|ODO2_MOUSE	Q9D2G2	ODO2_MOUSE	Dlst	454	43.20	Mus musculus OX=10090	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	14	14	14	     0	     0	     0	4M(15.9949), 5M(15.9949)		
1899	a	sp|Q9D358|PPAC_MOUSE	Q9D358	PPAC_MOUSE	Acp1	158	29.10	Mus musculus OX=10090	Low molecular weight phosphotyrosine protein phosphatase 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1901	a	sp|Q9D394|RUFY3_MOUSE	Q9D394	RUFY3_MOUSE	Rufy3	469	42.20	Mus musculus OX=10090	Protein RUFY3 	1:Experimental evidence at protein level	1.0000	0.9990	4	3	4	4	3	4	     0	     0	     0			
1902	a	sp|Q9D3A9|TTYH1_MOUSE	Q9D3A9	TTYH1_MOUSE	Ttyh1	450	16.20	Mus musculus OX=10090	Protein tweety homolog 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0	1M(15.9949)		
1903	a	sp|Q9D3D9|ATPD_MOUSE	Q9D3D9	ATPD_MOUSE	Atp5f1d	168	43.50	Mus musculus OX=10090	ATP synthase subunit delta, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
1904	a	sp|Q9D415|DLGP1_MOUSE	Q9D415	DLGP1_MOUSE	Dlgap1	992	16.10	Mus musculus OX=10090	Disks large-associated protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1907	a	sp|Q9D4H1|EXOC2_MOUSE	Q9D4H1	EXOC2_MOUSE	Exoc2	924	17.10	Mus musculus OX=10090	Exocyst complex component 2 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1908	a	sp|Q9D4H8|CUL2_MOUSE	Q9D4H8	CUL2_MOUSE	Cul2	745	25.10	Mus musculus OX=10090	Cullin-2 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1911	a	sp|Q9D5V5|CUL5_MOUSE	Q9D5V5	CUL5_MOUSE	Cul5	780	30.30	Mus musculus OX=10090	Cullin-5 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0	9M(15.9949)		
1914	a	sp|Q9D6J6|NDUV2_MOUSE	Q9D6J6	NDUV2_MOUSE	Ndufv2	248	51.60	Mus musculus OX=10090	NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0	10M(15.9949)		
1916	a	sp|Q9D6M3|GHC1_MOUSE	Q9D6M3	GHC1_MOUSE	Slc25a22	323	54.80	Mus musculus OX=10090	Mitochondrial glutamate carrier 1 	1:Experimental evidence at protein level	1.0000	0.9990	5	4	5	5	4	5	     0	     0	     0	7M(15.9949)		
1917	a	sp|Q9D6R2|IDH3A_MOUSE	Q9D6R2	IDH3A_MOUSE	Idh3a	366	66.70	Mus musculus OX=10090	Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	17	17	17	     0	     0	     0	10M(15.9949), 11M(15.9949), 1M(15.9949)		
1931	a	sp|Q9D819|IPYR_MOUSE	Q9D819	IPYR_MOUSE	Ppa1	289	30.80	Mus musculus OX=10090	Inorganic pyrophosphatase 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1933	a	sp|Q9D855|QCR7_MOUSE	Q9D855	QCR7_MOUSE	Uqcrb	111	61.30	Mus musculus OX=10090	Cytochrome b-c1 complex subunit 7 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	     0	     0	     0			
1940	a	sp|Q9D8N0|EF1G_MOUSE	Q9D8N0	EF1G_MOUSE	Eef1g	437	46.00	Mus musculus OX=10090	Elongation factor 1-gamma 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	9	9	9	     0	     0	     0			
1942	a	sp|Q9D8W5|PSD12_MOUSE	Q9D8W5	PSD12_MOUSE	Psmd12	456	35.30	Mus musculus OX=10090	26S proteasome non-ATPase regulatory subunit 12 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	7	7	7	     0	     0	     0	5M(15.9949), 8M(15.9949)		
1944	a	sp|Q9D8Y0|EFHD2_MOUSE	Q9D8Y0	EFHD2_MOUSE	Efhd2	240	54.20	Mus musculus OX=10090	EF-hand domain-containing protein D2 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	7	7	7	     0	     0	     0			
1949	a	sp|Q9DB05|SNAA_MOUSE	Q9DB05	SNAA_MOUSE	Napa	295	56.90	Mus musculus OX=10090	Alpha-soluble NSF attachment protein 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0	8M(15.9949)		
1952	a	sp|Q9DB20|ATPO_MOUSE	Q9DB20	ATPO_MOUSE	Atp5po	213	71.80	Mus musculus OX=10090	ATP synthase subunit O, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	9	9	9	     0	     0	     0	4M(15.9949), 6M(15.9949), 7M(15.9949), 9M(15.9949)		
1953	a	sp|Q9DB41|GHC2_MOUSE	Q9DB41	GHC2_MOUSE	Slc25a18	320	36.60	Mus musculus OX=10090	Mitochondrial glutamate carrier 2 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	0	1	0	0	     0	     0	     0			
1955	a	sp|Q9DB72|BTBDH_MOUSE	Q9DB72	BTBDH_MOUSE	Btbd17	478	16.30	Mus musculus OX=10090	BTB/POZ domain-containing protein 17 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1957	a	sp|Q9DB77|QCR2_MOUSE	Q9DB77	QCR2_MOUSE	Uqcrc2	453	62.00	Mus musculus OX=10090	Cytochrome b-c1 complex subunit 2, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	11	11	11	26	26	26	     0	     0	     0	1M(15.9949), 3M(15.9949), 9M(15.9949)		
1961	a	sp|Q9DBG3|AP2B1_MOUSE	Q9DBG3	AP2B1_MOUSE	Ap2b1	937	57.00	Mus musculus OX=10090	AP-2 complex subunit beta 	1:Experimental evidence at protein level	1.0000	0.9990	14	7	14	20	8	20	     0	     0	     0	1M(15.9949), 6M(15.9949), 7M(15.9949), 8M(15.9949)		
1967	a	sp|Q9DBP5|KCY_MOUSE	Q9DBP5	KCY_MOUSE	Cmpk1	196	55.10	Mus musculus OX=10090	UMP-CMP kinase 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1975	a	sp|Q9DC70|NDUS7_MOUSE	Q9DC70	NDUS7_MOUSE	Ndufs7	224	36.60	Mus musculus OX=10090	NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0	5M(15.9949)		
1976	a	sp|Q9DCD0|6PGD_MOUSE	Q9DCD0	6PGD_MOUSE	Pgd	483	27.30	Mus musculus OX=10090	6-phosphogluconate dehydrogenase, decarboxylating 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1978	a	sp|Q9DCJ5|NDUA8_MOUSE	Q9DCJ5	NDUA8_MOUSE	Ndufa8	172	60.50	Mus musculus OX=10090	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0			
1981	a	sp|Q9DCN2|NB5R3_MOUSE	Q9DCN2	NB5R3_MOUSE	Cyb5r3	301	31.60	Mus musculus OX=10090	NADH-cytochrome b5 reductase 3 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0			
1982	a	sp|Q9DCP2|S38A3_MOUSE	Q9DCP2	S38A3_MOUSE	Slc38a3	505	21.00	Mus musculus OX=10090	Sodium-coupled neutral amino acid transporter 3 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1986	a	sp|Q9DCT2|NDUS3_MOUSE	Q9DCT2	NDUS3_MOUSE	Ndufs3	263	51.30	Mus musculus OX=10090	NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1991	a	sp|Q9DCW4|ETFB_MOUSE	Q9DCW4	ETFB_MOUSE	Etfb	255	49.80	Mus musculus OX=10090	Electron transfer flavoprotein subunit beta 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1992	a	sp|Q9DCX2|ATP5H_MOUSE	Q9DCX2	ATP5H_MOUSE	Atp5pd	161	86.30	Mus musculus OX=10090	ATP synthase subunit d, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	5	5	5	     0	     0	     0			
2002	a	sp|Q9EPN1|NBEA_MOUSE	Q9EPN1	NBEA_MOUSE	Nbea	2936	19.00	Mus musculus OX=10090	Neurobeachin 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	5	5	5	     0	     0	     0	9M(15.9949)		
2008	a	sp|Q9EQ20|MMSA_MOUSE	Q9EQ20	MMSA_MOUSE	Aldh6a1	535	39.30	Mus musculus OX=10090	Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	     0	     0	     0	6M(15.9949)		
2010	a	sp|Q9EQH3|VPS35_MOUSE	Q9EQH3	VPS35_MOUSE	Vps35	796	38.20	Mus musculus OX=10090	Vacuolar protein sorting-associated protein 35 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	5	5	5	     0	     0	     0			
2012	a	sp|Q9EQP2|EHD4_MOUSE	Q9EQP2	EHD4_MOUSE	Ehd4	541	24.60	Mus musculus OX=10090	EH domain-containing protein 4 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	0	1	0	0	     0	     0	     0			
2020	a	sp|Q9ERK4|XPO2_MOUSE	Q9ERK4	XPO2_MOUSE	Cse1l	971	27.10	Mus musculus OX=10090	Exportin-2 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
2022	a	sp|Q9ERS2|NDUAD_MOUSE	Q9ERS2	NDUAD_MOUSE	Ndufa13	144	61.10	Mus musculus OX=10090	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	7	7	7	     0	     0	     0	10M(15.9949), 4M(15.9949)		
2025	a	sp|Q9ES97|RTN3_MOUSE	Q9ES97	RTN3_MOUSE	Rtn3	964	23.00	Mus musculus OX=10090	Reticulon-3 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	3	3	3	     0	     0	     0			
2033	a	sp|Q9JHK4|PGTA_MOUSE	Q9JHK4	PGTA_MOUSE	Rabggta	567	18.90	Mus musculus OX=10090	Geranylgeranyl transferase type-2 subunit alpha 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
2041	a	sp|Q9JI91|ACTN2_MOUSE	Q9JI91	ACTN2_MOUSE	Actn2	894	53.70	Mus musculus OX=10090	Alpha-actinin-2 	1:Experimental evidence at protein level	1.0000	0.9990	5	1	1	6	1	1	     0	     0	     0			
2042	a	sp|Q9JIA1|LGI1_MOUSE	Q9JIA1	LGI1_MOUSE	Lgi1	557	31.20	Mus musculus OX=10090	Leucine-rich glioma-inactivated protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	5	5	5	     0	     0	     0			
2043	a	sp|Q9JIF0|ANM1_MOUSE	Q9JIF0	ANM1_MOUSE	Prmt1	371	34.80	Mus musculus OX=10090	Protein arginine N-methyltransferase 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	1	1	0	1	     0	     0	     0			
2044	a	sp|Q9JIF7|COPB_MOUSE	Q9JIF7	COPB_MOUSE	Copb1	953	28.30	Mus musculus OX=10090	Coatomer subunit beta 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
2046	a	sp|Q9JII6|AK1A1_MOUSE	Q9JII6	AK1A1_MOUSE	Akr1a1	325	30.80	Mus musculus OX=10090	Aldo-keto reductase family 1 member A1 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	1	1	0	1	     0	     0	     0			
2048	a	sp|Q9JIS5|SV2A_MOUSE	Q9JIS5	SV2A_MOUSE	Sv2a	742	37.20	Mus musculus OX=10090	Synaptic vesicle glycoprotein 2A 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	13	13	13	     0	     0	     0	1M(15.9949)		
2053	a	sp|Q9JJK2|LANC2_MOUSE	Q9JJK2	LANC2_MOUSE	Lancl2	450	50.70	Mus musculus OX=10090	LanC-like protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	5	5	5	     0	     0	     0			
2055	a	sp|Q9JJV2|PROF2_MOUSE	Q9JJV2	PROF2_MOUSE	Pfn2	140	62.90	Mus musculus OX=10090	Profilin-2 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	6	6	6	     0	     0	     0	6M(15.9949)		
2060	a	sp|Q9JKC6|CEND_MOUSE	Q9JKC6	CEND_MOUSE	Cend1	149	45.00	Mus musculus OX=10090	Cell cycle exit and neuronal differentiation protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
2075	a	sp|Q9JLB0|MPP6_MOUSE	Q9JLB0	MPP6_MOUSE	Mpp6	553	33.60	Mus musculus OX=10090	MAGUK p55 subfamily member 6 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	2	4	2	2	     0	     0	     0			
