Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|Q13283|G3BP1_HUMAN	Q13283	G3BP1_HUMAN	G3BP1	466	Homo sapiens OX=9606	Ras GTPase-activating protein-binding protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	30670.818	30670.818	30670.818			
sp|Q13363|CTBP1_HUMAN	Q13363	CTBP1_HUMAN	CTBP1	440	Homo sapiens OX=9606	C-terminal-binding protein 1 	1:Experimental evidence at protein level	1.0000	0.9986	1	1	1	1	1	1	22074.053	22074.053	22074.053			
sp|Q13404|UB2V1_HUMAN	Q13404	UB2V1_HUMAN	UBE2V1	147	Homo sapiens OX=9606	Ubiquitin-conjugating enzyme E2 variant 1 	1:Experimental evidence at protein level	1.0000	0.9990	4	1	4	5	1	5	96547.94	54448.105	96547.94	N-term(42.0106),4M(15.9949)		
sp|Q13418|ILK_HUMAN	Q13418	ILK_HUMAN	ILK	452	Homo sapiens OX=9606	Integrin-linked protein kinase 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	5	5	5	39743.227	39743.227	39743.227	6M(15.9949), 9M(15.9949),3M(15.9949), 8M(15.9949)		
sp|Q13423|NNTM_HUMAN	Q13423	NNTM_HUMAN	NNT	1086	Homo sapiens OX=9606	NAD(P) transhydrogenase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	9	9	9	11	11	11	94111.22	94111.22	94111.22	1M(15.9949),6M(15.9949)		
sp|Q13428|TCOF_HUMAN	Q13428	TCOF_HUMAN	TCOF1	1488	Homo sapiens OX=9606	Treacle protein 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	9	9	9	72038.05	72038.05	72038.05	6M(15.9949)		
sp|Q13435|SF3B2_HUMAN	Q13435	SF3B2_HUMAN	SF3B2	895	Homo sapiens OX=9606	Splicing factor 3B subunit 2 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	4	4	4	91115.43	91115.43	91115.43			
sp|Q13492|PICAL_HUMAN	Q13492	PICAL_HUMAN	PICALM	652	Homo sapiens OX=9606	Phosphatidylinositol-binding clathrin assembly protein 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	13012.715	13012.715	13012.715			
sp|Q13557|KCC2D_HUMAN	Q13557	KCC2D_HUMAN	CAMK2D	499	Homo sapiens OX=9606	Calcium/calmodulin-dependent protein kinase type II subunit delta 	1:Experimental evidence at protein level	1.0000	0.9973	2	1	2	2	1	2	27546.844	11782.343	27546.844	7M(15.9949),10M(15.9949), 5M(15.9949)		
sp|Q13561|DCTN2_HUMAN	Q13561	DCTN2_HUMAN	DCTN2	401	Homo sapiens OX=9606	Dynactin subunit 2 	1:Experimental evidence at protein level	1.0000	0.9988	1	1	1	3	3	3	34701.9	34701.9	34701.9			
sp|Q13596|SNX1_HUMAN	Q13596	SNX1_HUMAN	SNX1	522	Homo sapiens OX=9606	Sorting nexin-1 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	2	2	1	2	31229.477	5738.1733	31229.477			
sp|Q13630|FCL_HUMAN	Q13630	FCL_HUMAN	GFUS	321	Homo sapiens OX=9606	GDP-L-fucose synthase 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	8	8	8	88998.92	88998.92	88998.92			
sp|Q13813|SPTN1_HUMAN	Q13813	SPTN1_HUMAN	SPTAN1	2472	Homo sapiens OX=9606	Spectrin alpha chain, non-erythrocytic 1 	1:Experimental evidence at protein level	1.0000	0.9990	27	27	27	54	54	54	346427.28	346427.28	346427.28	1M(15.9949),1M(15.9949),5M(15.9949),8M(15.9949)		
sp|Q13835|PKP1_HUMAN	Q13835	PKP1_HUMAN	PKP1	747	Homo sapiens OX=9606	Plakophilin-1 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	6	6	6	71190.95	71190.95	71190.95	2M(15.9949)		
sp|Q13838|DX39B_HUMAN	Q13838	DX39B_HUMAN	DDX39B	428	Homo sapiens OX=9606	Spliceosome RNA helicase DDX39B 	1:Experimental evidence at protein level	1.0000	0.9990	5	1	5	7	1	7	171151.94	32829.67	171151.94	3M(15.9949), 4M(15.9949)		
sp|Q14008|CKAP5_HUMAN	Q14008	CKAP5_HUMAN	CKAP5	2032	Homo sapiens OX=9606	Cytoskeleton-associated protein 5 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	5	5	5	76606.62	76606.62	76606.62	10M(15.9949),1M(15.9949)		
sp|Q14103|HNRPD_HUMAN	Q14103	HNRPD_HUMAN	HNRNPD	355	Homo sapiens OX=9606	Heterogeneous nuclear ribonucleoprotein D0 	1:Experimental evidence at protein level	1.0000	0.9990	4	3	4	14	8	14	92416.63	71598.46	92416.63	7C(57.0214)		
sp|Q14126|DSG2_HUMAN	Q14126	DSG2_HUMAN	DSG2	1118	Homo sapiens OX=9606	Desmoglein-2 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	14	14	14	95944.81	95944.81	95944.81	12M(15.9949)		
sp|Q14152|EIF3A_HUMAN	Q14152	EIF3A_HUMAN	EIF3A	1382	Homo sapiens OX=9606	Eukaryotic translation initiation factor 3 subunit A 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	10	10	10	90900.56	90900.56	90900.56	1M(15.9949),4M(15.9949),6M(15.9949),4M(15.9949),6M(15.9949)		
sp|Q14160|SCRIB_HUMAN	Q14160	SCRIB_HUMAN	SCRIB	1630	Homo sapiens OX=9606	Protein scribble homolog 	1:Experimental evidence at protein level	1.0000	0.9984	3	2	3	3	2	3	36159.688	24749.871	36159.688			
sp|Q14165|MLEC_HUMAN	Q14165	MLEC_HUMAN	MLEC	292	Homo sapiens OX=9606	Malectin 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	23568.822	23568.822	23568.822			
sp|Q14195|DPYL3_HUMAN	Q14195	DPYL3_HUMAN	DPYSL3	570	Homo sapiens OX=9606	Dihydropyrimidinase-related protein 3 	1:Experimental evidence at protein level	1.0000	0.9990	4	1	2	9	1	2	95999.016	54033.297	62360.08			
sp|Q14203|DCTN1_HUMAN	Q14203	DCTN1_HUMAN	DCTN1	1278	Homo sapiens OX=9606	Dynactin subunit 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	3	3	3	26109.807	26109.807	26109.807			
sp|Q14204|DYHC1_HUMAN	Q14204	DYHC1_HUMAN	DYNC1H1	4646	Homo sapiens OX=9606	Cytoplasmic dynein 1 heavy chain 1 	1:Experimental evidence at protein level	1.0000	0.9990	26	26	26	37	37	37	200024.03	200024.03	200024.03	2M(15.9949),3M(15.9949),7M(15.9949),10M(15.9949),1M(15.9949)		
sp|Q14244|MAP7_HUMAN	Q14244	MAP7_HUMAN	MAP7	749	Homo sapiens OX=9606	Ensconsin 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	5	5	5	45569.93	45569.93	45569.93			
sp|Q14247|SRC8_HUMAN	Q14247	SRC8_HUMAN	CTTN	550	Homo sapiens OX=9606	Src substrate cortactin 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	14	14	14	177438.14	177438.14	177438.14			
sp|Q14258|TRI25_HUMAN	Q14258	TRI25_HUMAN	TRIM25	630	Homo sapiens OX=9606	E3 ubiquitin/ISG15 ligase TRIM25 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	6	6	6	67027.945	67027.945	67027.945	12M(15.9949),12M(15.9949)		
sp|Q14444|CAPR1_HUMAN	Q14444	CAPR1_HUMAN	CAPRIN1	709	Homo sapiens OX=9606	Caprin-1 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	57750.516	57750.516	57750.516	3M(15.9949),4M(15.9949)		
sp|Q14498|RBM39_HUMAN	Q14498	RBM39_HUMAN	RBM39	530	Homo sapiens OX=9606	RNA-binding protein 39 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	5	5	5	39154.875	39154.875	39154.875	7M(15.9949), 8M(15.9949)		
sp|Q14525|KT33B_HUMAN	Q14525	KT33B_HUMAN	KRT33B	404	Homo sapiens OX=9606	Keratin, type I cuticular Ha3-II 	1:Experimental evidence at protein level	1.0000	0.9990	6	0	3	22	0	6	3742482.5	0	380716.94			
sp|Q14566|MCM6_HUMAN	Q14566	MCM6_HUMAN	MCM6	821	Homo sapiens OX=9606	DNA replication licensing factor MCM6 	1:Experimental evidence at protein level	1.0000	0.9988	3	3	3	5	5	5	98250.56	98250.56	98250.56	10M(15.9949)		
sp|Q14573|ITPR3_HUMAN	Q14573	ITPR3_HUMAN	ITPR3	2671	Homo sapiens OX=9606	Inositol 1,4,5-trisphosphate receptor type 3 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	10394.893	10394.893	10394.893			
sp|Q14624|ITIH4_HUMAN	Q14624	ITIH4_HUMAN	ITIH4	930	Homo sapiens OX=9606	Inter-alpha-trypsin inhibitor heavy chain H4 	1:Experimental evidence at protein level	1.0000	0.9989	1	1	1	1	1	1	14572.56	14572.56	14572.56			
sp|Q14651|PLSI_HUMAN	Q14651	PLSI_HUMAN	PLS1	629	Homo sapiens OX=9606	Plastin-1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	11404.303	11404.303	11404.303			
sp|Q14683|SMC1A_HUMAN	Q14683	SMC1A_HUMAN	SMC1A	1233	Homo sapiens OX=9606	Structural maintenance of chromosomes protein 1A 	1:Experimental evidence at protein level	1.0000	0.9990	11	11	11	14	14	14	83319.414	83319.414	83319.414	9M(15.9949),11M(15.9949),5M(15.9949)		
sp|Q14697|GANAB_HUMAN	Q14697	GANAB_HUMAN	GANAB	944	Homo sapiens OX=9606	Neutral alpha-glucosidase AB 	1:Experimental evidence at protein level	1.0000	0.9990	9	9	9	12	12	12	162375.5	162375.5	162375.5	4M(15.9949),1M(15.9949), 2M(15.9949)		
sp|Q14739|LBR_HUMAN	Q14739	LBR_HUMAN	LBR	615	Homo sapiens OX=9606	Delta(14)-sterol reductase LBR 	1:Experimental evidence at protein level	1.0000	0.9989	3	3	3	7	7	7	123948.68	123948.68	123948.68			
sp|Q14764|MVP_HUMAN	Q14764	MVP_HUMAN	MVP	893	Homo sapiens OX=9606	Major vault protein 	1:Experimental evidence at protein level	1.0000	0.9990	15	15	15	25	25	25	484206.12	484206.12	484206.12	2M(15.9949),3C(57.0214),1M(15.9949),9M(15.9949)		
sp|Q14766|LTBP1_HUMAN	Q14766	LTBP1_HUMAN	LTBP1	1721	Homo sapiens OX=9606	Latent-transforming growth factor beta-binding protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	18872.617	18872.617	18872.617	10C(57.0214), 1C(57.0214)		
sp|Q14789|GOGB1_HUMAN	Q14789	GOGB1_HUMAN	GOLGB1	3259	Homo sapiens OX=9606	Golgin subfamily B member 1 	1:Experimental evidence at protein level	1.0000	0.9987	1	1	1	1	1	1	15486.722	15486.722	15486.722			
sp|Q14839|CHD4_HUMAN	Q14839	CHD4_HUMAN	CHD4	1912	Homo sapiens OX=9606	Chromodomain-helicase-DNA-binding protein 4 	1:Experimental evidence at protein level	1.0000	0.9990	4	2	4	6	4	6	71996.016	43465.105	71996.016	7M(15.9949),4M(15.9949)		
sp|Q14847|LASP1_HUMAN	Q14847	LASP1_HUMAN	LASP1	261	Homo sapiens OX=9606	LIM and SH3 domain protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	16	16	16	338920.84	338920.84	338920.84	1M(15.9949), 9M(15.9949),1M(15.9949), 9M(15.9949)		
sp|Q14974|IMB1_HUMAN	Q14974	IMB1_HUMAN	KPNB1	876	Homo sapiens OX=9606	Importin subunit beta-1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	147834.64	147834.64	147834.64			
sp|Q14978|NOLC1_HUMAN	Q14978	NOLC1_HUMAN	NOLC1	699	Homo sapiens OX=9606	Nucleolar and coiled-body phosphoprotein 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	3	3	3	49453.766	49453.766	49453.766			
sp|Q14980|NUMA1_HUMAN	Q14980	NUMA1_HUMAN	NUMA1	2115	Homo sapiens OX=9606	Nuclear mitotic apparatus protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	23	23	23	48	48	48	156474.52	156474.52	156474.52	9M(15.9949),4M(15.9949),5M(15.9949)		
sp|Q15005|SPCS2_HUMAN	Q15005	SPCS2_HUMAN	SPCS2	226	Homo sapiens OX=9606	Signal peptidase complex subunit 2 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	7	7	7	60477.188	60477.188	60477.188	N-term(42.0106)		
sp|Q15019|SEPT2_HUMAN	Q15019	SEPT2_HUMAN	SEPTIN2	361	Homo sapiens OX=9606	Septin-2 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	1	3	1	1	45525.844	24492.322	24492.322			
sp|Q15020|SART3_HUMAN	Q15020	SART3_HUMAN	SART3	963	Homo sapiens OX=9606	Squamous cell carcinoma antigen recognized by T-cells 3 	1:Experimental evidence at protein level	1.0000	0.9989	3	3	3	6	6	6	59746.223	59746.223	59746.223	9M(15.9949)		
sp|Q15029|U5S1_HUMAN	Q15029	U5S1_HUMAN	EFTUD2	972	Homo sapiens OX=9606	116 kDa U5 small nuclear ribonucleoprotein component 	1:Experimental evidence at protein level	1.0000	0.9990	3	1	1	8	1	1	519139.16	19130.33	19130.33			
sp|Q15031|SYLM_HUMAN	Q15031	SYLM_HUMAN	LARS2	903	Homo sapiens OX=9606	Probable leucine--tRNA ligase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9987	2	2	2	3	3	3	28738.22	28738.22	28738.22			
sp|Q15046|SYK_HUMAN	Q15046	SYK_HUMAN	KARS1	597	Homo sapiens OX=9606	Lysine--tRNA ligase 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	11	11	11	207334.08	207334.08	207334.08	1M(15.9949),3M(15.9949),6C(57.0214),3M(15.9949)		
sp|Q15063|POSTN_HUMAN	Q15063	POSTN_HUMAN	POSTN	836	Homo sapiens OX=9606	Periostin 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	12	12	12	111635.36	111635.36	111635.36	12M(15.9949), 7C(57.0214), 8C(57.0214),10M(15.9949), 4C(57.0214), 9C(57.0214)		
sp|Q15075|EEA1_HUMAN	Q15075	EEA1_HUMAN	EEA1	1411	Homo sapiens OX=9606	Early endosome antigen 1 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	7	7	7	103686.15	103686.15	103686.15			
sp|Q15084|PDIA6_HUMAN	Q15084	PDIA6_HUMAN	PDIA6	440	Homo sapiens OX=9606	Protein disulfide-isomerase A6 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	11	11	11	109674.24	109674.24	109674.24			
sp|Q15102|PA1B3_HUMAN	Q15102	PA1B3_HUMAN	PAFAH1B3	231	Homo sapiens OX=9606	Platelet-activating factor acetylhydrolase IB subunit alpha1 	1:Experimental evidence at protein level	1.0000	0.9989	1	1	1	1	1	1	17708.314	17708.314	17708.314			
sp|Q15149|PLEC_HUMAN	Q15149	PLEC_HUMAN	PLEC	4684	Homo sapiens OX=9606	Plectin 	1:Experimental evidence at protein level	1.0000	0.9990	54	52	54	91	88	91	342253.56	342253.56	342253.56	4M(15.9949),2M(15.9949),7M(15.9949),1M(15.9949),4M(15.9949),4M(15.9949),5M(15.9949),4M(15.9949)		
sp|Q15181|IPYR_HUMAN	Q15181	IPYR_HUMAN	PPA1	289	Homo sapiens OX=9606	Inorganic pyrophosphatase 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	1	4	3	3	138406.95	102369.6	102369.6			
sp|Q15233|NONO_HUMAN	Q15233	NONO_HUMAN	NONO	471	Homo sapiens OX=9606	Non-POU domain-containing octamer-binding protein 	1:Experimental evidence at protein level	1.0000	0.9990	12	10	10	25	20	20	232903.66	222926.56	222926.56	6M(15.9949),5M(15.9949), 7M(15.9949),6M(15.9949), 8M(15.9949),2M(15.9949),1M(15.9949),1M(15.9949),5M(15.9949)		
sp|Q15293|RCN1_HUMAN	Q15293	RCN1_HUMAN	RCN1	331	Homo sapiens OX=9606	Reticulocalbin-1 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	6	6	6	106623.055	106623.055	106623.055			
sp|Q15363|TMED2_HUMAN	Q15363	TMED2_HUMAN	TMED2	201	Homo sapiens OX=9606	Transmembrane emp24 domain-containing protein 2 	1:Experimental evidence at protein level	1.0000	0.9989	1	1	1	2	2	2	16076.794	16076.794	16076.794	6M(15.9949)		
sp|Q15365|PCBP1_HUMAN	Q15365	PCBP1_HUMAN	PCBP1	356	Homo sapiens OX=9606	Poly(rC)-binding protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	5	3	3	10	7	7	516695.16	397039.12	397039.12	8C(57.0214)		
sp|Q15366|PCBP2_HUMAN	Q15366	PCBP2_HUMAN	PCBP2	365	Homo sapiens OX=9606	Poly(rC)-binding protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	5	2	5	9	5	9	340883.2	191658.95	340883.2	8C(57.0214),8C(57.0214)		
sp|Q15393|SF3B3_HUMAN	Q15393	SF3B3_HUMAN	SF3B3	1217	Homo sapiens OX=9606	Splicing factor 3B subunit 3 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	10	10	10	89085.74	89085.74	89085.74	10M(15.9949), 1M(15.9949)		
sp|Q15417|CNN3_HUMAN	Q15417	CNN3_HUMAN	CNN3	329	Homo sapiens OX=9606	Calponin-3 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	3	7	5	7	108133.84	80767.82	108133.84	10M(15.9949),2M(15.9949)		
sp|Q15436|SC23A_HUMAN	Q15436	SC23A_HUMAN	SEC23A	765	Homo sapiens OX=9606	Protein transport protein Sec23A 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	11	11	11	65211.145	65211.145	65211.145			
sp|Q15437|SC23B_HUMAN	Q15437	SC23B_HUMAN	SEC23B	767	Homo sapiens OX=9606	Protein transport protein Sec23B 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	62343.18	62343.18	62343.18			
sp|Q15459|SF3A1_HUMAN	Q15459	SF3A1_HUMAN	SF3A1	793	Homo sapiens OX=9606	Splicing factor 3A subunit 1 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	5	5	5	58526.297	58526.297	58526.297	2M(15.9949)		
sp|Q15517|CDSN_HUMAN	Q15517	CDSN_HUMAN	CDSN	529	Homo sapiens OX=9606	Corneodesmosin 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	19	19	19	202308.27	202308.27	202308.27			
sp|Q15582|BGH3_HUMAN	Q15582	BGH3_HUMAN	TGFBI	683	Homo sapiens OX=9606	Transforming growth factor-beta-induced protein ig-h3 	1:Experimental evidence at protein level	1.0000	0.9990	9	9	9	23	23	23	238894.36	238894.36	238894.36	8C(57.0214), 9C(57.0214),7M(15.9949)		
sp|Q15631|TSN_HUMAN	Q15631	TSN_HUMAN	TSN	228	Homo sapiens OX=9606	Translin 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	60407.293	60407.293	60407.293			
sp|Q15691|MARE1_HUMAN	Q15691	MARE1_HUMAN	MAPRE1	268	Homo sapiens OX=9606	Microtubule-associated protein RP/EB family member 1 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	10	10	10	118443.97	118443.97	118443.97			
sp|Q15717|ELAV1_HUMAN	Q15717	ELAV1_HUMAN	ELAVL1	326	Homo sapiens OX=9606	ELAV-like protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	3	6	5	6	87762.36	77643.34	87762.36			
sp|Q15746|MYLK_HUMAN	Q15746	MYLK_HUMAN	MYLK	1914	Homo sapiens OX=9606	Myosin light chain kinase, smooth muscle 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	5	5	5	100574.6	100574.6	100574.6	4M(15.9949), 6M(15.9949)		
sp|Q15785|TOM34_HUMAN	Q15785	TOM34_HUMAN	TOMM34	309	Homo sapiens OX=9606	Mitochondrial import receptor subunit TOM34 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	19040.256	19040.256	19040.256			
sp|Q15942|ZYX_HUMAN	Q15942	ZYX_HUMAN	ZYX	572	Homo sapiens OX=9606	Zyxin 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	12	12	12	143646.22	143646.22	143646.22	9C(57.0214)		
sp|Q16181|SEPT7_HUMAN	Q16181	SEPT7_HUMAN	SEPTIN7	437	Homo sapiens OX=9606	Septin-7 	1:Experimental evidence at protein level	1.0000	0.9989	5	5	5	9	9	9	97652.35	97652.35	97652.35	6M(15.9949),6M(15.9949)		
sp|Q16531|DDB1_HUMAN	Q16531	DDB1_HUMAN	DDB1	1140	Homo sapiens OX=9606	DNA damage-binding protein 1 	1:Experimental evidence at protein level	1.0000	0.9989	4	4	4	7	7	7	153618.53	153618.53	153618.53	2M(15.9949)		
sp|Q16543|CDC37_HUMAN	Q16543	CDC37_HUMAN	CDC37	378	Homo sapiens OX=9606	Hsp90 co-chaperone Cdc37 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	220349.69	220349.69	220349.69			
sp|Q16555|DPYL2_HUMAN	Q16555	DPYL2_HUMAN	DPYSL2	572	Homo sapiens OX=9606	Dihydropyrimidinase-related protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	4	1	4	12	2	12	138826.22	67492.29	138826.22	1M(15.9949)		
sp|Q16698|DECR_HUMAN	Q16698	DECR_HUMAN	DECR1	335	Homo sapiens OX=9606	2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing], mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	7	7	7	94822.51	94822.51	94822.51			
sp|Q16762|THTR_HUMAN	Q16762	THTR_HUMAN	TST	297	Homo sapiens OX=9606	Thiosulfate sulfurtransferase 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	8	8	8	72979.26	72979.26	72979.26			
sp|Q16822|PCKGM_HUMAN	Q16822	PCKGM_HUMAN	PCK2	640	Homo sapiens OX=9606	Phosphoenolpyruvate carboxykinase [GTP], mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	4	4	4	16623.979	16623.979	16623.979	10C(57.0214)		
sp|Q16836|HCDH_HUMAN	Q16836	HCDH_HUMAN	HADH	314	Homo sapiens OX=9606	Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9989	4	4	4	5	5	5	54808.195	54808.195	54808.195	9M(15.9949),12M(15.9949)		
sp|Q16851|UGPA_HUMAN	Q16851	UGPA_HUMAN	UGP2	508	Homo sapiens OX=9606	UTP--glucose-1-phosphate uridylyltransferase 	1:Experimental evidence at protein level	1.0000	0.9985	3	3	3	5	5	5	51491.195	51491.195	51491.195			
sp|Q16853|AOC3_HUMAN	Q16853	AOC3_HUMAN	AOC3	763	Homo sapiens OX=9606	Membrane primary amine oxidase 	1:Experimental evidence at protein level	1.0000	0.9987	3	3	3	5	5	5	89382.92	89382.92	89382.92	5M(15.9949)		
sp|Q16881|TRXR1_HUMAN	Q16881	TRXR1_HUMAN	TXNRD1	649	Homo sapiens OX=9606	Thioredoxin reductase 1, cytoplasmic 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	44429.242	44429.242	44429.242			
sp|Q16891|MIC60_HUMAN	Q16891	MIC60_HUMAN	IMMT	758	Homo sapiens OX=9606	MIC	1:Experimental evidence at protein level	1.0000	0.9990	10	10	10	16	16	16	309824.75	309824.75	309824.75			
sp|Q1KMD3|HNRL2_HUMAN	Q1KMD3	HNRL2_HUMAN	HNRNPUL2	747	Homo sapiens OX=9606	Heterogeneous nuclear ribonucleoprotein U-like protein 2 	1:Experimental evidence at protein level	1.0000	0.9986	1	1	1	1	1	1	14552.664	14552.664	14552.664	3C(57.0214)		
sp|Q27J81|INF2_HUMAN	Q27J81	INF2_HUMAN	INF2	1249	Homo sapiens OX=9606	Inverted formin-2 	1:Experimental evidence at protein level	1.0000	0.9977	2	2	2	3	3	3	32873.934	32873.934	32873.934			
sp|Q3LXA3|TKFC_HUMAN	Q3LXA3	TKFC_HUMAN	TKFC	575	Homo sapiens OX=9606	Triokinase/FMN cyclase 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	6	6	6	27861.77	27861.77	27861.77			
sp|Q53EL6|PDCD4_HUMAN	Q53EL6	PDCD4_HUMAN	PDCD4	469	Homo sapiens OX=9606	Programmed cell death protein 4 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	5131.865	5131.865	5131.865			
sp|Q5D862|FILA2_HUMAN	Q5D862	FILA2_HUMAN	FLG2	2391	Homo sapiens OX=9606	Filaggrin-2 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	12	12	12	216687.69	216687.69	216687.69			
sp|Q5JRA6|TGO1_HUMAN	Q5JRA6	TGO1_HUMAN	MIA3	1907	Homo sapiens OX=9606	Transport and Golgi organization protein 1 homolog 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	10562.049	10562.049	10562.049			
sp|Q5JTV8|TOIP1_HUMAN	Q5JTV8	TOIP1_HUMAN	TOR1AIP1	583	Homo sapiens OX=9606	Torsin-1A-interacting protein 1 	1:Experimental evidence at protein level	1.0000	0.9985	1	1	1	2	2	2	12844.519	12844.519	12844.519			
sp|Q5JTZ9|SYAM_HUMAN	Q5JTZ9	SYAM_HUMAN	AARS2	985	Homo sapiens OX=9606	Alanine--tRNA ligase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	7930.7915	7930.7915	7930.7915			
sp|Q5SSJ5|HP1B3_HUMAN	Q5SSJ5	HP1B3_HUMAN	HP1BP3	553	Homo sapiens OX=9606	Heterochromatin protein 1-binding protein 3 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	11	11	11	112296.33	112296.33	112296.33	N-term(42.0106)		
sp|Q5T1M5|FKB15_HUMAN	Q5T1M5	FKB15_HUMAN	FKBP15	1219	Homo sapiens OX=9606	FK506-binding protein 15 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	21097.15	21097.15	21097.15	8M(15.9949), 9M(15.9949)		
sp|Q5T4S7|UBR4_HUMAN	Q5T4S7	UBR4_HUMAN	UBR4	5183	Homo sapiens OX=9606	E3 ubiquitin-protein ligase UBR4 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	5	5	5	34420.547	34420.547	34420.547			
sp|Q5TEC6|H3PS2_HUMAN	Q5TEC6	H3PS2_HUMAN	H3-2	136	Homo sapiens OX=9606	Histone HIST2H3PS2 	1:Experimental evidence at protein level	1.0000	0.9979	6	1	1	48	21	21	8625156.0	592373.7	592373.7			
sp|Q5VWZ2|LYPL1_HUMAN	Q5VWZ2	LYPL1_HUMAN	LYPLAL1	237	Homo sapiens OX=9606	Lysophospholipase-like protein 1 	1:Experimental evidence at protein level	1.0000	0.9988	2	2	2	3	3	3	41629.58	41629.58	41629.58	N-term(42.0106)		
sp|Q6IA69|NADE_HUMAN	Q6IA69	NADE_HUMAN	NADSYN1	706	Homo sapiens OX=9606	Glutamine-dependent NAD(+) synthetase 	1:Experimental evidence at protein level	1.0000	0.9988	2	2	2	3	3	3	36727.234	36727.234	36727.234			
