Group	SubGroup	Protein	Protein ID	Entry Name	Gene	Length	Percent Coverage	Organism	Protein Description	Protein Existence	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
2007	a	sp|Q9EQ06|DHB11_MOUSE	Q9EQ06	DHB11_MOUSE	Hsd17b11	298	20.10	Mus musculus OX=10090	Estradiol 17-beta-dehydrogenase 11 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	5	5	5	     0	     0	     0	2M(15.9949)		
2008	a	sp|Q9EQ20|MMSA_MOUSE	Q9EQ20	MMSA_MOUSE	Aldh6a1	535	39.30	Mus musculus OX=10090	Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	16	16	16	     0	     0	     0	13M(15.9949), 16M(15.9949), 6M(15.9949)		
2009	a	sp|Q9EQ80|NIF3L_MOUSE	Q9EQ80	NIF3L_MOUSE	Nif3l1	376	18.60	Mus musculus OX=10090	NIF3-like protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0			
2010	a	sp|Q9EQH3|VPS35_MOUSE	Q9EQH3	VPS35_MOUSE	Vps35	796	38.20	Mus musculus OX=10090	Vacuolar protein sorting-associated protein 35 	1:Experimental evidence at protein level	1.0000	0.9990	19	19	19	34	34	34	     0	     0	     0	12M(15.9949), 2M(15.9949), 5M(15.9949)		
2012	a	sp|Q9EQP2|EHD4_MOUSE	Q9EQP2	EHD4_MOUSE	Ehd4	541	24.60	Mus musculus OX=10090	EH domain-containing protein 4 	1:Experimental evidence at protein level	1.0000	0.9990	4	1	1	8	1	1	     0	     0	     0			
2013	a	sp|Q9EQQ9|OGA_MOUSE	Q9EQQ9	OGA_MOUSE	Oga	916	10.20	Mus musculus OX=10090	Protein O-GlcNAcase 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	     0	     0	     0	12M(15.9949), 2M(15.9949), 7M(15.9949)		
2014	a	sp|Q9EQU5|SET_MOUSE	Q9EQU5	SET_MOUSE	Set	289	12.10	Mus musculus OX=10090	Protein SET 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	     0	     0	     0			
2016	a	sp|Q9ER00|STX12_MOUSE	Q9ER00	STX12_MOUSE	Stx12	274	40.50	Mus musculus OX=10090	Syntaxin-12 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	10	10	10	     0	     0	     0	2M(15.9949)		
2017	a	sp|Q9ER72|SYCC_MOUSE	Q9ER72	SYCC_MOUSE	Cars1	831	22.00	Mus musculus OX=10090	Cysteine--tRNA ligase, cytoplasmic 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	8	8	8	     0	     0	     0	10M(15.9949)		
2018	a	sp|Q9ER88|RT29_MOUSE	Q9ER88	RT29_MOUSE	Dap3	391	11.80	Mus musculus OX=10090	28S ribosomal protein S29, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0			
2019	a	sp|Q9ERG2|STRN3_MOUSE	Q9ERG2	STRN3_MOUSE	Strn3	796	13.30	Mus musculus OX=10090	Striatin-3 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	2	4	3	3	     0	     0	     0			
2020	a	sp|Q9ERK4|XPO2_MOUSE	Q9ERK4	XPO2_MOUSE	Cse1l	971	27.10	Mus musculus OX=10090	Exportin-2 	1:Experimental evidence at protein level	1.0000	0.9990	13	13	13	13	13	13	     0	     0	     0	2N(54.0474), 6M(15.9949)		
2021	a	sp|Q9ERL9|GCYA1_MOUSE	Q9ERL9	GCYA1_MOUSE	Gucy1a1	691	14.00	Mus musculus OX=10090	Guanylate cyclase soluble subunit alpha-1 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	6	6	6	     0	     0	     0			
2022	a	sp|Q9ERS2|NDUAD_MOUSE	Q9ERS2	NDUAD_MOUSE	Ndufa13	144	61.10	Mus musculus OX=10090	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	22	22	22	     0	     0	     0	10M(15.9949), 3M(15.9949), 4M(15.9949), 5M(15.9949), 9M(15.9949)		
2023	a	sp|Q9ES00|UBE4B_MOUSE	Q9ES00	UBE4B_MOUSE	Ube4b	1173	5.30	Mus musculus OX=10090	Ubiquitin conjugation factor E4 B 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0			
2024	a	sp|Q9ES07|S15A2_MOUSE	Q9ES07	S15A2_MOUSE	Slc15a2	729	8.10	Mus musculus OX=10090	Solute carrier family 15 member 2 	1:Experimental evidence at protein level	1.0000	0.9988	1	1	1	1	1	1	     0	     0	     0			
2025	a	sp|Q9ES97|RTN3_MOUSE	Q9ES97	RTN3_MOUSE	Rtn3	964	23.00	Mus musculus OX=10090	Reticulon-3 	1:Experimental evidence at protein level	1.0000	0.9990	12	12	12	32	32	32	     0	     0	     0	9M(15.9949), N-term(42.0106)		
2026	a	sp|Q9ESE1|LRBA_MOUSE	Q9ESE1	LRBA_MOUSE	Lrba	2856	6.80	Mus musculus OX=10090	Lipopolysaccharide-responsive and beige-like anchor protein 	1:Experimental evidence at protein level	1.0000	0.9990	8	5	5	11	5	5	     0	     0	     0	11C(57.0215), 13R(54.0474), 5M(15.9949)		
2027	a	sp|Q9ESN6|TRIM2_MOUSE	Q9ESN6	TRIM2_MOUSE	Trim2	744	26.20	Mus musculus OX=10090	Tripartite motif-containing protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	11	11	11	     0	     0	     0	8M(15.9949), 9M(15.9949)		
2028	a	sp|Q9ESN9|JIP3_MOUSE	Q9ESN9	JIP3_MOUSE	Mapk8ip3	1337	8.20	Mus musculus OX=10090	C-Jun-amino-terminal kinase-interacting protein 3 	1:Experimental evidence at protein level	1.0000	0.9990	5	4	5	8	7	8	     0	     0	     0	1M(15.9949)		
2029	a	sp|Q9ESW4|AGK_MOUSE	Q9ESW4	AGK_MOUSE	Agk	421	32.30	Mus musculus OX=10090	Acylglycerol kinase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	9	9	9	26	26	26	     0	     0	     0	11M(15.9949), 7M(15.9949)		
2030	a	sp|Q9ESX5|DKC1_MOUSE	Q9ESX5	DKC1_MOUSE	Dkc1	509	4.10	Mus musculus OX=10090	H/ACA ribonucleoprotein complex subunit DKC1 	1:Experimental evidence at protein level	1.0000	0.9989	1	1	1	1	1	1	     0	     0	     0	2M(15.9949)		
2031	a	sp|Q9ESZ8|GTF2I_MOUSE	Q9ESZ8	GTF2I_MOUSE	Gtf2i	998	8.60	Mus musculus OX=10090	General transcription factor II-I 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	     0	     0	     0	1M(15.9949)		
2032	a	sp|Q9JHI5|IVD_MOUSE	Q9JHI5	IVD_MOUSE	Ivd	424	25.20	Mus musculus OX=10090	Isovaleryl-CoA dehydrogenase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	     0	     0	     0	6M(15.9949), 7M(15.9949)		
2033	a	sp|Q9JHK4|PGTA_MOUSE	Q9JHK4	PGTA_MOUSE	Rabggta	567	18.90	Mus musculus OX=10090	Geranylgeranyl transferase type-2 subunit alpha 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	6	6	6	     0	     0	     0			
2034	a	sp|Q9JHQ5|LZTL1_MOUSE	Q9JHQ5	LZTL1_MOUSE	Lztfl1	299	16.70	Mus musculus OX=10090	Leucine zipper transcription factor-like protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	3	3	3	     0	     0	     0			
2035	a	sp|Q9JHR7|IDE_MOUSE	Q9JHR7	IDE_MOUSE	Ide	1019	23.40	Mus musculus OX=10090	Insulin-degrading enzyme 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	4	4	4	     0	     0	     0			
2036	a	sp|Q9JHW2|NIT2_MOUSE	Q9JHW2	NIT2_MOUSE	Nit2	276	29.30	Mus musculus OX=10090	Omega-amidase NIT2 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	15	15	15	     0	     0	     0			
2038	a	sp|Q9JI19|FIBP_MOUSE	Q9JI19	FIBP_MOUSE	Fibp	357	19.00	Mus musculus OX=10090	Acidic fibroblast growth factor intracellular-binding protein 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	     0	     0	     0	7M(15.9949)		
2039	a	sp|Q9JI46|NUDT3_MOUSE	Q9JI46	NUDT3_MOUSE	Nudt3	168	32.70	Mus musculus OX=10090	Diphosphoinositol polyphosphate phosphohydrolase 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	     0	     0	     0	8M(15.9949)		
2040	a	sp|Q9JI90|RNF14_MOUSE	Q9JI90	RNF14_MOUSE	Rnf14	485	12.20	Mus musculus OX=10090	E3 ubiquitin-protein ligase RNF14 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0			
2041	a	sp|Q9JI91|ACTN2_MOUSE	Q9JI91	ACTN2_MOUSE	Actn2	894	53.70	Mus musculus OX=10090	Alpha-actinin-2 	1:Experimental evidence at protein level	1.0000	0.9990	41	25	26	143	83	86	     0	     0	     0	12M(15.9949), 13M(15.9949), 1M(15.9949), 2M(15.9949), 7M(15.9949), 8M(15.9949), 9M(15.9949)		
2042	a	sp|Q9JIA1|LGI1_MOUSE	Q9JIA1	LGI1_MOUSE	Lgi1	557	31.20	Mus musculus OX=10090	Leucine-rich glioma-inactivated protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	12	12	12	23	23	23	     0	     0	     0	4C(57.0215)		
2043	a	sp|Q9JIF0|ANM1_MOUSE	Q9JIF0	ANM1_MOUSE	Prmt1	371	34.80	Mus musculus OX=10090	Protein arginine N-methyltransferase 1 	1:Experimental evidence at protein level	1.0000	0.9990	7	6	7	12	11	12	     0	     0	     0	11M(15.9949)		
2044	a	sp|Q9JIF7|COPB_MOUSE	Q9JIF7	COPB_MOUSE	Copb1	953	28.30	Mus musculus OX=10090	Coatomer subunit beta 	1:Experimental evidence at protein level	1.0000	0.9990	18	18	18	26	26	26	     0	     0	     0	4M(15.9949), 5M(15.9949), 6M(15.9949), 7M(15.9949), 9M(15.9949)		
2046	a	sp|Q9JII6|AK1A1_MOUSE	Q9JII6	AK1A1_MOUSE	Akr1a1	325	30.80	Mus musculus OX=10090	Aldo-keto reductase family 1 member A1 	1:Experimental evidence at protein level	1.0000	0.9990	6	5	6	10	7	10	     0	     0	     0	17M(15.9949), 5M(15.9949), N-term(42.0106)		
2047	a	sp|Q9JIK5|DDX21_MOUSE	Q9JIK5	DDX21_MOUSE	Ddx21	851	10.80	Mus musculus OX=10090	Nucleolar RNA helicase 2 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
2048	a	sp|Q9JIS5|SV2A_MOUSE	Q9JIS5	SV2A_MOUSE	Sv2a	742	37.20	Mus musculus OX=10090	Synaptic vesicle glycoprotein 2A 	1:Experimental evidence at protein level	1.0000	0.9990	23	23	23	54	54	54	     0	     0	     0	11C(57.0215), 13M(15.9949), 17M(15.9949), 1M(15.9949)		
2049	a	sp|Q9JIY5|HTRA2_MOUSE	Q9JIY5	HTRA2_MOUSE	Htra2	458	7.40	Mus musculus OX=10090	Serine protease HTRA2, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
2050	a	sp|Q9JJ59|ABCB9_MOUSE	Q9JJ59	ABCB9_MOUSE	Abcb9	762	9.60	Mus musculus OX=10090	ATP-binding cassette sub-family B member 9 	2:Experimental evidence at transcript level	1.0000	0.9990	5	5	5	8	8	8	     0	     0	     0	12M(15.9949)		
2051	a	sp|Q9JJI8|RL38_MOUSE	Q9JJI8	RL38_MOUSE	Rpl38	70	34.30	Mus musculus OX=10090	60S ribosomal protein L38 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
2053	a	sp|Q9JJK2|LANC2_MOUSE	Q9JJK2	LANC2_MOUSE	Lancl2	450	50.70	Mus musculus OX=10090	LanC-like protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	16	16	16	     0	     0	     0	3M(15.9949), 4C(57.0215), 5C(57.0215), 8M(15.9949), 9M(15.9949)		
2054	a	sp|Q9JJL8|SYSM_MOUSE	Q9JJL8	SYSM_MOUSE	Sars2	518	7.90	Mus musculus OX=10090	Serine--tRNA ligase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9989	1	1	1	1	1	1	     0	     0	     0	5M(15.9949)		
2055	a	sp|Q9JJV2|PROF2_MOUSE	Q9JJV2	PROF2_MOUSE	Pfn2	140	62.90	Mus musculus OX=10090	Profilin-2 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	16	16	16	     0	     0	     0	21M(15.9949), 6M(15.9949)		
2056	a	sp|Q9JJV5|CCG3_MOUSE	Q9JJV5	CCG3_MOUSE	Cacng3	315	16.80	Mus musculus OX=10090	Voltage-dependent calcium channel gamma-3 subunit 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	3	7	6	7	     0	     0	     0	12M(15.9949), 6M(15.9949)		
2057	a	sp|Q9JJY3|NSMA2_MOUSE	Q9JJY3	NSMA2_MOUSE	Smpd3	655	11.30	Mus musculus OX=10090	Sphingomyelin phosphodiesterase 3 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	11	11	11	     0	     0	     0			
2058	a	sp|Q9JK48|SHLB1_MOUSE	Q9JK48	SHLB1_MOUSE	Sh3glb1	365	17.30	Mus musculus OX=10090	Endophilin-B1 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	     0	     0	     0	1M(15.9949)		
2060	a	sp|Q9JKC6|CEND_MOUSE	Q9JKC6	CEND_MOUSE	Cend1	149	45.00	Mus musculus OX=10090	Cell cycle exit and neuronal differentiation protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	     0	     0	     0			
2061	a	sp|Q9JKC8|AP3M1_MOUSE	Q9JKC8	AP3M1_MOUSE	Ap3m1	418	24.60	Mus musculus OX=10090	AP-3 complex subunit mu-1 	1:Experimental evidence at protein level	1.0000	0.9990	3	1	1	5	2	2	     0	     0	     0			
2062	a	sp|Q9JKD3|SCAM5_MOUSE	Q9JKD3	SCAM5_MOUSE	Scamp5	235	22.10	Mus musculus OX=10090	Secretory carrier-associated membrane protein 5 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	14	14	14	     0	     0	     0	13M(15.9949)		
2064	a	sp|Q9JKF7|RM39_MOUSE	Q9JKF7	RM39_MOUSE	Mrpl39	336	14.00	Mus musculus OX=10090	39S ribosomal protein L39, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	5	5	5	     0	     0	     0			
2065	a	sp|Q9JKK1|STX6_MOUSE	Q9JKK1	STX6_MOUSE	Stx6	255	14.90	Mus musculus OX=10090	Syntaxin-6 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	     0	     0	     0	3M(15.9949)		
2066	a	sp|Q9JKL4|NDUF3_MOUSE	Q9JKL4	NDUF3_MOUSE	Ndufaf3	185	29.20	Mus musculus OX=10090	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	6	6	6	     0	     0	     0			
2067	a	sp|Q9JKN6|NOVA1_MOUSE	Q9JKN6	NOVA1_MOUSE	Nova1	507	12.40	Mus musculus OX=10090	RNA-binding protein Nova-1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
2068	a	sp|Q9JKR6|HYOU1_MOUSE	Q9JKR6	HYOU1_MOUSE	Hyou1	999	38.50	Mus musculus OX=10090	Hypoxia up-regulated protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	16	16	16	21	21	21	     0	     0	     0	10M(15.9949), 14M(15.9949), 4M(15.9949), 5M(15.9949), 7M(15.9949), 9M(15.9949)		
2070	a	sp|Q9JKY5|HIP1R_MOUSE	Q9JKY5	HIP1R_MOUSE	Hip1r	1068	20.00	Mus musculus OX=10090	Huntingtin-interacting protein 1-related protein 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	9	9	9	     0	     0	     0			
2071	a	sp|Q9JKZ2|SC5A3_MOUSE	Q9JKZ2	SC5A3_MOUSE	Slc5a3	718	6.30	Mus musculus OX=10090	Sodium/myo-inositol cotransporter 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	     0	     0	     0	3M(15.9949), 6M(15.9949)		
2072	a	sp|Q9JL26|FMNL1_MOUSE	Q9JL26	FMNL1_MOUSE	Fmnl1	1094	7.20	Mus musculus OX=10090	Formin-like protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
2073	a	sp|Q9JL56|GDE1_MOUSE	Q9JL56	GDE1_MOUSE	Gde1	331	15.70	Mus musculus OX=10090	Glycerophosphodiester phosphodiesterase 1 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	6	6	6	     0	     0	     0	2C(57.0215)		
2074	a	sp|Q9JL62|GLTP_MOUSE	Q9JL62	GLTP_MOUSE	Gltp	209	31.10	Mus musculus OX=10090	Glycolipid transfer protein 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	6	6	6	     0	     0	     0	16M(15.9949), N-term(42.0106)		
2075	a	sp|Q9JLB0|MPP6_MOUSE	Q9JLB0	MPP6_MOUSE	Mpp6	553	33.60	Mus musculus OX=10090	MAGUK p55 subfamily member 6 	1:Experimental evidence at protein level	1.0000	0.9990	13	11	11	26	23	23	     0	     0	     0	5M(15.9949)		
2076	a	sp|Q9JLC8|SACS_MOUSE	Q9JLC8	SACS_MOUSE	Sacs	4582	5.20	Mus musculus OX=10090	Sacsin 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	7	7	7	     0	     0	     0	1M(15.9949), 4M(15.9949), 7M(15.9949)		
2077	a	sp|Q9JLI8|SART3_MOUSE	Q9JLI8	SART3_MOUSE	Sart3	962	9.00	Mus musculus OX=10090	Squamous cell carcinoma antigen recognized by T-cells 3 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0	9M(15.9949)		
2078	a	sp|Q9JLJ2|AL9A1_MOUSE	Q9JLJ2	AL9A1_MOUSE	Aldh9a1	494	19.00	Mus musculus OX=10090	4-trimethylaminobutyraldehyde dehydrogenase 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	7	7	7	     0	     0	     0	1M(15.9949), N-term(42.0106)		
2079	a	sp|Q9JLM8|DCLK1_MOUSE	Q9JLM8	DCLK1_MOUSE	Dclk1	756	41.10	Mus musculus OX=10090	Serine/threonine-protein kinase DCLK1 	1:Experimental evidence at protein level	1.0000	0.9990	12	12	12	25	25	25	     0	     0	     0	5M(15.9949), 6M(15.9949)		
2080	a	sp|Q9JLN9|MTOR_MOUSE	Q9JLN9	MTOR_MOUSE	Mtor	2549	12.40	Mus musculus OX=10090	Serine/threonine-protein kinase mTOR 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	6	6	6	     0	     0	     0	12M(15.9949), 13M(15.9949), 1M(15.9949), 2M(15.9949), 6M(15.9949)		
2081	a	sp|Q9JLT4|TRXR2_MOUSE	Q9JLT4	TRXR2_MOUSE	Txnrd2	524	9.50	Mus musculus OX=10090	Thioredoxin reductase 2, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0			
2082	a	sp|Q9JLZ3|AUHM_MOUSE	Q9JLZ3	AUHM_MOUSE	Auh	314	38.90	Mus musculus OX=10090	Methylglutaconyl-CoA hydratase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	13	13	13	     0	     0	     0	10M(15.9949), 1M(15.9949)		
2083	a	sp|Q9JM14|NT5C_MOUSE	Q9JM14	NT5C_MOUSE	Nt5c	200	26.50	Mus musculus OX=10090	5'(3')-deoxyribonucleotidase, cytosolic type 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
2084	a	sp|Q9JM52|MINK1_MOUSE	Q9JM52	MINK1_MOUSE	Mink1	1308	11.00	Mus musculus OX=10090	Misshapen-like kinase 1 	1:Experimental evidence at protein level	1.0000	0.9990	13	6	13	17	7	17	     0	     0	     0	10M(15.9949), 12M(15.9949), 5M(15.9949)		
2085	a	sp|Q9JM63|KCJ10_MOUSE	Q9JM63	KCJ10_MOUSE	Kcnj10	379	21.40	Mus musculus OX=10090	ATP-sensitive inward rectifier potassium channel 10 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
2086	a	sp|Q9JM76|ARPC3_MOUSE	Q9JM76	ARPC3_MOUSE	Arpc3	178	45.50	Mus musculus OX=10090	Actin-related protein 2/3 complex subunit 3 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	10	10	10	     0	     0	     0	5M(15.9949)		
2087	a	sp|Q9JM96|BORG4_MOUSE	Q9JM96	BORG4_MOUSE	Cdc42ep4	349	22.60	Mus musculus OX=10090	Cdc42 effector protein 4 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0	7M(15.9949)		
2088	a	sp|Q9JMA1|UBP14_MOUSE	Q9JMA1	UBP14_MOUSE	Usp14	493	30.20	Mus musculus OX=10090	Ubiquitin carboxyl-terminal hydrolase 14 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	13	13	13	     0	     0	     0	2M(15.9949), 5M(15.9949), 6M(15.9949), 7M(15.9949), 9M(15.9949)		
2089	a	sp|Q9JMD3|STA10_MOUSE	Q9JMD3	STA10_MOUSE	Stard10	291	13.40	Mus musculus OX=10090	START domain-containing protein 10 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0			
2090	a	sp|Q9JME5|AP3B2_MOUSE	Q9JME5	AP3B2_MOUSE	Ap3b2	1082	40.90	Mus musculus OX=10090	AP-3 complex subunit beta-2 	1:Experimental evidence at protein level	1.0000	0.9990	27	22	27	45	34	45	     0	     0	     0	1M(15.9949), 2M(15.9949), 4M(15.9949), 5M(15.9949), 6M(15.9949), 8M(15.9949), 9M(15.9949)		
2091	a	sp|Q9JMG7|HDGR3_MOUSE	Q9JMG7	HDGR3_MOUSE	Hdgfl3	202	27.70	Mus musculus OX=10090	Hepatoma-derived growth factor-related protein 3 	1:Experimental evidence at protein level	1.0000	0.9990	3	1	3	5	2	5	     0	     0	     0			
2092	a	sp|Q9JMH6|TRXR1_MOUSE	Q9JMH6	TRXR1_MOUSE	Txnrd1	613	25.90	Mus musculus OX=10090	Thioredoxin reductase 1, cytoplasmic 	1:Experimental evidence at protein level	1.0000	0.9990	10	10	10	16	16	16	     0	     0	     0	5M(15.9949)		
2093	a	sp|Q9JMH9|MY18A_MOUSE	Q9JMH9	MY18A_MOUSE	Myo18a	2050	29.50	Mus musculus OX=10090	Unconventional myosin-XVIIIa 	1:Experimental evidence at protein level	1.0000	0.9990	29	29	29	45	45	45	     0	     0	     0	15M(15.9949), 4M(15.9949), 7R(54.0474), 9M(15.9949)		
2094	a	sp|Q9QUG9|GRP2_MOUSE	Q9QUG9	GRP2_MOUSE	Rasgrp2	608	30.30	Mus musculus OX=10090	RAS guanyl-releasing protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	15	15	15	25	25	25	     0	     0	     0	11M(15.9949), 3M(15.9949)		
2095	a	sp|Q9QUJ7|ACSL4_MOUSE	Q9QUJ7	ACSL4_MOUSE	Acsl4	711	9.70	Mus musculus OX=10090	Long-chain-fatty-acid--CoA ligase 4 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	2	4	3	3	     0	     0	     0	1M(15.9949), 2M(15.9949)		
2096	a	sp|Q9QUM9|PSA6_MOUSE	Q9QUM9	PSA6_MOUSE	Psma6	246	55.70	Mus musculus OX=10090	Proteasome subunit alpha type-6 	1:Experimental evidence at protein level	1.0000	0.9990	9	9	9	18	18	18	     0	     0	     0	12M(15.9949), 14M(15.9949), 7C(57.0215), 9M(15.9949)		
2097	a	sp|Q9QUR6|PPCE_MOUSE	Q9QUR6	PPCE_MOUSE	Prep	710	22.00	Mus musculus OX=10090	Prolyl endopeptidase 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	13	13	13	     0	     0	     0	2M(15.9949)		
2098	a	sp|Q9QUR7|PIN1_MOUSE	Q9QUR7	PIN1_MOUSE	Pin1	165	41.80	Mus musculus OX=10090	Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	12	12	12	     0	     0	     0	3M(15.9949), 4M(15.9949), N-term(42.0106)		
2099	a	sp|Q9QUR8|SEM7A_MOUSE	Q9QUR8	SEM7A_MOUSE	Sema7a	664	11.60	Mus musculus OX=10090	Semaphorin-7A 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
2100	a	sp|Q9QVP9|FAK2_MOUSE	Q9QVP9	FAK2_MOUSE	Ptk2b	1009	28.20	Mus musculus OX=10090	Protein-tyrosine kinase 2-beta 	1:Experimental evidence at protein level	1.0000	0.9990	13	12	13	23	22	23	     0	     0	     0	10C(57.0215), 2M(15.9949)		
2101	a	sp|Q9QWI6|SRCN1_MOUSE	Q9QWI6	SRCN1_MOUSE	Srcin1	1250	37.00	Mus musculus OX=10090	SRC kinase signaling inhibitor 1 	1:Experimental evidence at protein level	1.0000	0.9990	26	26	26	47	47	47	     0	     0	     0	12M(15.9949), 3M(15.9949)		
2102	a	sp|Q9QWY8|ASAP1_MOUSE	Q9QWY8	ASAP1_MOUSE	Asap1	1147	12.60	Mus musculus OX=10090	Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	7	5	6	12	8	10	     0	     0	     0	12M(15.9949)		
2103	a	sp|Q9QX60|DGUOK_MOUSE	Q9QX60	DGUOK_MOUSE	Dguok	277	17.70	Mus musculus OX=10090	Deoxyguanosine kinase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	6	6	6	     0	     0	     0	12M(15.9949), 5M(15.9949), 7M(15.9949), 8M(15.9949)		
2104	a	sp|Q9QXB9|DRG2_MOUSE	Q9QXB9	DRG2_MOUSE	Drg2	364	23.90	Mus musculus OX=10090	Developmentally-regulated GTP-binding protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	10	10	10	     0	     0	     0	6M(15.9949), 7M(15.9949), 8M(15.9949)		
2105	a	sp|Q9QXG2|RAE1_MOUSE	Q9QXG2	RAE1_MOUSE	Chm	665	9.60	Mus musculus OX=10090	Rab proteins geranylgeranyltransferase component A 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
2106	a	sp|Q9QXG4|ACSA_MOUSE	Q9QXG4	ACSA_MOUSE	Acss2	701	13.80	Mus musculus OX=10090	Acetyl-coenzyme A synthetase, cytoplasmic 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
