Group	SubGroup	Protein	Protein ID	Entry Name	Gene	Length	Percent Coverage	Organism	Protein Description	Protein Existence	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
1779	a	sp|Q9CR67|TMM33_MOUSE	Q9CR67	TMM33_MOUSE	Tmem33	247	36.80	Mus musculus OX=10090	Transmembrane protein 33 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0			
1780	a	sp|Q9CR68|UCRI_MOUSE	Q9CR68	UCRI_MOUSE	Uqcrfs1	274	61.30	Mus musculus OX=10090	Cytochrome b-c1 complex subunit Rieske, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	12	12	12	51	51	51	     0	     0	     0	10M(15.9949), 13M(15.9949), 19M(15.9949), 4M(15.9949)		
1781	a	sp|Q9CR95|NECP1_MOUSE	Q9CR95	NECP1_MOUSE	Necap1	275	26.50	Mus musculus OX=10090	Adaptin ear-binding coat-associated protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	6	6	6	     0	     0	     0			
1782	a	sp|Q9CRA7|ATP5S_MOUSE	Q9CRA7	ATP5S_MOUSE	Dmac2l	200	15.50	Mus musculus OX=10090	ATP synthase subunit s, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9989	1	1	1	1	1	1	     0	     0	     0			
1783	a	sp|Q9CRB6|TPPP3_MOUSE	Q9CRB6	TPPP3_MOUSE	Tppp3	176	43.20	Mus musculus OX=10090	Tubulin polymerization-promoting protein family member 3 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
1784	a	sp|Q9CRB8|MTFP1_MOUSE	Q9CRB8	MTFP1_MOUSE	Mtfp1	166	13.90	Mus musculus OX=10090	Mitochondrial fission process protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1785	a	sp|Q9CRB9|MIC19_MOUSE	Q9CRB9	MIC19_MOUSE	Chchd3	227	44.50	Mus musculus OX=10090	MIC	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	9	9	9	     0	     0	     0			
1786	a	sp|Q9CRC9|GNPI2_MOUSE	Q9CRC9	GNPI2_MOUSE	Gnpda2	276	35.50	Mus musculus OX=10090	Glucosamine-6-phosphate isomerase 2 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	1	2	1	1	     0	     0	     0	14M(15.9949), 4M(15.9949)		
1787	a	sp|Q9CRD0|OCAD1_MOUSE	Q9CRD0	OCAD1_MOUSE	Ociad1	247	30.80	Mus musculus OX=10090	OCIA domain-containing protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
1788	a	sp|Q9CRD2|EMC2_MOUSE	Q9CRD2	EMC2_MOUSE	Emc2	297	23.60	Mus musculus OX=10090	ER membrane protein complex subunit 2 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	4	4	4	     0	     0	     0	7M(15.9949)		
1789	a	sp|Q9CRT8|XPOT_MOUSE	Q9CRT8	XPOT_MOUSE	Xpot	963	6.50	Mus musculus OX=10090	Exportin-T 	1:Experimental evidence at protein level	1.0000	0.9983	1	1	1	1	1	1	     0	     0	     0	2M(15.9949)		
1790	a	sp|Q9CRY7|GDPD1_MOUSE	Q9CRY7	GDPD1_MOUSE	Gdpd1	314	33.80	Mus musculus OX=10090	Lysophospholipase D GDPD1 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	5	5	5	     0	     0	     0	10M(15.9949), 8M(15.9949)		
1791	a	sp|Q9CS84|NRX1A_MOUSE	Q9CS84	NRX1A_MOUSE	Nrxn1	1514	16.60	Mus musculus OX=10090	Neurexin-1 	1:Experimental evidence at protein level	1.0000	0.9990	12	6	12	16	7	16	     0	     0	     0	11M(15.9949), 13M(15.9949), 3C(57.0215), 4M(15.9949), 5C(57.0215), 6M(15.9949), 7C(57.0215)		
1792	a	sp|Q9CTY5|MICU3_MOUSE	Q9CTY5	MICU3_MOUSE	Micu3	523	27.30	Mus musculus OX=10090	Calcium uptake protein 3, mitochondrial 	2:Experimental evidence at transcript level	1.0000	0.9990	6	6	6	7	7	7	     0	     0	     0			
1793	a	sp|Q9CU62|SMC1A_MOUSE	Q9CU62	SMC1A_MOUSE	Smc1a	1233	10.30	Mus musculus OX=10090	Structural maintenance of chromosomes protein 1A 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	2	2	1	2	     0	     0	     0	1M(15.9949)		
1794	a	sp|Q9CVB6|ARPC2_MOUSE	Q9CVB6	ARPC2_MOUSE	Arpc2	300	62.70	Mus musculus OX=10090	Actin-related protein 2/3 complex subunit 2 	1:Experimental evidence at protein level	1.0000	0.9990	14	14	14	32	32	32	     0	     0	     0	11M(15.9949), 1M(15.9949), 2C(57.0215), 3M(15.9949), 9M(15.9949)		
1796	a	sp|Q9CWF2|TBB2B_MOUSE	Q9CWF2	TBB2B_MOUSE	Tubb2b	445	84.90	Mus musculus OX=10090	Tubulin beta-2B chain 	1:Experimental evidence at protein level	1.0000	0.9990	90	1	1	455	2	2	     0	     0	     0			
1797	a	sp|Q9CWJ9|PUR9_MOUSE	Q9CWJ9	PUR9_MOUSE	Atic	592	23.30	Mus musculus OX=10090	Bifunctional purine biosynthesis protein ATIC 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	6	6	6	     0	     0	     0	11M(15.9949)		
1798	a	sp|Q9CWK8|SNX2_MOUSE	Q9CWK8	SNX2_MOUSE	Snx2	519	31.80	Mus musculus OX=10090	Sorting nexin-2 	1:Experimental evidence at protein level	1.0000	0.9990	7	6	6	10	9	9	     0	     0	     0	4M(15.9949)		
1800	a	sp|Q9CWS0|DDAH1_MOUSE	Q9CWS0	DDAH1_MOUSE	Ddah1	285	51.60	Mus musculus OX=10090	N(G),N(G)-dimethylarginine dimethylaminohydrolase 1 	1:Experimental evidence at protein level	1.0000	0.9990	8	7	8	11	10	11	     0	     0	     0	N-term(42.0106)		
1801	a	sp|Q9CWZ7|SNAG_MOUSE	Q9CWZ7	SNAG_MOUSE	Napg	312	46.20	Mus musculus OX=10090	Gamma-soluble NSF attachment protein 	1:Experimental evidence at protein level	1.0000	0.9990	14	14	14	44	44	44	     0	     0	     0	16M(15.9949), 3M(15.9949), 4M(15.9949), 7M(15.9949), 8M(15.9949)		
1802	a	sp|Q9CX00|IST1_MOUSE	Q9CX00	IST1_MOUSE	Ist1	362	20.70	Mus musculus OX=10090	IST1 homolog 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	3	3	3	     0	     0	     0			
1803	a	sp|Q9CX34|SGT1_MOUSE	Q9CX34	SGT1_MOUSE	Sugt1	336	25.60	Mus musculus OX=10090	Protein SGT1 homolog 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	5	5	5	     0	     0	     0			
1804	a	sp|Q9CX56|PSMD8_MOUSE	Q9CX56	PSMD8_MOUSE	Psmd8	353	16.10	Mus musculus OX=10090	26S proteasome non-ATPase regulatory subunit 8 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0	10M(15.9949)		
1805	a	sp|Q9CX86|ROA0_MOUSE	Q9CX86	ROA0_MOUSE	Hnrnpa0	305	28.20	Mus musculus OX=10090	Heterogeneous nuclear ribonucleoprotein A0 	1:Experimental evidence at protein level	1.0000	0.9990	4	2	2	8	6	6	     0	     0	     0			
1807	a	sp|Q9CXJ4|MITOS_MOUSE	Q9CXJ4	MITOS_MOUSE	Abcb8	717	14.50	Mus musculus OX=10090	Mitochondrial potassium channel ATP-binding subunit 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	     0	     0	     0	2M(15.9949)		
1808	a	sp|Q9CXS4|CENPV_MOUSE	Q9CXS4	CENPV_MOUSE	Cenpv	252	57.50	Mus musculus OX=10090	Centromere protein V 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	7	7	7	     0	     0	     0	1C(57.0215)		
1809	a	sp|Q9CXT8|MPPB_MOUSE	Q9CXT8	MPPB_MOUSE	Pmpcb	489	18.80	Mus musculus OX=10090	Mitochondrial-processing peptidase subunit beta 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	6	6	6	     0	     0	     0			
1810	a	sp|Q9CXW2|RT22_MOUSE	Q9CXW2	RT22_MOUSE	Mrps22	359	10.90	Mus musculus OX=10090	28S ribosomal protein S22, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0	2M(15.9949)		
1811	a	sp|Q9CXW3|CYBP_MOUSE	Q9CXW3	CYBP_MOUSE	Cacybp	229	32.30	Mus musculus OX=10090	Calcyclin-binding protein 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	5	5	5	     0	     0	     0	N-term(42.0106)		
1812	a	sp|Q9CXW4|RL11_MOUSE	Q9CXW4	RL11_MOUSE	Rpl11	178	35.40	Mus musculus OX=10090	60S ribosomal protein L11 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	7	7	7	     0	     0	     0			
1813	a	sp|Q9CXY6|ILF2_MOUSE	Q9CXY6	ILF2_MOUSE	Ilf2	390	35.90	Mus musculus OX=10090	Interleukin enhancer-binding factor 2 	1:Experimental evidence at protein level	1.0000	0.9990	10	10	10	17	17	17	     0	     0	     0	3M(15.9949)		
1814	a	sp|Q9CXY9|GPI8_MOUSE	Q9CXY9	GPI8_MOUSE	Pigk	395	11.90	Mus musculus OX=10090	GPI-anchor transamidase 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	2	2	2	     0	     0	     0			
1815	a	sp|Q9CXZ1|NDUS4_MOUSE	Q9CXZ1	NDUS4_MOUSE	Ndufs4	175	40.60	Mus musculus OX=10090	NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	12	12	12	     0	     0	     0	5M(15.9949)		
1816	a	sp|Q9CY27|TECR_MOUSE	Q9CY27	TECR_MOUSE	Tecr	308	28.90	Mus musculus OX=10090	Very-long-chain enoyl-CoA reductase 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	5	5	5	     0	     0	     0			
1817	a	sp|Q9CY50|SSRA_MOUSE	Q9CY50	SSRA_MOUSE	Ssr1	286	11.90	Mus musculus OX=10090	Translocon-associated protein subunit alpha 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1818	a	sp|Q9CY58|PAIRB_MOUSE	Q9CY58	PAIRB_MOUSE	Serbp1	407	13.00	Mus musculus OX=10090	Plasminogen activator inhibitor 1 RNA-binding protein 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1819	a	sp|Q9CY64|BIEA_MOUSE	Q9CY64	BIEA_MOUSE	Blvra	295	23.10	Mus musculus OX=10090	Biliverdin reductase A 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	9	9	9	     0	     0	     0			
1820	a	sp|Q9CYG7|TOM34_MOUSE	Q9CYG7	TOM34_MOUSE	Tomm34	309	35.30	Mus musculus OX=10090	Mitochondrial import receptor subunit TOM34 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	     0	     0	     0			
1821	a	sp|Q9CYH2|PXL2A_MOUSE	Q9CYH2	PXL2A_MOUSE	Prxl2a	218	31.20	Mus musculus OX=10090	Peroxiredoxin-like 2A 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	6	6	6	     0	     0	     0			
1822	a	sp|Q9CYK1|SYWM_MOUSE	Q9CYK1	SYWM_MOUSE	Wars2	360	12.50	Mus musculus OX=10090	Tryptophan--tRNA ligase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0			
1823	a	sp|Q9CYN2|SPCS2_MOUSE	Q9CYN2	SPCS2_MOUSE	Spcs2	226	12.40	Mus musculus OX=10090	Signal peptidase complex subunit 2 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1824	a	sp|Q9CYN9|RENR_MOUSE	Q9CYN9	RENR_MOUSE	Atp6ap2	350	12.60	Mus musculus OX=10090	Renin receptor 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0	9M(15.9949)		
1825	a	sp|Q9CYR6|AGM1_MOUSE	Q9CYR6	AGM1_MOUSE	Pgm3	542	6.50	Mus musculus OX=10090	Phosphoacetylglucosamine mutase 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1826	a	sp|Q9CYT6|CAP2_MOUSE	Q9CYT6	CAP2_MOUSE	Cap2	476	51.70	Mus musculus OX=10090	Adenylyl cyclase-associated protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	12	11	11	26	24	24	     0	     0	     0	12M(15.9949), 2M(15.9949), 4M(15.9949), 5M(15.9949)		
1827	a	sp|Q9CYW4|HDHD3_MOUSE	Q9CYW4	HDHD3_MOUSE	Hdhd3	251	26.30	Mus musculus OX=10090	Haloacid dehalogenase-like hydrolase domain-containing protein 3 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
1828	a	sp|Q9CYZ2|TPD54_MOUSE	Q9CYZ2	TPD54_MOUSE	Tpd52l2	220	35.00	Mus musculus OX=10090	Tumor protein D54 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	     0	     0	     0	8M(15.9949)		
1829	a	sp|Q9CZ04|CSN7A_MOUSE	Q9CZ04	CSN7A_MOUSE	Cops7a	275	19.30	Mus musculus OX=10090	COP9 signalosome complex subunit 7a 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	     0	     0	     0			
1830	a	sp|Q9CZ13|QCR1_MOUSE	Q9CZ13	QCR1_MOUSE	Uqcrc1	480	52.30	Mus musculus OX=10090	Cytochrome b-c1 complex subunit 1, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	21	21	21	65	65	65	     0	     0	     0	13C(57.0215), 14C(57.0215), 1M(15.9949), 2C(57.0215), 2M(15.9949), 3M(15.9949), 8M(15.9949), 9M(15.9949)		
1831	a	sp|Q9CZ30|OLA1_MOUSE	Q9CZ30	OLA1_MOUSE	Ola1	396	49.70	Mus musculus OX=10090	Obg-like ATPase 1 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	6	6	6	     0	     0	     0	6M(15.9949)		
1832	a	sp|Q9CZ42|NNRD_MOUSE	Q9CZ42	NNRD_MOUSE	Naxd	343	22.40	Mus musculus OX=10090	ATP-dependent (S)-NAD(P)H-hydrate dehydratase 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	9	9	9	     0	     0	     0	2M(15.9949), 7M(15.9949)		
1833	a	sp|Q9CZ44|NSF1C_MOUSE	Q9CZ44	NSF1C_MOUSE	Nsfl1c	370	33.00	Mus musculus OX=10090	NSFL1 cofactor p47 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	5	5	5	     0	     0	     0			
1834	a	sp|Q9CZB0|C560_MOUSE	Q9CZB0	C560_MOUSE	Sdhc	169	27.80	Mus musculus OX=10090	Succinate dehydrogenase cytochrome b560 subunit, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	6	6	6	     0	     0	     0	3C(57.0215), 8M(15.9949)		
1835	a	sp|Q9CZC8|SCRN1_MOUSE	Q9CZC8	SCRN1_MOUSE	Scrn1	414	41.10	Mus musculus OX=10090	Secernin-1 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	9	9	9	     0	     0	     0	12M(15.9949), 3C(57.0215)		
1836	a	sp|Q9CZD3|GARS_MOUSE	Q9CZD3	GARS_MOUSE	Gars1	729	10.60	Mus musculus OX=10090	Glycine--tRNA ligase 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
1837	a	sp|Q9CZJ2|HS12B_MOUSE	Q9CZJ2	HS12B_MOUSE	Hspa12b	685	9.20	Mus musculus OX=10090	Heat shock 70 kDa protein 12B 	1:Experimental evidence at protein level	1.0000	0.9990	4	1	1	8	1	1	     0	     0	     0			
1838	a	sp|Q9CZM2|RL15_MOUSE	Q9CZM2	RL15_MOUSE	Rpl15	204	48.00	Mus musculus OX=10090	60S ribosomal protein L15 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	5	5	5	     0	     0	     0			
1839	a	sp|Q9CZN7|GLYM_MOUSE	Q9CZN7	GLYM_MOUSE	Shmt2	504	23.20	Mus musculus OX=10090	Serine hydroxymethyltransferase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
1842	a	sp|Q9CZU6|CISY_MOUSE	Q9CZU6	CISY_MOUSE	Cs	464	54.30	Mus musculus OX=10090	Citrate synthase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	20	20	20	72	72	72	     0	     0	     0	10M(15.9949), 11M(15.9949), 15M(15.9949), 21M(15.9949), 3C(57.0215), 3M(15.9949), 5M(15.9949), 6M(15.9949), 7C(57.0215), 7M(15.9949)		
1843	a	sp|Q9CZW4|ACSL3_MOUSE	Q9CZW4	ACSL3_MOUSE	Acsl3	720	15.30	Mus musculus OX=10090	Long-chain-fatty-acid--CoA ligase 3 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	5	5	5	     0	     0	     0	4M(15.9949)		
1844	a	sp|Q9CZW5|TOM70_MOUSE	Q9CZW5	TOM70_MOUSE	Tomm70	611	53.50	Mus musculus OX=10090	Mitochondrial import receptor subunit TOM70 	1:Experimental evidence at protein level	1.0000	0.9990	15	15	15	44	44	44	     0	     0	     0	15M(15.9949), 2M(15.9949), 4M(15.9949), 6M(15.9949), 8M(15.9949)		
1845	a	sp|Q9CZX0|ELP3_MOUSE	Q9CZX0	ELP3_MOUSE	Elp3	547	13.90	Mus musculus OX=10090	Elongator complex protein 3 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	5	5	5	     0	     0	     0	4M(15.9949)		
1847	a	sp|Q9D024|CCD47_MOUSE	Q9D024	CCD47_MOUSE	Ccdc47	483	19.00	Mus musculus OX=10090	PAT complex subunit CCDC47 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	     0	     0	     0	1M(15.9949), 2M(15.9949)		
1848	a	sp|Q9D051|ODPB_MOUSE	Q9D051	ODPB_MOUSE	Pdhb	359	62.40	Mus musculus OX=10090	Pyruvate dehydrogenase E1 component subunit beta, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	20	20	20	82	82	82	     0	     0	     0	12M(15.9949), 13M(15.9949), 15M(15.9949), 1M(15.9949), 2M(15.9949), 4M(15.9949), 5C(57.0215), 5M(15.9949), 7M(15.9949), 8M(15.9949), 9M(15.9949)		
1849	a	sp|Q9D0E1|HNRPM_MOUSE	Q9D0E1	HNRPM_MOUSE	Hnrnpm	729	38.70	Mus musculus OX=10090	Heterogeneous nuclear ribonucleoprotein M 	1:Experimental evidence at protein level	1.0000	0.9990	12	12	12	19	19	19	     0	     0	     0	11M(15.9949), 12M(15.9949), 14M(15.9949), 15M(15.9949), 1M(15.9949), 4M(15.9949), 5M(15.9949), 6M(15.9949), N-term(42.0106)		
1851	a	sp|Q9D0I9|SYRC_MOUSE	Q9D0I9	SYRC_MOUSE	Rars1	660	24.40	Mus musculus OX=10090	Arginine--tRNA ligase, cytoplasmic 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	10	10	10	     0	     0	     0	2M(15.9949), 8M(15.9949)		
1853	a	sp|Q9D0K2|SCOT1_MOUSE	Q9D0K2	SCOT1_MOUSE	Oxct1	520	56.50	Mus musculus OX=10090	Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	19	19	19	53	53	53	     0	     0	     0	12M(15.9949), 13M(15.9949), 15M(15.9949), 1M(15.9949), 20M(15.9949), 2M(15.9949), 4C(57.0215), 5M(15.9949), 6M(15.9949), 8M(15.9949)		
1854	a	sp|Q9D0L7|ARM10_MOUSE	Q9D0L7	ARM10_MOUSE	Armc10	306	18.00	Mus musculus OX=10090	Armadillo repeat-containing protein 10 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	2	2	1	2	     0	     0	     0	10C(57.0215), 12C(57.0215)		
1855	a	sp|Q9D0L8|MCES_MOUSE	Q9D0L8	MCES_MOUSE	Rnmt	465	22.40	Mus musculus OX=10090	mRNA cap guanine-N7 methyltransferase 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	7	7	7	     0	     0	     0			
1856	a	sp|Q9D0M1|KPRA_MOUSE	Q9D0M1	KPRA_MOUSE	Prpsap1	356	30.30	Mus musculus OX=10090	Phosphoribosyl pyrophosphate synthase-associated protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	5	4	4	9	7	7	     0	     0	     0	4M(15.9949)		
1857	a	sp|Q9D0M3|CY1_MOUSE	Q9D0M3	CY1_MOUSE	Cyc1	325	62.20	Mus musculus OX=10090	Cytochrome c1, heme protein, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	13	13	13	42	42	42	     0	     0	     0	10M(15.9949), 15M(15.9949), 18M(15.9949), 1M(15.9949), 20M(15.9949), 6C(57.0215), 8M(15.9949)		
1858	a	sp|Q9D0M5|DYL2_MOUSE	Q9D0M5	DYL2_MOUSE	Dynll2	89	40.40	Mus musculus OX=10090	Dynein light chain 2, cytoplasmic 	1:Experimental evidence at protein level	1.0000	0.9990	3	1	3	12	2	12	     0	     0	     0	7C(57.0215)		
1859	a	sp|Q9D0R2|SYTC_MOUSE	Q9D0R2	SYTC_MOUSE	Tars1	722	21.30	Mus musculus OX=10090	Threonine--tRNA ligase 1, cytoplasmic 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	4	4	4	     0	     0	     0	1M(15.9949)		
1860	a	sp|Q9D0S9|HINT2_MOUSE	Q9D0S9	HINT2_MOUSE	Hint2	163	17.20	Mus musculus OX=10090	Histidine triad nucleotide-binding protein 2, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0			
1861	a	sp|Q9D172|GAL3A_MOUSE	Q9D172	GAL3A_MOUSE	Gatd3a	266	42.10	Mus musculus OX=10090	Glutamine amidotransferase-like class 1 domain-containing protein 3A, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
1862	a	sp|Q9D1A2|CNDP2_MOUSE	Q9D1A2	CNDP2_MOUSE	Cndp2	475	30.10	Mus musculus OX=10090	Cytosolic non-specific dipeptidase 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	6	6	6	     0	     0	     0	1M(15.9949), 2M(15.9949)		
1863	a	sp|Q9D1E6|TBCB_MOUSE	Q9D1E6	TBCB_MOUSE	Tbcb	244	32.80	Mus musculus OX=10090	Tubulin-folding cofactor B 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0			
1864	a	sp|Q9D1G5|LRC57_MOUSE	Q9D1G5	LRC57_MOUSE	Lrrc57	239	23.00	Mus musculus OX=10090	Leucine-rich repeat-containing protein 57 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0			
1865	a	sp|Q9D1J3|SARNP_MOUSE	Q9D1J3	SARNP_MOUSE	Sarnp	210	33.80	Mus musculus OX=10090	SAP domain-containing ribonucleoprotein 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	5	5	5	     0	     0	     0			
1866	a	sp|Q9D1K2|VATF_MOUSE	Q9D1K2	VATF_MOUSE	Atp6v1f	119	55.50	Mus musculus OX=10090	V-type proton ATPase subunit F 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	7	7	7	     0	     0	     0	15M(15.9949)		
1867	a	sp|Q9D1K7|CT027_MOUSE	Q9D1K7	CT027_MOUSE		174	20.10	Mus musculus OX=10090	UPF0687 protein C20orf27 homolog 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1869	a	sp|Q9D1N9|RM21_MOUSE	Q9D1N9	RM21_MOUSE	Mrpl21	209	14.80	Mus musculus OX=10090	39S ribosomal protein L21, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1870	a	sp|Q9D1P4|CHRD1_MOUSE	Q9D1P4	CHRD1_MOUSE	Chordc1	331	19.90	Mus musculus OX=10090	Cysteine and histidine-rich domain-containing protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
1871	a	sp|Q9D1Q6|ERP44_MOUSE	Q9D1Q6	ERP44_MOUSE	Erp44	406	5.70	Mus musculus OX=10090	Endoplasmic reticulum resident protein 44 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	     0	     0	     0	5C(57.0215)		
1872	a	sp|Q9D1T0|LIGO1_MOUSE	Q9D1T0	LIGO1_MOUSE	Lingo1	614	23.10	Mus musculus OX=10090	Leucine-rich repeat and immunoglobulin-like domain-containing nogo receptor-interacting protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	6	5	6	13	9	13	     0	     0	     0			
1873	a	sp|Q9D1X0|NOL3_MOUSE	Q9D1X0	NOL3_MOUSE	Nol3	220	25.90	Mus musculus OX=10090	Nucleolar protein 3 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	5	5	5	     0	     0	     0			
1874	a	sp|Q9D289|TPC6B_MOUSE	Q9D289	TPC6B_MOUSE	Trappc6b	158	21.50	Mus musculus OX=10090	Trafficking protein particle complex subunit 6B 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	     0	     0	     0	13M(15.9949), 4M(15.9949), N-term(42.0106)		
1875	a	sp|Q9D2G2|ODO2_MOUSE	Q9D2G2	ODO2_MOUSE	Dlst	454	43.40	Mus musculus OX=10090	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	13	13	13	45	45	45	     0	     0	     0	4M(15.9949), 5M(15.9949), 6M(15.9949), 7M(15.9949), 9M(15.9949)		
1876	a	sp|Q9D2N9|VP33A_MOUSE	Q9D2N9	VP33A_MOUSE	Vps33a	598	16.90	Mus musculus OX=10090	Vacuolar protein sorting-associated protein 33A 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	4	4	4	     0	     0	     0			
1877	a	sp|Q9D2P8|MOBP_MOUSE	Q9D2P8	MOBP_MOUSE	Mobp	170	30.00	Mus musculus OX=10090	Myelin-associated oligodendrocyte basic protein 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0	4M(15.9949)		
1878	a	sp|Q9D2Q8|S10AE_MOUSE	Q9D2Q8	S10AE_MOUSE	S100a14	104	44.20	Mus musculus OX=10090	Protein S100-A14 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	     0	     0	     0			
1879	a	sp|Q9D2R0|AACS_MOUSE	Q9D2R0	AACS_MOUSE	Aacs	672	6.20	Mus musculus OX=10090	Acetoacetyl-CoA synthetase 	1:Experimental evidence at protein level	1.0000	0.9989	1	1	1	2	2	2	     0	     0	     0			
1880	a	sp|Q9D2V7|CORO7_MOUSE	Q9D2V7	CORO7_MOUSE	Coro7	922	8.90	Mus musculus OX=10090	Coronin-7 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	     0	     0	     0			
