Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|P99999|CYC_HUMAN	P99999	CYC_HUMAN	CYCS	105	Homo sapiens OX=9606	Cytochrome c 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	15	15	15	258410.47	258410.47	258410.47	1M(15.9949)		
sp|Q00325|MPCP_HUMAN	Q00325	MPCP_HUMAN	SLC25A3	362	Homo sapiens OX=9606	Phosphate carrier protein, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	24	24	24	1202183.2	1202183.2	1202183.2	1M(15.9949),9M(15.9949),7M(15.9949)		
sp|Q00341|VIGLN_HUMAN	Q00341	VIGLN_HUMAN	HDLBP	1268	Homo sapiens OX=9606	Vigilin 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	9	9	9	112244.38	112244.38	112244.38	6M(15.9949)		
sp|Q00610|CLH1_HUMAN	Q00610	CLH1_HUMAN	CLTC	1675	Homo sapiens OX=9606	Clathrin heavy chain 1 	1:Experimental evidence at protein level	1.0000	0.9990	23	17	23	67	36	67	479860.53	397850.1	479860.53	10M(15.9949),10M(15.9949),5M(15.9949),5M(15.9949),5M(15.9949),5C(57.0214),4C(57.0214),2M(15.9949),7C(57.0214),4M(15.9949),9M(15.9949)		
sp|Q00796|DHSO_HUMAN	Q00796	DHSO_HUMAN	SORD	357	Homo sapiens OX=9606	Sorbitol dehydrogenase 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	10	10	10	184608.67	184608.67	184608.67	3M(15.9949)		
sp|Q00839|HNRPU_HUMAN	Q00839	HNRPU_HUMAN	HNRNPU	825	Homo sapiens OX=9606	Heterogeneous nuclear ribonucleoprotein U 	1:Experimental evidence at protein level	1.0000	0.9990	13	13	13	35	35	35	1002199.0	1002199.0	1002199.0	1M(15.9949), 2M(15.9949),2M(15.9949),10M(15.9949),1M(15.9949), 2C(57.0214)		
sp|Q01082|SPTB2_HUMAN	Q01082	SPTB2_HUMAN	SPTBN1	2364	Homo sapiens OX=9606	Spectrin beta chain, non-erythrocytic 1 	1:Experimental evidence at protein level	1.0000	0.9990	31	30	31	64	63	64	561280.56	561280.56	561280.56	8M(15.9949),10M(15.9949),3M(15.9949),9M(15.9949),1M(15.9949), 7M(15.9949),3M(15.9949),10M(15.9949),3M(15.9949),1M(15.9949),10M(15.9949), 1M(15.9949),6C(57.0214),3M(15.9949), 8M(15.9949)		
sp|Q01105|SET_HUMAN	Q01105	SET_HUMAN	SET	290	Homo sapiens OX=9606	Protein SET 	1:Experimental evidence at protein level	1.0000	0.9990	3	1	3	8	3	8	198604.6	68148.75	198604.6			
sp|Q01469|FABP5_HUMAN	Q01469	FABP5_HUMAN	FABP5	135	Homo sapiens OX=9606	Fatty acid-binding protein 5 	1:Experimental evidence at protein level	1.0000	0.9989	3	3	3	5	5	5	480519.72	480519.72	480519.72	N-term(42.0106)		
sp|Q01518|CAP1_HUMAN	Q01518	CAP1_HUMAN	CAP1	475	Homo sapiens OX=9606	Adenylyl cyclase-associated protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	11	11	11	47	47	47	7060160.0	7060160.0	7060160.0	N-term(42.0106),3M(15.9949), N-term(42.0106),14M(15.9949),9C(57.0214),2M(15.9949), 7M(15.9949)		
sp|Q01650|LAT1_HUMAN	Q01650	LAT1_HUMAN	SLC7A5	507	Homo sapiens OX=9606	Large neutral amino acids transporter small subunit 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	33617.805	33617.805	33617.805			
sp|Q01813|PFKAP_HUMAN	Q01813	PFKAP_HUMAN	PFKP	784	Homo sapiens OX=9606	ATP-dependent 6-phosphofructokinase, platelet type 	1:Experimental evidence at protein level	1.0000	0.9990	5	3	3	12	6	6	105049.48	72787.27	72787.27	9M(15.9949)		
sp|Q01995|TAGL_HUMAN	Q01995	TAGL_HUMAN	TAGLN	201	Homo sapiens OX=9606	Transgelin 	1:Experimental evidence at protein level	1.0000	0.9990	12	12	12	35	35	35	544952.94	544952.94	544952.94	9M(15.9949), N-term(42.0106),7M(15.9949),8M(15.9949),7M(15.9949),7M(15.9949),3M(15.9949),2M(15.9949),7M(15.9949),7M(15.9949)		
sp|Q02413|DSG1_HUMAN	Q02413	DSG1_HUMAN	DSG1	1049	Homo sapiens OX=9606	Desmoglein-1 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	23	23	23	121012.39	121012.39	121012.39	8M(15.9949),1M(15.9949),8M(15.9949),8M(15.9949)		
sp|Q02487|DSC2_HUMAN	Q02487	DSC2_HUMAN	DSC2	901	Homo sapiens OX=9606	Desmocollin-2 	1:Experimental evidence at protein level	1.0000	0.9887	1	1	1	1	1	1	103200.66	103200.66	103200.66	10N(54.0474)		
sp|Q02543|RL18A_HUMAN	Q02543	RL18A_HUMAN	RPL18A	176	Homo sapiens OX=9606	60S ribosomal protein L18a 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	130105.63	130105.63	130105.63	11C(57.0214)		
sp|Q02790|FKBP4_HUMAN	Q02790	FKBP4_HUMAN	FKBP4	459	Homo sapiens OX=9606	Peptidyl-prolyl cis-trans isomerase FKBP4 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	12	12	12	138974.0	138974.0	138974.0	7M(15.9949), 9M(15.9949),9M(15.9949),5M(15.9949)		
sp|Q02817|MUC2_HUMAN	Q02817	MUC2_HUMAN	MUC2	5179	Homo sapiens OX=9606	Mucin-2 	1:Experimental evidence at protein level	1.0000	0.9990	10	9	10	30	29	30	339136.3	339136.3	339136.3	4M(15.9949), 5M(15.9949), 7M(15.9949),6C(57.0214),2C(57.0214), 4C(57.0214),7C(57.0214),13C(57.0214), 5C(57.0214)		
sp|Q02818|NUCB1_HUMAN	Q02818	NUCB1_HUMAN	NUCB1	461	Homo sapiens OX=9606	Nucleobindin-1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	25186.092	25186.092	25186.092	9M(15.9949)		
sp|Q02878|RL6_HUMAN	Q02878	RL6_HUMAN	RPL6	288	Homo sapiens OX=9606	60S ribosomal protein L6 	1:Experimental evidence at protein level	1.0000	0.9990	9	9	9	21	21	21	824538.94	824538.94	824538.94			
sp|Q02880|TOP2B_HUMAN	Q02880	TOP2B_HUMAN	TOP2B	1626	Homo sapiens OX=9606	DNA topoisomerase 2-beta 	1:Experimental evidence at protein level	1.0000	0.9988	4	2	2	6	3	3	60376.445	43320.562	43320.562			
sp|Q03252|LMNB2_HUMAN	Q03252	LMNB2_HUMAN	LMNB2	620	Homo sapiens OX=9606	Lamin-B2 	1:Experimental evidence at protein level	1.0000	0.9990	18	12	12	36	27	27	435122.34	248660.42	248660.42	1M(15.9949),13M(15.9949)		
sp|Q03518|TAP1_HUMAN	Q03518	TAP1_HUMAN	TAP1	808	Homo sapiens OX=9606	Antigen peptide transporter 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	52367.062	52367.062	52367.062			
sp|Q03519|TAP2_HUMAN	Q03519	TAP2_HUMAN	TAP2	686	Homo sapiens OX=9606	Antigen peptide transporter 2 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	137236.31	137236.31	137236.31			
sp|Q04637|IF4G1_HUMAN	Q04637	IF4G1_HUMAN	EIF4G1	1599	Homo sapiens OX=9606	Eukaryotic translation initiation factor 4 gamma 1 	1:Experimental evidence at protein level	1.0000	0.9990	10	9	10	14	12	14	107458.16	107458.16	107458.16	1M(15.9949), 8M(15.9949),10M(15.9949), 5M(15.9949)		
sp|Q04695|K1C17_HUMAN	Q04695	K1C17_HUMAN	KRT17	432	Homo sapiens OX=9606	Keratin, type I cytoskeletal 17 	1:Experimental evidence at protein level	1.0000	0.9990	19	4	4	62	7	7	7854784.0	159910.86	159910.86			
sp|Q04837|SSBP_HUMAN	Q04837	SSBP_HUMAN	SSBP1	148	Homo sapiens OX=9606	Single-stranded DNA-binding protein, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	9	9	9	172709.25	172709.25	172709.25			
sp|Q04917|1433F_HUMAN	Q04917	1433F_HUMAN	YWHAH	246	Homo sapiens OX=9606	14-3-3 protein eta 	1:Experimental evidence at protein level	1.0000	0.9990	5	3	3	13	4	4	1535244.5	234636.36	234636.36	N-term(42.0106)		
sp|Q05682|CALD1_HUMAN	Q05682	CALD1_HUMAN	CALD1	793	Homo sapiens OX=9606	Caldesmon 	1:Experimental evidence at protein level	1.0000	0.9990	16	16	16	34	34	34	315325.88	315325.88	315325.88	1M(15.9949)		
sp|Q05707|COEA1_HUMAN	Q05707	COEA1_HUMAN	COL14A1	1796	Homo sapiens OX=9606	Collagen alpha-1(XIV) chain 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	9	9	9	188673.36	188673.36	188673.36	12M(15.9949)		
sp|Q06124|PTN11_HUMAN	Q06124	PTN11_HUMAN	PTPN11	593	Homo sapiens OX=9606	Tyrosine-protein phosphatase non-receptor type 11 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	5	5	5	13280.079	13280.079	13280.079	8M(15.9949),3M(15.9949)		
sp|Q06210|GFPT1_HUMAN	Q06210	GFPT1_HUMAN	GFPT1	699	Homo sapiens OX=9606	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1 	1:Experimental evidence at protein level	1.0000	0.9990	11	8	11	25	21	25	113486.766	113425.43	113486.766	7M(15.9949),3M(15.9949),5M(15.9949)		
sp|Q06323|PSME1_HUMAN	Q06323	PSME1_HUMAN	PSME1	249	Homo sapiens OX=9606	Proteasome activator complex subunit 1 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	27	27	27	411629.62	411629.62	411629.62	5M(15.9949),2M(15.9949),2M(15.9949), 4M(15.9949)		
sp|Q06830|PRDX1_HUMAN	Q06830	PRDX1_HUMAN	PRDX1	199	Homo sapiens OX=9606	Peroxiredoxin-1 	1:Experimental evidence at protein level	1.0000	0.9990	8	5	8	36	25	36	726236.9	726236.9	726236.9	5M(15.9949)		
sp|Q07020|RL18_HUMAN	Q07020	RL18_HUMAN	RPL18	188	Homo sapiens OX=9606	60S ribosomal protein L18 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	16	16	16	738831.56	738831.56	738831.56	2C(57.0214)		
sp|Q07065|CKAP4_HUMAN	Q07065	CKAP4_HUMAN	CKAP4	602	Homo sapiens OX=9606	Cytoskeleton-associated protein 4 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	12	12	12	176667.17	176667.17	176667.17			
sp|Q07666|KHDR1_HUMAN	Q07666	KHDR1_HUMAN	KHDRBS1	443	Homo sapiens OX=9606	KH domain-containing, RNA-binding, signal transduction-associated protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	8	8	8	129475.83	129475.83	129475.83	4M(15.9949),4M(15.9949)		
sp|Q07812|BAX_HUMAN	Q07812	BAX_HUMAN	BAX	192	Homo sapiens OX=9606	Apoptosis regulator BAX 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	27400.557	27400.557	27400.557	1M(15.9949)		
sp|Q07955|SRSF1_HUMAN	Q07955	SRSF1_HUMAN	SRSF1	248	Homo sapiens OX=9606	Serine/arginine-rich splicing factor 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	8	8	8	40189.035	40189.035	40189.035			
sp|Q07960|RHG01_HUMAN	Q07960	RHG01_HUMAN	ARHGAP1	439	Homo sapiens OX=9606	Rho GTPase-activating protein 1 	1:Experimental evidence at protein level	1.0000	0.9975	3	3	3	3	3	3	65046.258	65046.258	65046.258	7C(57.0214)		
sp|Q08188|TGM3_HUMAN	Q08188	TGM3_HUMAN	TGM3	693	Homo sapiens OX=9606	Protein-glutamine gamma-glutamyltransferase E 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	9	9	9	50207.395	50207.395	50207.395			
sp|Q08211|DHX9_HUMAN	Q08211	DHX9_HUMAN	DHX9	1270	Homo sapiens OX=9606	ATP-dependent RNA helicase A 	1:Experimental evidence at protein level	1.0000	0.9990	17	17	17	25	25	25	450622.94	450622.94	450622.94	1M(15.9949),4C(57.0214),4M(15.9949),3M(15.9949),5M(15.9949), 9M(15.9949),1M(15.9949)		
sp|Q08380|LG3BP_HUMAN	Q08380	LG3BP_HUMAN	LGALS3BP	585	Homo sapiens OX=9606	Galectin-3-binding protein 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	105485.82	105485.82	105485.82			
sp|Q08554|DSC1_HUMAN	Q08554	DSC1_HUMAN	DSC1	894	Homo sapiens OX=9606	Desmocollin-1 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	19	19	19	203941.02	203941.02	203941.02	1M(15.9949)		
sp|Q08945|SSRP1_HUMAN	Q08945	SSRP1_HUMAN	SSRP1	709	Homo sapiens OX=9606	FACT complex subunit SSRP1 	1:Experimental evidence at protein level	1.0000	0.9984	2	2	2	2	2	2	25471.672	25471.672	25471.672	2M(15.9949), 9M(15.9949)		
sp|Q08J23|NSUN2_HUMAN	Q08J23	NSUN2_HUMAN	NSUN2	767	Homo sapiens OX=9606	RNA cytosine C(5)-methyltransferase NSUN2 	1:Experimental evidence at protein level	1.0000	0.9961	4	4	4	6	6	6	80138.01	80138.01	80138.01	6M(15.9949),1M(15.9949), 2M(15.9949)		
sp|Q09666|AHNK_HUMAN	Q09666	AHNK_HUMAN	AHNAK	5890	Homo sapiens OX=9606	Neuroblast differentiation-associated protein AHNAK 	1:Experimental evidence at protein level	1.0000	0.9990	21	21	21	34	34	34	255250.86	255250.86	255250.86	6M(15.9949),3M(15.9949),2M(15.9949),3M(15.9949)		
sp|Q0VD83|APOBR_HUMAN	Q0VD83	APOBR_HUMAN	APOBR	1097	Homo sapiens OX=9606	Apolipoprotein B receptor 	1:Experimental evidence at protein level	1.0000	0.9985	2	2	2	2	2	2	29658.701	29658.701	29658.701			
sp|Q12792|TWF1_HUMAN	Q12792	TWF1_HUMAN	TWF1	350	Homo sapiens OX=9606	Twinfilin-1 	1:Experimental evidence at protein level	1.0000	0.9990	4	3	4	8	7	8	62853.99	62853.99	62853.99	N-term(42.0106),4M(15.9949)		
sp|Q12805|FBLN3_HUMAN	Q12805	FBLN3_HUMAN	EFEMP1	493	Homo sapiens OX=9606	EGF-containing fibulin-like extracellular matrix protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	9513.951	9513.951	9513.951	3C(57.0214)		
sp|Q12846|STX4_HUMAN	Q12846	STX4_HUMAN	STX4	297	Homo sapiens OX=9606	Syntaxin-4 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	3	3	3	21965.533	21965.533	21965.533			
sp|Q12864|CAD17_HUMAN	Q12864	CAD17_HUMAN	CDH17	832	Homo sapiens OX=9606	Cadherin-17 	1:Experimental evidence at protein level	1.0000	0.9986	2	2	2	4	4	4	96793.91	96793.91	96793.91			
sp|Q12905|ILF2_HUMAN	Q12905	ILF2_HUMAN	ILF2	390	Homo sapiens OX=9606	Interleukin enhancer-binding factor 2 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	8	8	8	123864.5	123864.5	123864.5			
sp|Q12906|ILF3_HUMAN	Q12906	ILF3_HUMAN	ILF3	894	Homo sapiens OX=9606	Interleukin enhancer-binding factor 3 	1:Experimental evidence at protein level	1.0000	0.9990	14	11	14	32	25	32	422000.47	422000.47	422000.47	4M(15.9949),9M(15.9949),5M(15.9949),4M(15.9949),3M(15.9949),11M(15.9949), 7M(15.9949)		
sp|Q12907|LMAN2_HUMAN	Q12907	LMAN2_HUMAN	LMAN2	356	Homo sapiens OX=9606	Vesicular integral-membrane protein VIP36 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	9	9	9	103353.25	103353.25	103353.25	2C(57.0214)		
sp|Q12931|TRAP1_HUMAN	Q12931	TRAP1_HUMAN	TRAP1	704	Homo sapiens OX=9606	Heat shock protein 75 kDa, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	6	5	5	9	6	6	222138.28	203854.8	203854.8	6C(57.0214)		
sp|Q12996|CSTF3_HUMAN	Q12996	CSTF3_HUMAN	CSTF3	717	Homo sapiens OX=9606	Cleavage stimulation factor subunit 3 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	2	2	2	57984.055	57984.055	57984.055			
sp|Q13011|ECH1_HUMAN	Q13011	ECH1_HUMAN	ECH1	328	Homo sapiens OX=9606	Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	15	15	15	143578.47	143578.47	143578.47	2M(15.9949), 3M(15.9949),2M(15.9949), 3M(15.9949),1M(15.9949), 2M(15.9949)		
sp|Q13045|FLII_HUMAN	Q13045	FLII_HUMAN	FLII	1269	Homo sapiens OX=9606	Protein flightless-1 homolog 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	6	6	6	39486.715	39486.715	39486.715			
sp|Q13098|CSN1_HUMAN	Q13098	CSN1_HUMAN	GPS1	491	Homo sapiens OX=9606	COP9 signalosome complex subunit 1 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	2	2	2	47716.883	47716.883	47716.883	1M(15.9949)		
sp|Q13131|AAPK1_HUMAN	Q13131	AAPK1_HUMAN	PRKAA1	559	Homo sapiens OX=9606	5'-AMP-activated protein kinase catalytic subunit alpha-1 	1:Experimental evidence at protein level	1.0000	0.9985	2	2	2	4	4	4	47377.703	47377.703	47377.703			
sp|Q13151|ROA0_HUMAN	Q13151	ROA0_HUMAN	HNRNPA0	305	Homo sapiens OX=9606	Heterogeneous nuclear ribonucleoprotein A0 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	2	10	9	9	69824.55	54040.79	54040.79			
sp|Q13153|PAK1_HUMAN	Q13153	PAK1_HUMAN	PAK1	545	Homo sapiens OX=9606	Serine/threonine-protein kinase PAK 1 	1:Experimental evidence at protein level	1.0000	0.9990	3	1	2	5	1	3	78508.836	23334.72	34471.023	8M(15.9949)		
sp|Q13162|PRDX4_HUMAN	Q13162	PRDX4_HUMAN	PRDX4	271	Homo sapiens OX=9606	Peroxiredoxin-4 	1:Experimental evidence at protein level	1.0000	0.9990	5	3	3	9	6	6	141061.34	80095.5	80095.5			
sp|Q13177|PAK2_HUMAN	Q13177	PAK2_HUMAN	PAK2	524	Homo sapiens OX=9606	Serine/threonine-protein kinase PAK 2 	1:Experimental evidence at protein level	1.0000	0.9981	3	2	3	6	4	6	79375.93	35338.12	79375.93	8M(15.9949)		
sp|Q13185|CBX3_HUMAN	Q13185	CBX3_HUMAN	CBX3	183	Homo sapiens OX=9606	Chromobox protein homolog 3 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	47900.566	47900.566	47900.566			
sp|Q13200|PSMD2_HUMAN	Q13200	PSMD2_HUMAN	PSMD2	908	Homo sapiens OX=9606	26S proteasome non-ATPase regulatory subunit 2 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	8	8	8	86330.81	86330.81	86330.81	6M(15.9949)		
sp|Q13228|SBP1_HUMAN	Q13228	SBP1_HUMAN	SELENBP1	472	Homo sapiens OX=9606	Methanethiol oxidase 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	37	37	37	921931.4	921931.4	921931.4	5C(57.0214),5C(57.0214),7M(15.9949)		
sp|Q13247|SRSF6_HUMAN	Q13247	SRSF6_HUMAN	SRSF6	344	Homo sapiens OX=9606	Serine/arginine-rich splicing factor 6 	1:Experimental evidence at protein level	1.0000	0.9989	3	2	3	4	3	4	179566.89	45193.707	179566.89			
sp|Q13263|TIF1B_HUMAN	Q13263	TIF1B_HUMAN	TRIM28	835	Homo sapiens OX=9606	Transcription intermediary factor 1-beta 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	7	7	7	230822.81	230822.81	230822.81	1M(15.9949), 7M(15.9949),10M(15.9949)		
sp|Q13283|G3BP1_HUMAN	Q13283	G3BP1_HUMAN	G3BP1	466	Homo sapiens OX=9606	Ras GTPase-activating protein-binding protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	5	5	5	40274.387	40274.387	40274.387			
sp|Q13347|EIF3I_HUMAN	Q13347	EIF3I_HUMAN	EIF3I	325	Homo sapiens OX=9606	Eukaryotic translation initiation factor 3 subunit I 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	60926.113	60926.113	60926.113			
sp|Q13363|CTBP1_HUMAN	Q13363	CTBP1_HUMAN	CTBP1	440	Homo sapiens OX=9606	C-terminal-binding protein 1 	1:Experimental evidence at protein level	1.0000	0.9986	5	3	5	6	4	6	91316.48	61625.633	91316.48			
sp|Q13404|UB2V1_HUMAN	Q13404	UB2V1_HUMAN	UBE2V1	147	Homo sapiens OX=9606	Ubiquitin-conjugating enzyme E2 variant 1 	1:Experimental evidence at protein level	1.0000	0.9990	5	2	5	7	4	7	160349.62	99337.47	160349.62	N-term(42.0106),4M(15.9949)		
sp|Q13418|ILK_HUMAN	Q13418	ILK_HUMAN	ILK	452	Homo sapiens OX=9606	Integrin-linked protein kinase 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	6	6	6	44551.08	44551.08	44551.08	6M(15.9949), 9M(15.9949),3M(15.9949), 8M(15.9949)		
sp|Q13423|NNTM_HUMAN	Q13423	NNTM_HUMAN	NNT	1086	Homo sapiens OX=9606	NAD(P) transhydrogenase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	16	16	16	190520.56	190520.56	190520.56	1M(15.9949),6M(15.9949)		
sp|Q13428|TCOF_HUMAN	Q13428	TCOF_HUMAN	TCOF1	1488	Homo sapiens OX=9606	Treacle protein 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	5	5	5	75017.48	75017.48	75017.48	6M(15.9949)		
sp|Q13435|SF3B2_HUMAN	Q13435	SF3B2_HUMAN	SF3B2	895	Homo sapiens OX=9606	Splicing factor 3B subunit 2 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	143588.9	143588.9	143588.9			
sp|Q13492|PICAL_HUMAN	Q13492	PICAL_HUMAN	PICALM	652	Homo sapiens OX=9606	Phosphatidylinositol-binding clathrin assembly protein 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	38590.03	38590.03	38590.03			
sp|Q13557|KCC2D_HUMAN	Q13557	KCC2D_HUMAN	CAMK2D	499	Homo sapiens OX=9606	Calcium/calmodulin-dependent protein kinase type II subunit delta 	1:Experimental evidence at protein level	1.0000	0.9973	2	0	2	3	0	3	41238.04	0	41238.04	7M(15.9949)		
sp|Q13561|DCTN2_HUMAN	Q13561	DCTN2_HUMAN	DCTN2	401	Homo sapiens OX=9606	Dynactin subunit 2 	1:Experimental evidence at protein level	1.0000	0.9988	2	2	2	7	7	7	87508.56	87508.56	87508.56			
sp|Q13596|SNX1_HUMAN	Q13596	SNX1_HUMAN	SNX1	522	Homo sapiens OX=9606	Sorting nexin-1 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	3	7	4	7	81391.83	25123.795	81391.83	4M(15.9949)		
sp|Q13630|FCL_HUMAN	Q13630	FCL_HUMAN	GFUS	321	Homo sapiens OX=9606	GDP-L-fucose synthase 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	13	13	13	117144.78	117144.78	117144.78	1M(15.9949)		
sp|Q13813|SPTN1_HUMAN	Q13813	SPTN1_HUMAN	SPTAN1	2472	Homo sapiens OX=9606	Spectrin alpha chain, non-erythrocytic 1 	1:Experimental evidence at protein level	1.0000	0.9990	33	33	33	88	88	88	505648.06	505648.06	505648.06	5M(15.9949),8M(15.9949),1M(15.9949),1M(15.9949),1M(15.9949)		
sp|Q13835|PKP1_HUMAN	Q13835	PKP1_HUMAN	PKP1	747	Homo sapiens OX=9606	Plakophilin-1 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	9	9	9	93614.45	93614.45	93614.45	2M(15.9949)		
sp|Q13838|DX39B_HUMAN	Q13838	DX39B_HUMAN	DDX39B	428	Homo sapiens OX=9606	Spliceosome RNA helicase DDX39B 	1:Experimental evidence at protein level	1.0000	0.9990	8	1	8	18	1	18	249457.47	48218.523	249457.47	3M(15.9949), 4M(15.9949)		
sp|Q14008|CKAP5_HUMAN	Q14008	CKAP5_HUMAN	CKAP5	2032	Homo sapiens OX=9606	Cytoskeleton-associated protein 5 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	6	6	6	71182.91	71182.91	71182.91	10M(15.9949)		
sp|Q14103|HNRPD_HUMAN	Q14103	HNRPD_HUMAN	HNRNPD	355	Homo sapiens OX=9606	Heterogeneous nuclear ribonucleoprotein D0 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	3	11	8	11	165748.72	126056.09	165748.72	7C(57.0214)		
sp|Q14126|DSG2_HUMAN	Q14126	DSG2_HUMAN	DSG2	1118	Homo sapiens OX=9606	Desmoglein-2 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	9	9	9	139351.6	139351.6	139351.6	12M(15.9949)		
sp|Q14152|EIF3A_HUMAN	Q14152	EIF3A_HUMAN	EIF3A	1382	Homo sapiens OX=9606	Eukaryotic translation initiation factor 3 subunit A 	1:Experimental evidence at protein level	1.0000	0.9990	9	9	9	13	13	13	373552.66	373552.66	373552.66	4M(15.9949),6M(15.9949),7M(15.9949),4M(15.9949)		
sp|Q14160|SCRIB_HUMAN	Q14160	SCRIB_HUMAN	SCRIB	1630	Homo sapiens OX=9606	Protein scribble homolog 	1:Experimental evidence at protein level	1.0000	0.9984	1	1	1	2	2	2	24088.297	24088.297	24088.297			
sp|Q14165|MLEC_HUMAN	Q14165	MLEC_HUMAN	MLEC	292	Homo sapiens OX=9606	Malectin 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	10	10	10	65041.652	65041.652	65041.652	6M(15.9949)		
sp|Q14195|DPYL3_HUMAN	Q14195	DPYL3_HUMAN	DPYSL3	570	Homo sapiens OX=9606	Dihydropyrimidinase-related protein 3 	1:Experimental evidence at protein level	1.0000	0.9990	3	1	1	8	1	1	57083.926	4758.341	4758.341	2M(15.9949)		
sp|Q14203|DCTN1_HUMAN	Q14203	DCTN1_HUMAN	DCTN1	1278	Homo sapiens OX=9606	Dynactin subunit 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	44618.53	44618.53	44618.53			
sp|Q14204|DYHC1_HUMAN	Q14204	DYHC1_HUMAN	DYNC1H1	4646	Homo sapiens OX=9606	Cytoplasmic dynein 1 heavy chain 1 	1:Experimental evidence at protein level	1.0000	0.9990	30	30	30	48	48	48	181970.97	181970.97	181970.97	10M(15.9949),8M(15.9949),2M(15.9949),2M(15.9949),1M(15.9949),3M(15.9949),3M(15.9949),5M(15.9949)		
sp|Q14247|SRC8_HUMAN	Q14247	SRC8_HUMAN	CTTN	550	Homo sapiens OX=9606	Src substrate cortactin 	1:Experimental evidence at protein level	1.0000	0.9990	10	10	10	17	17	17	199806.08	199806.08	199806.08			
sp|Q14258|TRI25_HUMAN	Q14258	TRI25_HUMAN	TRIM25	630	Homo sapiens OX=9606	E3 ubiquitin/ISG15 ligase TRIM25 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	25718.963	25718.963	25718.963	12M(15.9949)		
