Group	SubGroup	Protein	Protein ID	Entry Name	Gene	Length	Percent Coverage	Organism	Protein Description	Protein Existence	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
1808	a	sp|Q9CXS4|CENPV_MOUSE	Q9CXS4	CENPV_MOUSE	Cenpv	252	57.50	Mus musculus OX=10090	Centromere protein V 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1809	a	sp|Q9CXT8|MPPB_MOUSE	Q9CXT8	MPPB_MOUSE	Pmpcb	489	18.80	Mus musculus OX=10090	Mitochondrial-processing peptidase subunit beta 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1813	a	sp|Q9CXY6|ILF2_MOUSE	Q9CXY6	ILF2_MOUSE	Ilf2	390	35.90	Mus musculus OX=10090	Interleukin enhancer-binding factor 2 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	     0	     0	     0			
1815	a	sp|Q9CXZ1|NDUS4_MOUSE	Q9CXZ1	NDUS4_MOUSE	Ndufs4	175	40.60	Mus musculus OX=10090	NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	     0	     0	     0	5M(15.9949)		
1816	a	sp|Q9CY27|TECR_MOUSE	Q9CY27	TECR_MOUSE	Tecr	308	28.90	Mus musculus OX=10090	Very-long-chain enoyl-CoA reductase 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	     0	     0	     0			
1825	a	sp|Q9CYR6|AGM1_MOUSE	Q9CYR6	AGM1_MOUSE	Pgm3	542	6.50	Mus musculus OX=10090	Phosphoacetylglucosamine mutase 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1826	a	sp|Q9CYT6|CAP2_MOUSE	Q9CYT6	CAP2_MOUSE	Cap2	476	51.70	Mus musculus OX=10090	Adenylyl cyclase-associated protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	7	7	7	     0	     0	     0	2M(15.9949)		
1827	a	sp|Q9CYW4|HDHD3_MOUSE	Q9CYW4	HDHD3_MOUSE	Hdhd3	251	26.30	Mus musculus OX=10090	Haloacid dehalogenase-like hydrolase domain-containing protein 3 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1828	a	sp|Q9CYZ2|TPD54_MOUSE	Q9CYZ2	TPD54_MOUSE	Tpd52l2	220	35.00	Mus musculus OX=10090	Tumor protein D54 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0	8M(15.9949)		
1830	a	sp|Q9CZ13|QCR1_MOUSE	Q9CZ13	QCR1_MOUSE	Uqcrc1	480	52.30	Mus musculus OX=10090	Cytochrome b-c1 complex subunit 1, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	11	11	11	     0	     0	     0	3M(15.9949), 8M(15.9949)		
1831	a	sp|Q9CZ30|OLA1_MOUSE	Q9CZ30	OLA1_MOUSE	Ola1	396	49.70	Mus musculus OX=10090	Obg-like ATPase 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0			
1834	a	sp|Q9CZB0|C560_MOUSE	Q9CZB0	C560_MOUSE	Sdhc	169	27.80	Mus musculus OX=10090	Succinate dehydrogenase cytochrome b560 subunit, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1835	a	sp|Q9CZC8|SCRN1_MOUSE	Q9CZC8	SCRN1_MOUSE	Scrn1	414	41.10	Mus musculus OX=10090	Secernin-1 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	11	11	11	     0	     0	     0			
1837	a	sp|Q9CZJ2|HS12B_MOUSE	Q9CZJ2	HS12B_MOUSE	Hspa12b	685	9.20	Mus musculus OX=10090	Heat shock 70 kDa protein 12B 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	0	1	0	0	     0	     0	     0			
1838	a	sp|Q9CZM2|RL15_MOUSE	Q9CZM2	RL15_MOUSE	Rpl15	204	48.00	Mus musculus OX=10090	60S ribosomal protein L15 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0			
1842	a	sp|Q9CZU6|CISY_MOUSE	Q9CZU6	CISY_MOUSE	Cs	464	54.30	Mus musculus OX=10090	Citrate synthase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	14	14	14	     0	     0	     0	7M(15.9949)		
1844	a	sp|Q9CZW5|TOM70_MOUSE	Q9CZW5	TOM70_MOUSE	Tomm70	611	53.50	Mus musculus OX=10090	Mitochondrial import receptor subunit TOM70 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	7	7	7	     0	     0	     0	2M(15.9949), 6M(15.9949), 8M(15.9949)		
1848	a	sp|Q9D051|ODPB_MOUSE	Q9D051	ODPB_MOUSE	Pdhb	359	62.40	Mus musculus OX=10090	Pyruvate dehydrogenase E1 component subunit beta, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	17	17	17	     0	     0	     0	7M(15.9949), 8M(15.9949)		
1849	a	sp|Q9D0E1|HNRPM_MOUSE	Q9D0E1	HNRPM_MOUSE	Hnrnpm	729	38.70	Mus musculus OX=10090	Heterogeneous nuclear ribonucleoprotein M 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	     0	     0	     0	1M(15.9949), 5M(15.9949)		
1851	a	sp|Q9D0I9|SYRC_MOUSE	Q9D0I9	SYRC_MOUSE	Rars1	660	24.40	Mus musculus OX=10090	Arginine--tRNA ligase, cytoplasmic 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0	2M(15.9949), 8M(15.9949)		
1853	a	sp|Q9D0K2|SCOT1_MOUSE	Q9D0K2	SCOT1_MOUSE	Oxct1	520	56.50	Mus musculus OX=10090	Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	12	12	12	     0	     0	     0	12M(15.9949), 2M(15.9949), 6M(15.9949), 8M(15.9949)		
1855	a	sp|Q9D0L8|MCES_MOUSE	Q9D0L8	MCES_MOUSE	Rnmt	465	22.40	Mus musculus OX=10090	mRNA cap guanine-N7 methyltransferase 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1857	a	sp|Q9D0M3|CY1_MOUSE	Q9D0M3	CY1_MOUSE	Cyc1	325	62.20	Mus musculus OX=10090	Cytochrome c1, heme protein, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	7	7	7	     0	     0	     0			
1858	a	sp|Q9D0M5|DYL2_MOUSE	Q9D0M5	DYL2_MOUSE	Dynll2	89	40.40	Mus musculus OX=10090	Dynein light chain 2, cytoplasmic 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	2	4	1	4	     0	     0	     0			
1860	a	sp|Q9D0S9|HINT2_MOUSE	Q9D0S9	HINT2_MOUSE	Hint2	163	17.20	Mus musculus OX=10090	Histidine triad nucleotide-binding protein 2, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1862	a	sp|Q9D1A2|CNDP2_MOUSE	Q9D1A2	CNDP2_MOUSE	Cndp2	475	30.10	Mus musculus OX=10090	Cytosolic non-specific dipeptidase 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	7	7	7	     0	     0	     0	1M(15.9949), 2M(15.9949)		
1864	a	sp|Q9D1G5|LRC57_MOUSE	Q9D1G5	LRC57_MOUSE	Lrrc57	239	23.00	Mus musculus OX=10090	Leucine-rich repeat-containing protein 57 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1875	a	sp|Q9D2G2|ODO2_MOUSE	Q9D2G2	ODO2_MOUSE	Dlst	454	43.40	Mus musculus OX=10090	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	11	11	11	     0	     0	     0	4M(15.9949), 5M(15.9949)		
1877	a	sp|Q9D2P8|MOBP_MOUSE	Q9D2P8	MOBP_MOUSE	Mobp	170	30.00	Mus musculus OX=10090	Myelin-associated oligodendrocyte basic protein 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0	4M(15.9949)		
1881	a	sp|Q9D358|PPAC_MOUSE	Q9D358	PPAC_MOUSE	Acp1	158	29.10	Mus musculus OX=10090	Low molecular weight phosphotyrosine protein phosphatase 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1884	a	sp|Q9D3D9|ATPD_MOUSE	Q9D3D9	ATPD_MOUSE	Atp5f1d	168	47.00	Mus musculus OX=10090	ATP synthase subunit delta, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	5	5	5	     0	     0	     0			
1888	a	sp|Q9D4H1|EXOC2_MOUSE	Q9D4H1	EXOC2_MOUSE	Exoc2	924	18.10	Mus musculus OX=10090	Exocyst complex component 2 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1889	a	sp|Q9D4H8|CUL2_MOUSE	Q9D4H8	CUL2_MOUSE	Cul2	745	22.00	Mus musculus OX=10090	Cullin-2 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0	1M(15.9949)		
1890	a	sp|Q9D517|PLCC_MOUSE	Q9D517	PLCC_MOUSE	Agpat3	376	10.90	Mus musculus OX=10090	1-acyl-sn-glycerol-3-phosphate acyltransferase gamma 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1893	a	sp|Q9D5V5|CUL5_MOUSE	Q9D5V5	CUL5_MOUSE	Cul5	780	28.50	Mus musculus OX=10090	Cullin-5 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	     0	     0	     0	4M(15.9949)		
1895	a	sp|Q9D6F9|TBB4A_MOUSE	Q9D6F9	TBB4A_MOUSE	Tubb4a	444	86.70	Mus musculus OX=10090	Tubulin beta-4A chain 	1:Experimental evidence at protein level	1.0000	0.9990	34	3	14	128	18	48	     0	     0	     0	10M(15.9949), 11M(15.9949), 1M(15.9949), 27C(57.0215), 2M(15.9949), 37C(57.0215), 3M(15.9949), 5M(15.9949), 6M(15.9949)		
1897	a	sp|Q9D6J6|NDUV2_MOUSE	Q9D6J6	NDUV2_MOUSE	Ndufv2	248	51.60	Mus musculus OX=10090	NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	5	5	5	     0	     0	     0	10M(15.9949)		
1899	a	sp|Q9D6M3|GHC1_MOUSE	Q9D6M3	GHC1_MOUSE	Slc25a22	323	52.90	Mus musculus OX=10090	Mitochondrial glutamate carrier 1 	1:Experimental evidence at protein level	1.0000	0.9990	5	4	5	10	9	10	     0	     0	     0	7M(15.9949)		
1900	a	sp|Q9D6R2|IDH3A_MOUSE	Q9D6R2	IDH3A_MOUSE	Idh3a	366	66.10	Mus musculus OX=10090	Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	9	9	9	24	24	24	     0	     0	     0	10M(15.9949), 11M(15.9949), 1M(15.9949)		
1912	a	sp|Q9D7N9|APMAP_MOUSE	Q9D7N9	APMAP_MOUSE	Apmap	415	14.00	Mus musculus OX=10090	Adipocyte plasma membrane-associated protein 	1:Experimental evidence at protein level	1.0000	0.9989	1	1	1	1	1	1	     0	     0	     0			
1915	a	sp|Q9D819|IPYR_MOUSE	Q9D819	IPYR_MOUSE	Ppa1	289	34.30	Mus musculus OX=10090	Inorganic pyrophosphatase 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0			
1917	a	sp|Q9D855|QCR7_MOUSE	Q9D855	QCR7_MOUSE	Uqcrb	111	61.30	Mus musculus OX=10090	Cytochrome b-c1 complex subunit 7 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	8	8	8	     0	     0	     0	6M(15.9949)		
1919	a	sp|Q9D898|ARP5L_MOUSE	Q9D898	ARP5L_MOUSE	Arpc5l	153	45.10	Mus musculus OX=10090	Actin-related protein 2/3 complex subunit 5-like protein 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1920	a	sp|Q9D8B3|CHM4B_MOUSE	Q9D8B3	CHM4B_MOUSE	Chmp4b	224	27.20	Mus musculus OX=10090	Charged multivesicular body protein 4b 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1924	a	sp|Q9D8N0|EF1G_MOUSE	Q9D8N0	EF1G_MOUSE	Eef1g	437	46.00	Mus musculus OX=10090	Elongation factor 1-gamma 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	8	8	8	     0	     0	     0			
1927	a	sp|Q9D8Y0|EFHD2_MOUSE	Q9D8Y0	EFHD2_MOUSE	Efhd2	240	54.20	Mus musculus OX=10090	EF-hand domain-containing protein D2 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	6	6	6	     0	     0	     0			
1931	a	sp|Q9DB05|SNAA_MOUSE	Q9DB05	SNAA_MOUSE	Napa	295	56.90	Mus musculus OX=10090	Alpha-soluble NSF attachment protein 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	2	9	4	4	     0	     0	     0	8M(15.9949)		
1933	a	sp|Q9DB20|ATPO_MOUSE	Q9DB20	ATPO_MOUSE	Atp5po	213	71.80	Mus musculus OX=10090	ATP synthase subunit O, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	18	18	18	     0	     0	     0	4M(15.9949), 6M(15.9949), 7M(15.9949), 9M(15.9949)		
1934	a	sp|Q9DB41|GHC2_MOUSE	Q9DB41	GHC2_MOUSE	Slc25a18	320	42.20	Mus musculus OX=10090	Mitochondrial glutamate carrier 2 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	2	3	2	2	     0	     0	     0	7M(15.9949)		
1936	a	sp|Q9DB72|BTBDH_MOUSE	Q9DB72	BTBDH_MOUSE	Btbd17	478	16.30	Mus musculus OX=10090	BTB/POZ domain-containing protein 17 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0			
1938	a	sp|Q9DBC7|KAP0_MOUSE	Q9DBC7	KAP0_MOUSE	Prkar1a	381	34.60	Mus musculus OX=10090	cAMP-dependent protein kinase type I-alpha regulatory subunit 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	1	1	0	1	     0	     0	     0	3M(15.9949)		
1940	a	sp|Q9DBF1|AL7A1_MOUSE	Q9DBF1	AL7A1_MOUSE	Aldh7a1	539	24.70	Mus musculus OX=10090	Alpha-aminoadipic semialdehyde dehydrogenase 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0	1M(15.9949), 5M(15.9949)		
1941	a	sp|Q9DBG3|AP2B1_MOUSE	Q9DBG3	AP2B1_MOUSE	Ap2b1	937	57.00	Mus musculus OX=10090	AP-2 complex subunit beta 	1:Experimental evidence at protein level	1.0000	0.9990	17	9	17	29	13	29	     0	     0	     0	1M(15.9949), 6M(15.9949), 7M(15.9949), 8M(15.9949)		
1942	a	sp|Q9DBG6|RPN2_MOUSE	Q9DBG6	RPN2_MOUSE	Rpn2	631	24.70	Mus musculus OX=10090	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1943	a	sp|Q9DBH5|LMAN2_MOUSE	Q9DBH5	LMAN2_MOUSE	Lman2	358	8.40	Mus musculus OX=10090	Vesicular integral-membrane protein VIP36 	1:Experimental evidence at protein level	1.0000	0.9966	1	1	1	1	1	1	     0	     0	     0			
1946	a	sp|Q9DBP5|KCY_MOUSE	Q9DBP5	KCY_MOUSE	Cmpk1	196	63.30	Mus musculus OX=10090	UMP-CMP kinase 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	     0	     0	     0			
1954	a	sp|Q9DC69|NDUA9_MOUSE	Q9DC69	NDUA9_MOUSE	Ndufa9	377	68.70	Mus musculus OX=10090	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	9	9	9	14	14	14	     0	     0	     0	11M(15.9949), 1M(15.9949), 5M(15.9949)		
1955	a	sp|Q9DC70|NDUS7_MOUSE	Q9DC70	NDUS7_MOUSE	Ndufs7	224	36.60	Mus musculus OX=10090	NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	7	7	7	     0	     0	     0	5M(15.9949)		
1956	a	sp|Q9DCD0|6PGD_MOUSE	Q9DCD0	6PGD_MOUSE	Pgd	483	27.30	Mus musculus OX=10090	6-phosphogluconate dehydrogenase, decarboxylating 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	3	3	3	     0	     0	     0			
1957	a	sp|Q9DCH4|EIF3F_MOUSE	Q9DCH4	EIF3F_MOUSE	Eif3f	361	25.50	Mus musculus OX=10090	Eukaryotic translation initiation factor 3 subunit F 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0	2M(15.9949), 5M(15.9949)		
1958	a	sp|Q9DCJ5|NDUA8_MOUSE	Q9DCJ5	NDUA8_MOUSE	Ndufa8	172	51.20	Mus musculus OX=10090	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0			
1959	a	sp|Q9DCL9|PUR6_MOUSE	Q9DCL9	PUR6_MOUSE	Paics	425	38.40	Mus musculus OX=10090	Multifunctional protein ADE2 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1961	a	sp|Q9DCN2|NB5R3_MOUSE	Q9DCN2	NB5R3_MOUSE	Cyb5r3	301	34.60	Mus musculus OX=10090	NADH-cytochrome b5 reductase 3 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	     0	     0	     0			
1962	a	sp|Q9DCP2|S38A3_MOUSE	Q9DCP2	S38A3_MOUSE	Slc38a3	505	19.00	Mus musculus OX=10090	Sodium-coupled neutral amino acid transporter 3 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0	2M(15.9949)		
1966	a	sp|Q9DCT2|NDUS3_MOUSE	Q9DCT2	NDUS3_MOUSE	Ndufs3	263	51.30	Mus musculus OX=10090	NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
1968	a	sp|Q9DCU2|PLLP_MOUSE	Q9DCU2	PLLP_MOUSE	Pllp	182	26.90	Mus musculus OX=10090	Plasmolipin 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0	11M(15.9949)		
1970	a	sp|Q9DCW4|ETFB_MOUSE	Q9DCW4	ETFB_MOUSE	Etfb	255	49.80	Mus musculus OX=10090	Electron transfer flavoprotein subunit beta 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
1971	a	sp|Q9DCX2|ATP5H_MOUSE	Q9DCX2	ATP5H_MOUSE	Atp5pd	161	86.30	Mus musculus OX=10090	ATP synthase subunit d, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	8	8	8	     0	     0	     0			
1973	a	sp|Q9DCZ4|MIC26_MOUSE	Q9DCZ4	MIC26_MOUSE	Apoo	198	25.80	Mus musculus OX=10090	MIC	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1974	a	sp|Q9DD18|DTD1_MOUSE	Q9DD18	DTD1_MOUSE	Dtd1	209	20.10	Mus musculus OX=10090	D-aminoacyl-tRNA deacylase 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1975	a	sp|Q9EP53|TSC1_MOUSE	Q9EP53	TSC1_MOUSE	Tsc1	1161	5.00	Mus musculus OX=10090	Hamartin 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0	2N(54.0474)		
1976	a	sp|Q9EP89|LACTB_MOUSE	Q9EP89	LACTB_MOUSE	Lactb	551	15.80	Mus musculus OX=10090	Serine beta-lactamase-like protein LACTB, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
1978	a	sp|Q9EPL8|IPO7_MOUSE	Q9EPL8	IPO7_MOUSE	Ipo7	1038	15.10	Mus musculus OX=10090	Importin-7 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1980	a	sp|Q9EPN1|NBEA_MOUSE	Q9EPN1	NBEA_MOUSE	Nbea	2936	17.90	Mus musculus OX=10090	Neurobeachin 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	7	7	7	     0	     0	     0	9M(15.9949)		
1986	a	sp|Q9EQ20|MMSA_MOUSE	Q9EQ20	MMSA_MOUSE	Aldh6a1	535	36.60	Mus musculus OX=10090	Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	     0	     0	     0	2M(15.9949), 6M(15.9949)		
1988	a	sp|Q9EQH3|VPS35_MOUSE	Q9EQH3	VPS35_MOUSE	Vps35	796	39.10	Mus musculus OX=10090	Vacuolar protein sorting-associated protein 35 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	11	11	11	     0	     0	     0	5M(15.9949)		
1990	a	sp|Q9EQP2|EHD4_MOUSE	Q9EQP2	EHD4_MOUSE	Ehd4	541	20.90	Mus musculus OX=10090	EH domain-containing protein 4 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	0	1	0	0	     0	     0	     0			
1995	a	sp|Q9ER72|SYCC_MOUSE	Q9ER72	SYCC_MOUSE	Cars1	831	22.00	Mus musculus OX=10090	Cysteine--tRNA ligase, cytoplasmic 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1997	a	sp|Q9ERD7|TBB3_MOUSE	Q9ERD7	TBB3_MOUSE	Tubb3	450	76.70	Mus musculus OX=10090	Tubulin beta-3 chain 	1:Experimental evidence at protein level	1.0000	0.9990	26	3	14	104	15	87	     0	     0	     0	11M(15.9949), 2M(15.9949), 5M(15.9949), 6M(15.9949), 8M(15.9949)		
1999	a	sp|Q9ERK4|XPO2_MOUSE	Q9ERK4	XPO2_MOUSE	Cse1l	971	28.40	Mus musculus OX=10090	Exportin-2 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	     0	     0	     0			
2001	a	sp|Q9ERS2|NDUAD_MOUSE	Q9ERS2	NDUAD_MOUSE	Ndufa13	144	61.10	Mus musculus OX=10090	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	6	6	6	     0	     0	     0	10M(15.9949), 4M(15.9949)		
2004	a	sp|Q9ES97|RTN3_MOUSE	Q9ES97	RTN3_MOUSE	Rtn3	964	23.80	Mus musculus OX=10090	Reticulon-3 	1:Experimental evidence at protein level	1.0000	0.9990	5	4	5	9	7	9	     0	     0	     0			
2005	a	sp|Q9ESE1|LRBA_MOUSE	Q9ESE1	LRBA_MOUSE	Lrba	2856	9.10	Mus musculus OX=10090	Lipopolysaccharide-responsive and beige-like anchor protein 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0	11C(57.0215), 13R(54.0474)		
2006	a	sp|Q9ESN6|TRIM2_MOUSE	Q9ESN6	TRIM2_MOUSE	Trim2	744	26.20	Mus musculus OX=10090	Tripartite motif-containing protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
2010	a	sp|Q9JHI5|IVD_MOUSE	Q9JHI5	IVD_MOUSE	Ivd	424	26.70	Mus musculus OX=10090	Isovaleryl-CoA dehydrogenase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
2013	a	sp|Q9JHR7|IDE_MOUSE	Q9JHR7	IDE_MOUSE	Ide	1019	24.40	Mus musculus OX=10090	Insulin-degrading enzyme 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0	8M(15.9949)		
2018	a	sp|Q9JI90|RNF14_MOUSE	Q9JI90	RNF14_MOUSE	Rnf14	485	12.20	Mus musculus OX=10090	E3 ubiquitin-protein ligase RNF14 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0			
2019	a	sp|Q9JI91|ACTN2_MOUSE	Q9JI91	ACTN2_MOUSE	Actn2	894	57.60	Mus musculus OX=10090	Alpha-actinin-2 	1:Experimental evidence at protein level	1.0000	0.9990	5	0	0	7	0	0	     0	     0	     0			
2020	a	sp|Q9JIA1|LGI1_MOUSE	Q9JIA1	LGI1_MOUSE	Lgi1	557	32.70	Mus musculus OX=10090	Leucine-rich glioma-inactivated protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	6	6	6	     0	     0	     0			
2021	a	sp|Q9JIF0|ANM1_MOUSE	Q9JIF0	ANM1_MOUSE	Prmt1	371	31.30	Mus musculus OX=10090	Protein arginine N-methyltransferase 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	1	1	0	1	     0	     0	     0			
2022	a	sp|Q9JIF7|COPB_MOUSE	Q9JIF7	COPB_MOUSE	Copb1	953	27.00	Mus musculus OX=10090	Coatomer subunit beta 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
2027	a	sp|Q9JIS5|SV2A_MOUSE	Q9JIS5	SV2A_MOUSE	Sv2a	742	35.80	Mus musculus OX=10090	Synaptic vesicle glycoprotein 2A 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	14	14	14	     0	     0	     0	1M(15.9949)		
2028	a	sp|Q9JJ59|ABCB9_MOUSE	Q9JJ59	ABCB9_MOUSE	Abcb9	762	9.60	Mus musculus OX=10090	ATP-binding cassette sub-family B member 9 	2:Experimental evidence at transcript level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0	12M(15.9949)		
2030	a	sp|Q9JJJ7|PORCN_MOUSE	Q9JJJ7	PORCN_MOUSE	Porcn	461	9.80	Mus musculus OX=10090	Protein-serine O-palmitoleoyltransferase porcupine 	1:Experimental evidence at protein level	1.0000	0.9981	1	1	1	1	1	1	     0	     0	     0			
2031	a	sp|Q9JJK2|LANC2_MOUSE	Q9JJK2	LANC2_MOUSE	Lancl2	450	44.40	Mus musculus OX=10090	LanC-like protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	6	6	6	     0	     0	     0			
