Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|Q12907|LMAN2_HUMAN	Q12907	LMAN2_HUMAN	LMAN2	356	Homo sapiens OX=9606	Vesicular integral-membrane protein VIP36 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	5	5	5	84178.04	84178.04	84178.04	2C(57.0214)		
sp|Q12931|TRAP1_HUMAN	Q12931	TRAP1_HUMAN	TRAP1	704	Homo sapiens OX=9606	Heat shock protein 75 kDa, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	6	5	5	6	5	5	105440.734	91066.14	91066.14			
sp|Q12996|CSTF3_HUMAN	Q12996	CSTF3_HUMAN	CSTF3	717	Homo sapiens OX=9606	Cleavage stimulation factor subunit 3 	1:Experimental evidence at protein level	1.0000	0.9989	1	1	1	2	2	2	21068.062	21068.062	21068.062			
sp|Q13011|ECH1_HUMAN	Q13011	ECH1_HUMAN	ECH1	328	Homo sapiens OX=9606	Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	7	7	7	42712.715	42712.715	42712.715	2M(15.9949), 3M(15.9949),1M(15.9949), 2M(15.9949)		
sp|Q13098|CSN1_HUMAN	Q13098	CSN1_HUMAN	GPS1	491	Homo sapiens OX=9606	COP9 signalosome complex subunit 1 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	3	3	3	60225.773	60225.773	60225.773			
sp|Q13131|AAPK1_HUMAN	Q13131	AAPK1_HUMAN	PRKAA1	559	Homo sapiens OX=9606	5'-AMP-activated protein kinase catalytic subunit alpha-1 	1:Experimental evidence at protein level	1.0000	0.9985	1	1	1	1	1	1	17659.52	17659.52	17659.52			
sp|Q13151|ROA0_HUMAN	Q13151	ROA0_HUMAN	HNRNPA0	305	Homo sapiens OX=9606	Heterogeneous nuclear ribonucleoprotein A0 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	2	4	3	3	83375.08	57499.945	57499.945			
sp|Q13155|AIMP2_HUMAN	Q13155	AIMP2_HUMAN	AIMP2	320	Homo sapiens OX=9606	Aminoacyl tRNA synthase complex-interacting multifunctional protein 2 	1:Experimental evidence at protein level	1.0000	0.9987	1	1	1	2	2	2	4589.858	4589.858	4589.858			
sp|Q13162|PRDX4_HUMAN	Q13162	PRDX4_HUMAN	PRDX4	271	Homo sapiens OX=9606	Peroxiredoxin-4 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	2	8	6	6	55393.477	39820.844	39820.844			
sp|Q13177|PAK2_HUMAN	Q13177	PAK2_HUMAN	PAK2	524	Homo sapiens OX=9606	Serine/threonine-protein kinase PAK 2 	1:Experimental evidence at protein level	1.0000	0.9981	2	1	2	5	4	5	59654.36	14603.489	59654.36	8M(15.9949)		
sp|Q13200|PSMD2_HUMAN	Q13200	PSMD2_HUMAN	PSMD2	908	Homo sapiens OX=9606	26S proteasome non-ATPase regulatory subunit 2 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	9	9	9	87796.68	87796.68	87796.68	2M(15.9949), 5M(15.9949),6M(15.9949)		
sp|Q13228|SBP1_HUMAN	Q13228	SBP1_HUMAN	SELENBP1	472	Homo sapiens OX=9606	Methanethiol oxidase 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	9	9	9	325099.16	325099.16	325099.16	5C(57.0214)		
sp|Q13247|SRSF6_HUMAN	Q13247	SRSF6_HUMAN	SRSF6	344	Homo sapiens OX=9606	Serine/arginine-rich splicing factor 6 	1:Experimental evidence at protein level	1.0000	0.9989	2	1	2	3	1	3	165426.92	32689.99	165426.92			
sp|Q13263|TIF1B_HUMAN	Q13263	TIF1B_HUMAN	TRIM28	835	Homo sapiens OX=9606	Transcription intermediary factor 1-beta 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	7	7	7	156959.6	156959.6	156959.6	10M(15.9949),1M(15.9949),1M(15.9949), 7M(15.9949)		
sp|Q13283|G3BP1_HUMAN	Q13283	G3BP1_HUMAN	G3BP1	466	Homo sapiens OX=9606	Ras GTPase-activating protein-binding protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	29299.307	29299.307	29299.307			
sp|Q13347|EIF3I_HUMAN	Q13347	EIF3I_HUMAN	EIF3I	325	Homo sapiens OX=9606	Eukaryotic translation initiation factor 3 subunit I 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	60664.086	60664.086	60664.086			
sp|Q13363|CTBP1_HUMAN	Q13363	CTBP1_HUMAN	CTBP1	440	Homo sapiens OX=9606	C-terminal-binding protein 1 	1:Experimental evidence at protein level	1.0000	0.9986	2	1	2	3	1	3	64565.535	25550.215	64565.535			
sp|Q13404|UB2V1_HUMAN	Q13404	UB2V1_HUMAN	UBE2V1	147	Homo sapiens OX=9606	Ubiquitin-conjugating enzyme E2 variant 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	2	4	1	4	74523.17	50165.426	74523.17	4M(15.9949),N-term(42.0106)		
sp|Q13418|ILK_HUMAN	Q13418	ILK_HUMAN	ILK	452	Homo sapiens OX=9606	Integrin-linked protein kinase 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	6	6	6	36452.79	36452.79	36452.79	3M(15.9949), 8M(15.9949),6M(15.9949), 9M(15.9949)		
sp|Q13423|NNTM_HUMAN	Q13423	NNTM_HUMAN	NNT	1086	Homo sapiens OX=9606	NAD(P) transhydrogenase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	9	9	9	74486.04	74486.04	74486.04	6M(15.9949),1M(15.9949)		
sp|Q13428|TCOF_HUMAN	Q13428	TCOF_HUMAN	TCOF1	1488	Homo sapiens OX=9606	Treacle protein 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	5	5	5	59117.51	59117.51	59117.51	6M(15.9949)		
sp|Q13435|SF3B2_HUMAN	Q13435	SF3B2_HUMAN	SF3B2	895	Homo sapiens OX=9606	Splicing factor 3B subunit 2 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	53365.26	53365.26	53365.26			
sp|Q13492|PICAL_HUMAN	Q13492	PICAL_HUMAN	PICALM	652	Homo sapiens OX=9606	Phosphatidylinositol-binding clathrin assembly protein 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	33665.703	33665.703	33665.703			
sp|Q13557|KCC2D_HUMAN	Q13557	KCC2D_HUMAN	CAMK2D	499	Homo sapiens OX=9606	Calcium/calmodulin-dependent protein kinase type II subunit delta 	1:Experimental evidence at protein level	1.0000	0.9973	1	0	1	1	0	1	17218.229	0	17218.229	7M(15.9949)		
sp|Q13561|DCTN2_HUMAN	Q13561	DCTN2_HUMAN	DCTN2	401	Homo sapiens OX=9606	Dynactin subunit 2 	1:Experimental evidence at protein level	1.0000	0.9988	1	1	1	1	1	1	7979.955	7979.955	7979.955			
sp|Q13596|SNX1_HUMAN	Q13596	SNX1_HUMAN	SNX1	522	Homo sapiens OX=9606	Sorting nexin-1 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	1	1	0	1	20132.135	0	20132.135			
sp|Q13630|FCL_HUMAN	Q13630	FCL_HUMAN	GFUS	321	Homo sapiens OX=9606	GDP-L-fucose synthase 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	95516.69	95516.69	95516.69			
sp|Q13813|SPTN1_HUMAN	Q13813	SPTN1_HUMAN	SPTAN1	2472	Homo sapiens OX=9606	Spectrin alpha chain, non-erythrocytic 1 	1:Experimental evidence at protein level	1.0000	0.9990	26	26	26	50	50	50	345788.1	345788.1	345788.1	1M(15.9949),1M(15.9949),8M(15.9949),5M(15.9949)		
sp|Q13835|PKP1_HUMAN	Q13835	PKP1_HUMAN	PKP1	747	Homo sapiens OX=9606	Plakophilin-1 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	6	6	6	95320.95	95320.95	95320.95	2M(15.9949)		
sp|Q13838|DX39B_HUMAN	Q13838	DX39B_HUMAN	DDX39B	428	Homo sapiens OX=9606	Spliceosome RNA helicase DDX39B 	1:Experimental evidence at protein level	1.0000	0.9990	6	1	6	10	2	10	148490.81	36415.914	148490.81	3M(15.9949), 4M(15.9949)		
sp|Q14008|CKAP5_HUMAN	Q14008	CKAP5_HUMAN	CKAP5	2032	Homo sapiens OX=9606	Cytoskeleton-associated protein 5 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	7	7	7	80588.14	80588.14	80588.14	10M(15.9949),1M(15.9949)		
sp|Q14103|HNRPD_HUMAN	Q14103	HNRPD_HUMAN	HNRNPD	355	Homo sapiens OX=9606	Heterogeneous nuclear ribonucleoprotein D0 	1:Experimental evidence at protein level	1.0000	0.9990	6	5	6	10	5	10	93690.54	82488.03	93690.54	7C(57.0214),9M(15.9949)		
sp|Q14126|DSG2_HUMAN	Q14126	DSG2_HUMAN	DSG2	1118	Homo sapiens OX=9606	Desmoglein-2 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	9	9	9	94344.68	94344.68	94344.68	9M(15.9949)		
sp|Q14152|EIF3A_HUMAN	Q14152	EIF3A_HUMAN	EIF3A	1382	Homo sapiens OX=9606	Eukaryotic translation initiation factor 3 subunit A 	1:Experimental evidence at protein level	1.0000	0.9990	10	10	10	16	16	16	195322.31	195322.31	195322.31	1M(15.9949),6M(15.9949),7M(15.9949),6M(15.9949)		
sp|Q14165|MLEC_HUMAN	Q14165	MLEC_HUMAN	MLEC	292	Homo sapiens OX=9606	Malectin 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	14123.9795	14123.9795	14123.9795			
sp|Q14195|DPYL3_HUMAN	Q14195	DPYL3_HUMAN	DPYSL3	570	Homo sapiens OX=9606	Dihydropyrimidinase-related protein 3 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	2	6	2	2	103493.21	82786.01	82786.01	1M(15.9949)		
sp|Q14203|DCTN1_HUMAN	Q14203	DCTN1_HUMAN	DCTN1	1278	Homo sapiens OX=9606	Dynactin subunit 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	28389.627	28389.627	28389.627			
sp|Q14204|DYHC1_HUMAN	Q14204	DYHC1_HUMAN	DYNC1H1	4646	Homo sapiens OX=9606	Cytoplasmic dynein 1 heavy chain 1 	1:Experimental evidence at protein level	1.0000	0.9990	22	22	22	37	37	37	193739.73	193739.73	193739.73	3M(15.9949),2M(15.9949),1M(15.9949),2M(15.9949)		
sp|Q14244|MAP7_HUMAN	Q14244	MAP7_HUMAN	MAP7	749	Homo sapiens OX=9606	Ensconsin 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	28151.367	28151.367	28151.367			
sp|Q14247|SRC8_HUMAN	Q14247	SRC8_HUMAN	CTTN	550	Homo sapiens OX=9606	Src substrate cortactin 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	9	9	9	186249.84	186249.84	186249.84			
sp|Q14258|TRI25_HUMAN	Q14258	TRI25_HUMAN	TRIM25	630	Homo sapiens OX=9606	E3 ubiquitin/ISG15 ligase TRIM25 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	46958.445	46958.445	46958.445	12M(15.9949)		
sp|Q14444|CAPR1_HUMAN	Q14444	CAPR1_HUMAN	CAPRIN1	709	Homo sapiens OX=9606	Caprin-1 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	7	7	7	55010.312	55010.312	55010.312	4M(15.9949),3M(15.9949)		
sp|Q14498|RBM39_HUMAN	Q14498	RBM39_HUMAN	RBM39	530	Homo sapiens OX=9606	RNA-binding protein 39 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	27275.322	27275.322	27275.322			
sp|Q14525|KT33B_HUMAN	Q14525	KT33B_HUMAN	KRT33B	404	Homo sapiens OX=9606	Keratin, type I cuticular Ha3-II 	1:Experimental evidence at protein level	1.0000	0.9990	6	0	3	20	0	7	4263817.0	0	304868.9			
sp|Q14566|MCM6_HUMAN	Q14566	MCM6_HUMAN	MCM6	821	Homo sapiens OX=9606	DNA replication licensing factor MCM6 	1:Experimental evidence at protein level	1.0000	0.9988	2	2	2	2	2	2	67738.16	67738.16	67738.16			
sp|Q14624|ITIH4_HUMAN	Q14624	ITIH4_HUMAN	ITIH4	930	Homo sapiens OX=9606	Inter-alpha-trypsin inhibitor heavy chain H4 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	3	3	3	13942.887	13942.887	13942.887			
sp|Q14651|PLSI_HUMAN	Q14651	PLSI_HUMAN	PLS1	629	Homo sapiens OX=9606	Plastin-1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	7183.6143	7183.6143	7183.6143			
sp|Q14683|SMC1A_HUMAN	Q14683	SMC1A_HUMAN	SMC1A	1233	Homo sapiens OX=9606	Structural maintenance of chromosomes protein 1A 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	9	9	9	471468.72	471468.72	471468.72	11M(15.9949),9M(15.9949)		
sp|Q14697|GANAB_HUMAN	Q14697	GANAB_HUMAN	GANAB	944	Homo sapiens OX=9606	Neutral alpha-glucosidase AB 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	7	7	7	184525.95	184525.95	184525.95	4M(15.9949)		
sp|Q14739|LBR_HUMAN	Q14739	LBR_HUMAN	LBR	615	Homo sapiens OX=9606	Delta(14)-sterol reductase LBR 	1:Experimental evidence at protein level	1.0000	0.9989	3	3	3	10	10	10	197407.6	197407.6	197407.6			
sp|Q14764|MVP_HUMAN	Q14764	MVP_HUMAN	MVP	893	Homo sapiens OX=9606	Major vault protein 	1:Experimental evidence at protein level	1.0000	0.9990	11	11	11	21	21	21	498753.16	498753.16	498753.16	2M(15.9949),9M(15.9949)		
sp|Q14766|LTBP1_HUMAN	Q14766	LTBP1_HUMAN	LTBP1	1721	Homo sapiens OX=9606	Latent-transforming growth factor beta-binding protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	0	0	0	10C(57.0214), 1C(57.0214)		
sp|Q14789|GOGB1_HUMAN	Q14789	GOGB1_HUMAN	GOLGB1	3259	Homo sapiens OX=9606	Golgin subfamily B member 1 	1:Experimental evidence at protein level	1.0000	0.9987	1	1	1	1	1	1	31877.791	31877.791	31877.791			
sp|Q14839|CHD4_HUMAN	Q14839	CHD4_HUMAN	CHD4	1912	Homo sapiens OX=9606	Chromodomain-helicase-DNA-binding protein 4 	1:Experimental evidence at protein level	1.0000	0.9990	4	2	4	5	2	5	87097.59	41651.188	87097.59	7M(15.9949)		
sp|Q14847|LASP1_HUMAN	Q14847	LASP1_HUMAN	LASP1	261	Homo sapiens OX=9606	LIM and SH3 domain protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	9	9	9	24	24	24	417311.38	417311.38	417311.38	1M(15.9949), 9M(15.9949),1M(15.9949), 9M(15.9949),1M(15.9949), 9M(15.9949)		
sp|Q14974|IMB1_HUMAN	Q14974	IMB1_HUMAN	KPNB1	876	Homo sapiens OX=9606	Importin subunit beta-1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	144172.69	144172.69	144172.69			
sp|Q14978|NOLC1_HUMAN	Q14978	NOLC1_HUMAN	NOLC1	699	Homo sapiens OX=9606	Nucleolar and coiled-body phosphoprotein 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	5	5	5	68440.664	68440.664	68440.664			
sp|Q14980|NUMA1_HUMAN	Q14980	NUMA1_HUMAN	NUMA1	2115	Homo sapiens OX=9606	Nuclear mitotic apparatus protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	19	19	19	34	34	34	141742.89	141742.89	141742.89	9M(15.9949),3M(15.9949),5M(15.9949),4M(15.9949)		
sp|Q15005|SPCS2_HUMAN	Q15005	SPCS2_HUMAN	SPCS2	226	Homo sapiens OX=9606	Signal peptidase complex subunit 2 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	4	4	4	68457.72	68457.72	68457.72	N-term(42.0106)		
sp|Q15019|SEPT2_HUMAN	Q15019	SEPT2_HUMAN	SEPTIN2	361	Homo sapiens OX=9606	Septin-2 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	1	3	1	1	43702.188	26389.725	26389.725			
sp|Q15020|SART3_HUMAN	Q15020	SART3_HUMAN	SART3	963	Homo sapiens OX=9606	Squamous cell carcinoma antigen recognized by T-cells 3 	1:Experimental evidence at protein level	1.0000	0.9989	5	5	5	9	9	9	52517.94	52517.94	52517.94	8M(15.9949),9M(15.9949)		
sp|Q15029|U5S1_HUMAN	Q15029	U5S1_HUMAN	EFTUD2	972	Homo sapiens OX=9606	116 kDa U5 small nuclear ribonucleoprotein component 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	2	6	3	3	503894.03	27783.889	27783.889			
sp|Q15031|SYLM_HUMAN	Q15031	SYLM_HUMAN	LARS2	903	Homo sapiens OX=9606	Probable leucine--tRNA ligase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9987	2	2	2	2	2	2	48060.26	48060.26	48060.26			
sp|Q15046|SYK_HUMAN	Q15046	SYK_HUMAN	KARS1	597	Homo sapiens OX=9606	Lysine--tRNA ligase 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	10	10	10	155547.05	155547.05	155547.05	3M(15.9949),1M(15.9949),N-term(42.0106),3M(15.9949)		
sp|Q15063|POSTN_HUMAN	Q15063	POSTN_HUMAN	POSTN	836	Homo sapiens OX=9606	Periostin 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	6	6	6	101417.87	101417.87	101417.87	10M(15.9949), 4C(57.0214), 9C(57.0214)		
sp|Q15075|EEA1_HUMAN	Q15075	EEA1_HUMAN	EEA1	1411	Homo sapiens OX=9606	Early endosome antigen 1 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	6	6	6	92235.59	92235.59	92235.59			
sp|Q15084|PDIA6_HUMAN	Q15084	PDIA6_HUMAN	PDIA6	440	Homo sapiens OX=9606	Protein disulfide-isomerase A6 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	5	5	5	114055.125	114055.125	114055.125			
sp|Q15149|PLEC_HUMAN	Q15149	PLEC_HUMAN	PLEC	4684	Homo sapiens OX=9606	Plectin 	1:Experimental evidence at protein level	1.0000	0.9990	54	53	54	86	85	86	349434.34	349434.34	349434.34	6C(57.0214),4M(15.9949),4M(15.9949),9M(15.9949),4M(15.9949)		
sp|Q15181|IPYR_HUMAN	Q15181	IPYR_HUMAN	PPA1	289	Homo sapiens OX=9606	Inorganic pyrophosphatase 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	1	5	2	2	86362.83	47854.363	47854.363			
sp|Q15233|NONO_HUMAN	Q15233	NONO_HUMAN	NONO	471	Homo sapiens OX=9606	Non-POU domain-containing octamer-binding protein 	1:Experimental evidence at protein level	1.0000	0.9990	9	7	7	18	15	15	248877.61	248877.61	248877.61	2M(15.9949),5M(15.9949), 7M(15.9949),5M(15.9949), 7M(15.9949),6M(15.9949), 8M(15.9949),5M(15.9949)		
sp|Q15293|RCN1_HUMAN	Q15293	RCN1_HUMAN	RCN1	331	Homo sapiens OX=9606	Reticulocalbin-1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	44046.574	44046.574	44046.574			
sp|Q15363|TMED2_HUMAN	Q15363	TMED2_HUMAN	TMED2	201	Homo sapiens OX=9606	Transmembrane emp24 domain-containing protein 2 	1:Experimental evidence at protein level	1.0000	0.9989	1	1	1	1	1	1	15961.401	15961.401	15961.401	6M(15.9949)		
sp|Q15365|PCBP1_HUMAN	Q15365	PCBP1_HUMAN	PCBP1	356	Homo sapiens OX=9606	Poly(rC)-binding protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	4	2	2	7	4	4	531551.4	419821.25	419821.25			
sp|Q15366|PCBP2_HUMAN	Q15366	PCBP2_HUMAN	PCBP2	365	Homo sapiens OX=9606	Poly(rC)-binding protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	4	2	4	5	2	5	273220.3	151262.2	273220.3	8C(57.0214)		
sp|Q15393|SF3B3_HUMAN	Q15393	SF3B3_HUMAN	SF3B3	1217	Homo sapiens OX=9606	Splicing factor 3B subunit 3 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	6	6	6	77156.56	77156.56	77156.56	10M(15.9949), 1M(15.9949)		
sp|Q15417|CNN3_HUMAN	Q15417	CNN3_HUMAN	CNN3	329	Homo sapiens OX=9606	Calponin-3 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	3	3	2	3	91079.91	72263.44	91079.91	2M(15.9949),10M(15.9949)		
sp|Q15436|SC23A_HUMAN	Q15436	SC23A_HUMAN	SEC23A	765	Homo sapiens OX=9606	Protein transport protein Sec23A 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	7	7	7	57707.195	57707.195	57707.195			
sp|Q15437|SC23B_HUMAN	Q15437	SC23B_HUMAN	SEC23B	767	Homo sapiens OX=9606	Protein transport protein Sec23B 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	53518.336	53518.336	53518.336			
sp|Q15459|SF3A1_HUMAN	Q15459	SF3A1_HUMAN	SF3A1	793	Homo sapiens OX=9606	Splicing factor 3A subunit 1 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	8	8	8	77370.51	77370.51	77370.51	2M(15.9949)		
sp|Q15517|CDSN_HUMAN	Q15517	CDSN_HUMAN	CDSN	529	Homo sapiens OX=9606	Corneodesmosin 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	11	11	11	99394.5	99394.5	99394.5			
sp|Q15582|BGH3_HUMAN	Q15582	BGH3_HUMAN	TGFBI	683	Homo sapiens OX=9606	Transforming growth factor-beta-induced protein ig-h3 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	15	15	15	247823.75	247823.75	247823.75	7C(57.0214),7M(15.9949)		
sp|Q15631|TSN_HUMAN	Q15631	TSN_HUMAN	TSN	228	Homo sapiens OX=9606	Translin 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	66592.36	66592.36	66592.36			
sp|Q15637|SF01_HUMAN	Q15637	SF01_HUMAN	SF1	639	Homo sapiens OX=9606	Splicing factor 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	0	0	0			
sp|Q15691|MARE1_HUMAN	Q15691	MARE1_HUMAN	MAPRE1	268	Homo sapiens OX=9606	Microtubule-associated protein RP/EB family member 1 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	7	7	7	106644.08	106644.08	106644.08			
sp|Q15717|ELAV1_HUMAN	Q15717	ELAV1_HUMAN	ELAVL1	326	Homo sapiens OX=9606	ELAV-like protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	5	5	5	148554.77	148554.77	148554.77			
sp|Q15746|MYLK_HUMAN	Q15746	MYLK_HUMAN	MYLK	1914	Homo sapiens OX=9606	Myosin light chain kinase, smooth muscle 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	7	7	7	62301.87	62301.87	62301.87	4M(15.9949), 6M(15.9949)		
sp|Q15785|TOM34_HUMAN	Q15785	TOM34_HUMAN	TOMM34	309	Homo sapiens OX=9606	Mitochondrial import receptor subunit TOM34 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	47254.77	47254.77	47254.77			
sp|Q15942|ZYX_HUMAN	Q15942	ZYX_HUMAN	ZYX	572	Homo sapiens OX=9606	Zyxin 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	11	11	11	164281.3	164281.3	164281.3	9C(57.0214)		
sp|Q16181|SEPT7_HUMAN	Q16181	SEPT7_HUMAN	SEPTIN7	437	Homo sapiens OX=9606	Septin-7 	1:Experimental evidence at protein level	1.0000	0.9989	3	3	3	5	5	5	82762.125	82762.125	82762.125	6M(15.9949)		
sp|Q16531|DDB1_HUMAN	Q16531	DDB1_HUMAN	DDB1	1140	Homo sapiens OX=9606	DNA damage-binding protein 1 	1:Experimental evidence at protein level	1.0000	0.9989	5	5	5	5	5	5	65490.14	65490.14	65490.14	6M(15.9949),2M(15.9949)		
sp|Q16543|CDC37_HUMAN	Q16543	CDC37_HUMAN	CDC37	378	Homo sapiens OX=9606	Hsp90 co-chaperone Cdc37 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	217619.52	217619.52	217619.52			
sp|Q16555|DPYL2_HUMAN	Q16555	DPYL2_HUMAN	DPYSL2	572	Homo sapiens OX=9606	Dihydropyrimidinase-related protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	4	2	4	10	4	10	152445.22	81318.37	152445.22			
sp|Q16698|DECR_HUMAN	Q16698	DECR_HUMAN	DECR1	335	Homo sapiens OX=9606	2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing], mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	8	8	8	105170.875	105170.875	105170.875			
sp|Q16762|THTR_HUMAN	Q16762	THTR_HUMAN	TST	297	Homo sapiens OX=9606	Thiosulfate sulfurtransferase 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	46400.887	46400.887	46400.887			
sp|Q16822|PCKGM_HUMAN	Q16822	PCKGM_HUMAN	PCK2	640	Homo sapiens OX=9606	Phosphoenolpyruvate carboxykinase [GTP], mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	47686.875	47686.875	47686.875	2M(15.9949)		
sp|Q16836|HCDH_HUMAN	Q16836	HCDH_HUMAN	HADH	314	Homo sapiens OX=9606	Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9989	3	3	3	4	4	4	60607.754	60607.754	60607.754	9M(15.9949),12M(15.9949)		
sp|Q16851|UGPA_HUMAN	Q16851	UGPA_HUMAN	UGP2	508	Homo sapiens OX=9606	UTP--glucose-1-phosphate uridylyltransferase 	1:Experimental evidence at protein level	1.0000	0.9985	2	2	2	2	2	2	30583.68	30583.68	30583.68			
sp|Q16853|AOC3_HUMAN	Q16853	AOC3_HUMAN	AOC3	763	Homo sapiens OX=9606	Membrane primary amine oxidase 	1:Experimental evidence at protein level	1.0000	0.9987	3	3	3	3	3	3	77591.31	77591.31	77591.31	5M(15.9949)		
sp|Q16881|TRXR1_HUMAN	Q16881	TRXR1_HUMAN	TXNRD1	649	Homo sapiens OX=9606	Thioredoxin reductase 1, cytoplasmic 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	46607.65	46607.65	46607.65			
sp|Q16891|MIC60_HUMAN	Q16891	MIC60_HUMAN	IMMT	758	Homo sapiens OX=9606	MIC	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	11	11	11	291000.53	291000.53	291000.53			
sp|Q1KMD3|HNRL2_HUMAN	Q1KMD3	HNRL2_HUMAN	HNRNPUL2	747	Homo sapiens OX=9606	Heterogeneous nuclear ribonucleoprotein U-like protein 2 	1:Experimental evidence at protein level	1.0000	0.9986	1	1	1	1	1	1	12453.563	12453.563	12453.563	3C(57.0214)		
sp|Q27J81|INF2_HUMAN	Q27J81	INF2_HUMAN	INF2	1249	Homo sapiens OX=9606	Inverted formin-2 	1:Experimental evidence at protein level	1.0000	0.9977	1	1	1	1	1	1	10667.342	10667.342	10667.342			
