Group	SubGroup	Protein	Protein ID	Entry Name	Gene	Length	Percent Coverage	Organism	Protein Description	Protein Existence	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
1940	a	sp|Q9D8N0|EF1G_MOUSE	Q9D8N0	EF1G_MOUSE	Eef1g	437	46.00	Mus musculus OX=10090	Elongation factor 1-gamma 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	9	9	9	     0	     0	     0			
1941	a	sp|Q9D8U8|SNX5_MOUSE	Q9D8U8	SNX5_MOUSE	Snx5	404	28.50	Mus musculus OX=10090	Sorting nexin-5 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1942	a	sp|Q9D8W5|PSD12_MOUSE	Q9D8W5	PSD12_MOUSE	Psmd12	456	35.30	Mus musculus OX=10090	26S proteasome non-ATPase regulatory subunit 12 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	     0	     0	     0	5M(15.9949), 8M(15.9949)		
1944	a	sp|Q9D8Y0|EFHD2_MOUSE	Q9D8Y0	EFHD2_MOUSE	Efhd2	240	54.20	Mus musculus OX=10090	EF-hand domain-containing protein D2 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	6	6	6	     0	     0	     0			
1948	a	sp|Q9DAS9|GBG12_MOUSE	Q9DAS9	GBG12_MOUSE	Gng12	72	37.50	Mus musculus OX=10090	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1949	a	sp|Q9DB05|SNAA_MOUSE	Q9DB05	SNAA_MOUSE	Napa	295	56.90	Mus musculus OX=10090	Alpha-soluble NSF attachment protein 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	2	9	4	4	     0	     0	     0	8M(15.9949)		
1951	a	sp|Q9DB16|CB39L_MOUSE	Q9DB16	CB39L_MOUSE	Cab39l	337	19.60	Mus musculus OX=10090	Calcium-binding protein 39-like 	1:Experimental evidence at protein level	1.0000	0.9973	1	0	0	1	0	0	     0	     0	     0			
1952	a	sp|Q9DB20|ATPO_MOUSE	Q9DB20	ATPO_MOUSE	Atp5po	213	71.80	Mus musculus OX=10090	ATP synthase subunit O, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	18	18	18	     0	     0	     0	4M(15.9949), 6M(15.9949), 7M(15.9949), 9M(15.9949)		
1953	a	sp|Q9DB41|GHC2_MOUSE	Q9DB41	GHC2_MOUSE	Slc25a18	320	36.60	Mus musculus OX=10090	Mitochondrial glutamate carrier 2 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	2	3	2	2	     0	     0	     0	7M(15.9949)		
1955	a	sp|Q9DB72|BTBDH_MOUSE	Q9DB72	BTBDH_MOUSE	Btbd17	478	16.30	Mus musculus OX=10090	BTB/POZ domain-containing protein 17 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0			
1957	a	sp|Q9DB77|QCR2_MOUSE	Q9DB77	QCR2_MOUSE	Uqcrc2	453	62.00	Mus musculus OX=10090	Cytochrome b-c1 complex subunit 2, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	14	14	14	47	47	47	     0	     0	     0	1M(15.9949), 3M(15.9949), 9M(15.9949)		
1958	a	sp|Q9DBC7|KAP0_MOUSE	Q9DBC7	KAP0_MOUSE	Prkar1a	381	34.60	Mus musculus OX=10090	cAMP-dependent protein kinase type I-alpha regulatory subunit 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	1	1	0	1	     0	     0	     0	3M(15.9949)		
1960	a	sp|Q9DBF1|AL7A1_MOUSE	Q9DBF1	AL7A1_MOUSE	Aldh7a1	539	21.50	Mus musculus OX=10090	Alpha-aminoadipic semialdehyde dehydrogenase 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0	1M(15.9949), 5M(15.9949)		
1961	a	sp|Q9DBG3|AP2B1_MOUSE	Q9DBG3	AP2B1_MOUSE	Ap2b1	937	57.00	Mus musculus OX=10090	AP-2 complex subunit beta 	1:Experimental evidence at protein level	1.0000	0.9990	17	9	17	28	13	28	     0	     0	     0	1M(15.9949), 6M(15.9949), 7M(15.9949), 8M(15.9949)		
1962	a	sp|Q9DBG6|RPN2_MOUSE	Q9DBG6	RPN2_MOUSE	Rpn2	631	24.70	Mus musculus OX=10090	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1967	a	sp|Q9DBP5|KCY_MOUSE	Q9DBP5	KCY_MOUSE	Cmpk1	196	55.10	Mus musculus OX=10090	UMP-CMP kinase 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	     0	     0	     0			
1975	a	sp|Q9DC70|NDUS7_MOUSE	Q9DC70	NDUS7_MOUSE	Ndufs7	224	36.60	Mus musculus OX=10090	NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	7	7	7	     0	     0	     0	5M(15.9949)		
1976	a	sp|Q9DCD0|6PGD_MOUSE	Q9DCD0	6PGD_MOUSE	Pgd	483	27.30	Mus musculus OX=10090	6-phosphogluconate dehydrogenase, decarboxylating 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	3	3	3	     0	     0	     0			
1977	a	sp|Q9DCH4|EIF3F_MOUSE	Q9DCH4	EIF3F_MOUSE	Eif3f	361	25.50	Mus musculus OX=10090	Eukaryotic translation initiation factor 3 subunit F 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0	2M(15.9949), 5M(15.9949)		
1978	a	sp|Q9DCJ5|NDUA8_MOUSE	Q9DCJ5	NDUA8_MOUSE	Ndufa8	172	60.50	Mus musculus OX=10090	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0			
1979	a	sp|Q9DCL9|PUR6_MOUSE	Q9DCL9	PUR6_MOUSE	Paics	425	38.40	Mus musculus OX=10090	Multifunctional protein ADE2 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1981	a	sp|Q9DCN2|NB5R3_MOUSE	Q9DCN2	NB5R3_MOUSE	Cyb5r3	301	31.60	Mus musculus OX=10090	NADH-cytochrome b5 reductase 3 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	     0	     0	     0			
1982	a	sp|Q9DCP2|S38A3_MOUSE	Q9DCP2	S38A3_MOUSE	Slc38a3	505	21.00	Mus musculus OX=10090	Sodium-coupled neutral amino acid transporter 3 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0	2M(15.9949)		
1986	a	sp|Q9DCT2|NDUS3_MOUSE	Q9DCT2	NDUS3_MOUSE	Ndufs3	263	51.30	Mus musculus OX=10090	NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
1988	a	sp|Q9DCU2|PLLP_MOUSE	Q9DCU2	PLLP_MOUSE	Pllp	182	26.90	Mus musculus OX=10090	Plasmolipin 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0	11M(15.9949)		
1991	a	sp|Q9DCW4|ETFB_MOUSE	Q9DCW4	ETFB_MOUSE	Etfb	255	49.80	Mus musculus OX=10090	Electron transfer flavoprotein subunit beta 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
1992	a	sp|Q9DCX2|ATP5H_MOUSE	Q9DCX2	ATP5H_MOUSE	Atp5pd	161	86.30	Mus musculus OX=10090	ATP synthase subunit d, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	8	8	8	     0	     0	     0			
1994	a	sp|Q9DCZ4|MIC26_MOUSE	Q9DCZ4	MIC26_MOUSE	Apoo	198	25.80	Mus musculus OX=10090	MIC	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1995	a	sp|Q9DD18|DTD1_MOUSE	Q9DD18	DTD1_MOUSE	Dtd1	209	25.80	Mus musculus OX=10090	D-aminoacyl-tRNA deacylase 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
1996	a	sp|Q9EP53|TSC1_MOUSE	Q9EP53	TSC1_MOUSE	Tsc1	1161	6.80	Mus musculus OX=10090	Hamartin 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0	2N(54.0474)		
1997	a	sp|Q9EP89|LACTB_MOUSE	Q9EP89	LACTB_MOUSE	Lactb	551	19.80	Mus musculus OX=10090	Serine beta-lactamase-like protein LACTB, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
2000	a	sp|Q9EPL8|IPO7_MOUSE	Q9EPL8	IPO7_MOUSE	Ipo7	1038	17.70	Mus musculus OX=10090	Importin-7 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
2002	a	sp|Q9EPN1|NBEA_MOUSE	Q9EPN1	NBEA_MOUSE	Nbea	2936	19.00	Mus musculus OX=10090	Neurobeachin 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	6	6	6	     0	     0	     0			
2008	a	sp|Q9EQ20|MMSA_MOUSE	Q9EQ20	MMSA_MOUSE	Aldh6a1	535	39.30	Mus musculus OX=10090	Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	     0	     0	     0	2M(15.9949), 6M(15.9949)		
2010	a	sp|Q9EQH3|VPS35_MOUSE	Q9EQH3	VPS35_MOUSE	Vps35	796	38.20	Mus musculus OX=10090	Vacuolar protein sorting-associated protein 35 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	11	11	11	     0	     0	     0	5M(15.9949)		
2012	a	sp|Q9EQP2|EHD4_MOUSE	Q9EQP2	EHD4_MOUSE	Ehd4	541	24.60	Mus musculus OX=10090	EH domain-containing protein 4 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	0	1	0	0	     0	     0	     0			
2017	a	sp|Q9ER72|SYCC_MOUSE	Q9ER72	SYCC_MOUSE	Cars1	831	22.00	Mus musculus OX=10090	Cysteine--tRNA ligase, cytoplasmic 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
2020	a	sp|Q9ERK4|XPO2_MOUSE	Q9ERK4	XPO2_MOUSE	Cse1l	971	27.10	Mus musculus OX=10090	Exportin-2 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	     0	     0	     0			
2022	a	sp|Q9ERS2|NDUAD_MOUSE	Q9ERS2	NDUAD_MOUSE	Ndufa13	144	61.10	Mus musculus OX=10090	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	6	6	6	     0	     0	     0	10M(15.9949), 4M(15.9949)		
2025	a	sp|Q9ES97|RTN3_MOUSE	Q9ES97	RTN3_MOUSE	Rtn3	964	23.00	Mus musculus OX=10090	Reticulon-3 	1:Experimental evidence at protein level	1.0000	0.9990	5	4	5	9	7	9	     0	     0	     0			
2026	a	sp|Q9ESE1|LRBA_MOUSE	Q9ESE1	LRBA_MOUSE	Lrba	2856	6.80	Mus musculus OX=10090	Lipopolysaccharide-responsive and beige-like anchor protein 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0	11C(57.0215), 13R(54.0474)		
2027	a	sp|Q9ESN6|TRIM2_MOUSE	Q9ESN6	TRIM2_MOUSE	Trim2	744	26.20	Mus musculus OX=10090	Tripartite motif-containing protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
2032	a	sp|Q9JHI5|IVD_MOUSE	Q9JHI5	IVD_MOUSE	Ivd	424	25.20	Mus musculus OX=10090	Isovaleryl-CoA dehydrogenase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
2035	a	sp|Q9JHR7|IDE_MOUSE	Q9JHR7	IDE_MOUSE	Ide	1019	23.40	Mus musculus OX=10090	Insulin-degrading enzyme 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0	8M(15.9949)		
2040	a	sp|Q9JI90|RNF14_MOUSE	Q9JI90	RNF14_MOUSE	Rnf14	485	12.20	Mus musculus OX=10090	E3 ubiquitin-protein ligase RNF14 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0			
2041	a	sp|Q9JI91|ACTN2_MOUSE	Q9JI91	ACTN2_MOUSE	Actn2	894	53.70	Mus musculus OX=10090	Alpha-actinin-2 	1:Experimental evidence at protein level	1.0000	0.9990	5	0	0	7	0	0	     0	     0	     0			
2042	a	sp|Q9JIA1|LGI1_MOUSE	Q9JIA1	LGI1_MOUSE	Lgi1	557	31.20	Mus musculus OX=10090	Leucine-rich glioma-inactivated protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	5	5	5	     0	     0	     0			
2043	a	sp|Q9JIF0|ANM1_MOUSE	Q9JIF0	ANM1_MOUSE	Prmt1	371	34.80	Mus musculus OX=10090	Protein arginine N-methyltransferase 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	1	1	0	1	     0	     0	     0			
2044	a	sp|Q9JIF7|COPB_MOUSE	Q9JIF7	COPB_MOUSE	Copb1	953	28.30	Mus musculus OX=10090	Coatomer subunit beta 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
2046	a	sp|Q9JII6|AK1A1_MOUSE	Q9JII6	AK1A1_MOUSE	Akr1a1	325	30.80	Mus musculus OX=10090	Aldo-keto reductase family 1 member A1 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	1	3	0	3	     0	     0	     0			
2048	a	sp|Q9JIS5|SV2A_MOUSE	Q9JIS5	SV2A_MOUSE	Sv2a	742	37.20	Mus musculus OX=10090	Synaptic vesicle glycoprotein 2A 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	14	14	14	     0	     0	     0	1M(15.9949)		
2050	a	sp|Q9JJ59|ABCB9_MOUSE	Q9JJ59	ABCB9_MOUSE	Abcb9	762	9.60	Mus musculus OX=10090	ATP-binding cassette sub-family B member 9 	2:Experimental evidence at transcript level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0	12M(15.9949)		
2052	a	sp|Q9JJJ7|PORCN_MOUSE	Q9JJJ7	PORCN_MOUSE	Porcn	461	7.60	Mus musculus OX=10090	Protein-serine O-palmitoleoyltransferase porcupine 	1:Experimental evidence at protein level	1.0000	0.9988	1	1	1	1	1	1	     0	     0	     0			
2053	a	sp|Q9JJK2|LANC2_MOUSE	Q9JJK2	LANC2_MOUSE	Lancl2	450	50.70	Mus musculus OX=10090	LanC-like protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	6	6	6	     0	     0	     0			
2055	a	sp|Q9JJV2|PROF2_MOUSE	Q9JJV2	PROF2_MOUSE	Pfn2	140	62.90	Mus musculus OX=10090	Profilin-2 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	6	6	6	     0	     0	     0	6M(15.9949)		
2062	a	sp|Q9JKD3|SCAM5_MOUSE	Q9JKD3	SCAM5_MOUSE	Scamp5	235	22.10	Mus musculus OX=10090	Secretory carrier-associated membrane protein 5 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
2068	a	sp|Q9JKR6|HYOU1_MOUSE	Q9JKR6	HYOU1_MOUSE	Hyou1	999	38.50	Mus musculus OX=10090	Hypoxia up-regulated protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
2071	a	sp|Q9JKZ2|SC5A3_MOUSE	Q9JKZ2	SC5A3_MOUSE	Slc5a3	718	6.30	Mus musculus OX=10090	Sodium/myo-inositol cotransporter 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0	6M(15.9949)		
2073	a	sp|Q9JL56|GDE1_MOUSE	Q9JL56	GDE1_MOUSE	Gde1	331	15.70	Mus musculus OX=10090	Glycerophosphodiester phosphodiesterase 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
2075	a	sp|Q9JLB0|MPP6_MOUSE	Q9JLB0	MPP6_MOUSE	Mpp6	553	33.60	Mus musculus OX=10090	MAGUK p55 subfamily member 6 	1:Experimental evidence at protein level	1.0000	0.9990	4	3	3	8	6	6	     0	     0	     0			
2076	a	sp|Q9JLC8|SACS_MOUSE	Q9JLC8	SACS_MOUSE	Sacs	4582	5.20	Mus musculus OX=10090	Sacsin 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0	1K(54.0474)		
2079	a	sp|Q9JLM8|DCLK1_MOUSE	Q9JLM8	DCLK1_MOUSE	Dclk1	756	41.10	Mus musculus OX=10090	Serine/threonine-protein kinase DCLK1 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	5	5	5	     0	     0	     0			
2081	a	sp|Q9JLT4|TRXR2_MOUSE	Q9JLT4	TRXR2_MOUSE	Txnrd2	524	9.50	Mus musculus OX=10090	Thioredoxin reductase 2, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
2082	a	sp|Q9JLZ3|AUHM_MOUSE	Q9JLZ3	AUHM_MOUSE	Auh	314	38.90	Mus musculus OX=10090	Methylglutaconyl-CoA hydratase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	6	6	6	     0	     0	     0	10M(15.9949)		
2086	a	sp|Q9JM76|ARPC3_MOUSE	Q9JM76	ARPC3_MOUSE	Arpc3	178	45.50	Mus musculus OX=10090	Actin-related protein 2/3 complex subunit 3 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0	5M(15.9949)		
2090	a	sp|Q9JME5|AP3B2_MOUSE	Q9JME5	AP3B2_MOUSE	Ap3b2	1082	40.90	Mus musculus OX=10090	AP-3 complex subunit beta-2 	1:Experimental evidence at protein level	1.0000	0.9990	9	7	9	10	8	10	     0	     0	     0	4M(15.9949), 6M(15.9949)		
2092	a	sp|Q9JMH6|TRXR1_MOUSE	Q9JMH6	TRXR1_MOUSE	Txnrd1	613	25.90	Mus musculus OX=10090	Thioredoxin reductase 1, cytoplasmic 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	4	4	4	     0	     0	     0			
2093	a	sp|Q9JMH9|MY18A_MOUSE	Q9JMH9	MY18A_MOUSE	Myo18a	2050	29.50	Mus musculus OX=10090	Unconventional myosin-XVIIIa 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	     0	     0	     0			
2096	a	sp|Q9QUM9|PSA6_MOUSE	Q9QUM9	PSA6_MOUSE	Psma6	246	55.70	Mus musculus OX=10090	Proteasome subunit alpha type-6 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	5	5	5	     0	     0	     0			
2098	a	sp|Q9QUR7|PIN1_MOUSE	Q9QUR7	PIN1_MOUSE	Pin1	165	41.80	Mus musculus OX=10090	Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
2100	a	sp|Q9QVP9|FAK2_MOUSE	Q9QVP9	FAK2_MOUSE	Ptk2b	1009	28.20	Mus musculus OX=10090	Protein-tyrosine kinase 2-beta 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	1	1	0	1	     0	     0	     0			
2101	a	sp|Q9QWI6|SRCN1_MOUSE	Q9QWI6	SRCN1_MOUSE	Srcin1	1250	37.00	Mus musculus OX=10090	SRC kinase signaling inhibitor 1 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	9	9	9	     0	     0	     0			
2102	a	sp|Q9QWY8|ASAP1_MOUSE	Q9QWY8	ASAP1_MOUSE	Asap1	1147	12.60	Mus musculus OX=10090	Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	     0	     0	     0			
2104	a	sp|Q9QXB9|DRG2_MOUSE	Q9QXB9	DRG2_MOUSE	Drg2	364	23.90	Mus musculus OX=10090	Developmentally-regulated GTP-binding protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0	6M(15.9949)		
2109	a	sp|Q9QXX4|CMC2_MOUSE	Q9QXX4	CMC2_MOUSE	Slc25a13	676	12.30	Mus musculus OX=10090	Calcium-binding mitochondrial carrier protein Aralar2 	1:Experimental evidence at protein level	1.0000	0.9990	3	0	0	5	0	0	     0	     0	     0			
2110	a	sp|Q9QXY6|EHD3_MOUSE	Q9QXY6	EHD3_MOUSE	Ehd3	535	37.60	Mus musculus OX=10090	EH domain-containing protein 3 	1:Experimental evidence at protein level	1.0000	0.9990	3	1	3	3	1	3	     0	     0	     0	10M(15.9949)		
2111	a	sp|Q9QXZ0|MACF1_MOUSE	Q9QXZ0	MACF1_MOUSE	Macf1	7354	15.00	Mus musculus OX=10090	Microtubule-actin cross-linking factor 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
2113	a	sp|Q9QY76|VAPB_MOUSE	Q9QY76	VAPB_MOUSE	Vapb	243	31.70	Mus musculus OX=10090	Vesicle-associated membrane protein-associated protein B 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	3	7	6	7	     0	     0	     0	2M(15.9949)		
2115	a	sp|Q9QYA2|TOM40_MOUSE	Q9QYA2	TOM40_MOUSE	Tomm40	361	15.50	Mus musculus OX=10090	Mitochondrial import receptor subunit TOM40 homolog 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0	9M(15.9949)		
2116	a	sp|Q9QYB5|ADDG_MOUSE	Q9QYB5	ADDG_MOUSE	Add3	706	26.20	Mus musculus OX=10090	Gamma-adducin 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	5	5	5	     0	     0	     0	10M(15.9949)		
2117	a	sp|Q9QYB8|ADDB_MOUSE	Q9QYB8	ADDB_MOUSE	Add2	725	34.50	Mus musculus OX=10090	Beta-adducin 	1:Experimental evidence at protein level	1.0000	0.9990	5	4	4	16	10	10	     0	     0	     0	10M(15.9949), 3M(15.9949)		
2118	a	sp|Q9QYC0|ADDA_MOUSE	Q9QYC0	ADDA_MOUSE	Add1	735	49.10	Mus musculus OX=10090	Alpha-adducin 	1:Experimental evidence at protein level	1.0000	0.9990	8	7	8	18	12	18	     0	     0	     0	1M(15.9949)		
2121	a	sp|Q9QYG0|NDRG2_MOUSE	Q9QYG0	NDRG2_MOUSE	Ndrg2	371	48.00	Mus musculus OX=10090	Protein NDRG2 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	     0	     0	     0			
2124	a	sp|Q9QYJ0|DNJA2_MOUSE	Q9QYJ0	DNJA2_MOUSE	Dnaja2	412	27.70	Mus musculus OX=10090	DnaJ homolog subfamily A member 2 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
2125	a	sp|Q9QYR6|MAP1A_MOUSE	Q9QYR6	MAP1A_MOUSE	Map1a	2776	22.30	Mus musculus OX=10090	Microtubule-associated protein 1A 	1:Experimental evidence at protein level	1.0000	0.9990	9	8	9	11	10	11	     0	     0	     0	3M(15.9949)		
2126	a	sp|Q9QYS2|GRM3_MOUSE	Q9QYS2	GRM3_MOUSE	Grm3	879	28.60	Mus musculus OX=10090	Metabotropic glutamate receptor 3 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
2131	a	sp|Q9QZ88|VPS29_MOUSE	Q9QZ88	VPS29_MOUSE	Vps29	182	25.30	Mus musculus OX=10090	Vacuolar protein sorting-associated protein 29 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	3	3	3	     0	     0	     0			
2136	a	sp|Q9QZE5|COPG1_MOUSE	Q9QZE5	COPG1_MOUSE	Copg1	874	16.60	Mus musculus OX=10090	Coatomer subunit gamma-1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
2139	a	sp|Q9QZQ8|H2AY_MOUSE	Q9QZQ8	H2AY_MOUSE	Macroh2a1	372	37.40	Mus musculus OX=10090	Core histone macro-H2A.1 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	1	1	0	1	     0	     0	     0			
2145	a	sp|Q9R0K7|AT2B2_MOUSE	Q9R0K7	AT2B2_MOUSE	Atp2b2	1198	54.50	Mus musculus OX=10090	Plasma membrane calcium-transporting ATPase 2 	1:Experimental evidence at protein level	1.0000	0.9990	23	12	23	63	18	63	     0	     0	     0	10M(15.9949), 1M(15.9949), 2M(15.9949), 5M(15.9949), 7M(15.9949), 8M(15.9949)		
2149	a	sp|Q9R0P3|ESTD_MOUSE	Q9R0P3	ESTD_MOUSE	Esd	282	30.90	Mus musculus OX=10090	S-formylglutathione hydrolase 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0			
2150	a	sp|Q9R0P5|DEST_MOUSE	Q9R0P5	DEST_MOUSE	Dstn	165	54.50	Mus musculus OX=10090	Destrin 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0			
2151	a	sp|Q9R0P9|UCHL1_MOUSE	Q9R0P9	UCHL1_MOUSE	Uchl1	223	73.50	Mus musculus OX=10090	Ubiquitin carboxyl-terminal hydrolase isozyme L1 	1:Experimental evidence at protein level	1.0000	0.9990	4	3	4	7	5	7	     0	     0	     0			
2153	a	sp|Q9R0Y5|KAD1_MOUSE	Q9R0Y5	KAD1_MOUSE	Ak1	194	56.20	Mus musculus OX=10090	Adenylate kinase isoenzyme 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0			
2154	a	sp|Q9R111|GUAD_MOUSE	Q9R111	GUAD_MOUSE	Gda	454	56.40	Mus musculus OX=10090	Guanine deaminase 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	6	6	6	     0	     0	     0			
2158	a	sp|Q9R1P0|PSA4_MOUSE	Q9R1P0	PSA4_MOUSE	Psma4	261	48.30	Mus musculus OX=10090	Proteasome subunit alpha type-4 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
2159	a	sp|Q9R1P3|PSB2_MOUSE	Q9R1P3	PSB2_MOUSE	Psmb2	201	46.30	Mus musculus OX=10090	Proteasome subunit beta type-2 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0	9M(15.9949)		
2160	a	sp|Q9R1P4|PSA1_MOUSE	Q9R1P4	PSA1_MOUSE	Psma1	263	40.70	Mus musculus OX=10090	Proteasome subunit alpha type-1 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	7	7	7	     0	     0	     0			
